22	17	9	46	48	37	4	40	31	22	41	13	38	4	1	37	34	10	20	48	29	47	
28	23	2	17	8	29	11	10	49	24	10	13	29	49	39	12	24	29	37	27	4	27	
17	20	35	42	30	7	34	43	34	12	18	48	5	9	27	18	9	30	34	33	10	26	
20	34	10	6	11	5	24	42	33	6	5	38	33	39	4	25	24	11	49	22	0	21	
18	37	48	14	16	36	13	39	25	46	2	28	36	28	16	39	43	34	1	16	14	46	
8	8	23	34	16	28	37	34	8	5	48	36	35	2	34	17	38	26	13	21	14	18	
3	7	12	10	19	37	45	21	14	12	37	49	2	32	6	15	36	31	48	5	6	36	
36	47	11	4	47	28	18	13	47	1	48	16	13	18	27	14	37	0	43	43	40	8	
31	26	41	16	32	8	36	44	29	30	10	36	13	44	35	46	39	41	43	8	35	37	
29	46	20	18	37	45	33	31	45	26	37	8	31	5	49	38	12	18	47	22	4	46	
6	42	33	46	1	11	22	26	14	31	21	38	33	7	9	24	16	5	38	18	8	36	
18	13	31	36	16	1	3	16	20	47	44	39	11	0	32	33	33	46	21	4	6	19	
41	41	26	13	30	39	32	36	1	10	9	28	28	15	9	37	39	19	18	41	11	4	
37	6	8	39	0	30	30	46	12	36	5	27	37	9	25	25	8	13	14	8	19	44	
44	23	17	33	22	7	46	31	23	41	12	39	16	13	17	40	21	7	11	40	14	15	
22	48	12	0	13	17	44	7	0	9	17	45	35	45	40	33	27	20	49	45	9	24	
1	46	35	14	14	38	34	40	13	29	9	18	43	42	46	5	2	30	10	31	25	22	
18	44	40	8	20	10	15	49	46	30	18	42	43	40	18	21	40	38	25	3	31	18	
19	12	6	10	21	15	45	25	15	19	24	42	29	30	17	12	42	19	48	45	40	43	
45	18	27	26	21	4	26	3	37	6	16	28	4	7	14	15	26	26	10	47	13	48	
22	19	40	13	32	2	8	10	40	23	23	2	26	6	32	19	41	3	14	8	9	29	
49	35	36	11	2	46	14	6	16	33	10	22	18	6	4	18	24	6	18	28	8	1	
49	38	20	5	10	39	31	9	6	14	21	38	40	29	29	47	42	43	2	15	18	7	
46	23	48	49	1	35	49	0	26	39	5	0	7	44	22	30	19	1	18	27	27	2	
25	0	3	35	40	25	3	13	13	24	48	30	42	32	13	46	48	4	10	48	28	16	
19	6	49	28	24	20	16	17	14	20	46	10	3	2	29	27	22	22	48	31	4	29	
2	42	36	16	24	20	40	7	35	26	5	30	34	17	19	31	6	47	34	13	16	40	
22	27	13	48	12	45	18	10	43	27	32	29	0	36	29	46	28	6	43	9	12	23	
2	6	24	10	32	20	21	10	4	5	38	6	37	24	7	14	7	1	1	42	26	49	
37	38	25	20	1	25	2	46	0	44	26	22	9	27	20	19	12	42	33	44	49	33	
47	36	25	0	20	43	20	6	44	40	33	16	11	48	38	25	11	11	6	15	37	37	
18	16	40	41	26	5	38	15	7	15	45	41	5	28	23	22	5	30	30	13	1	14	
