1	15	14	3	11	15	5	17	18	9	0	2	18	11	
0	5	3	15	11	6	14	8	6	12	11	1	5	11	
14	10	6	15	11	12	4	13	13	16	15	13	0	16	
9	6	19	19	5	3	4	2	1	6	11	11	17	15	
2	9	10	11	19	2	1	10	5	7	9	8	12	6	
17	8	12	6	0	3	1	3	15	0	8	5	11	13	
0	4	3	10	8	2	18	1	9	13	3	15	12	7	
15	11	12	0	0	5	2	11	6	1	18	6	18	5	
19	16	4	13	16	8	19	11	6	8	9	7	6	0	
13	18	3	17	4	10	17	15	10	9	1	7	2	12	
17	17	15	18	12	10	6	8	7	10	10	4	3	11	
6	17	4	2	1	10	19	6	1	13	19	10	18	16	
2	6	18	12	14	19	5	11	12	13	15	4	17	7	
6	1	16	11	11	13	13	3	13	0	15	16	13	12	
6	1	17	5	16	4	8	14	9	9	12	15	10	0	
9	19	10	10	13	11	13	15	6	16	10	12	4	19	
4	12	14	15	18	17	1	13	4	8	10	12	10	17	
12	3	15	14	1	16	7	3	19	10	1	17	12	3	
12	12	7	4	18	6	14	11	15	1	13	8	5	0	
0	0	5	2	2	10	10	13	6	3	6	3	6	10	
8	19	8	1	5	3	5	7	0	6	6	15	14	13	
17	18	16	14	0	5	14	9	9	6	0	11	13	4	
16	13	0	18	15	7	12	14	11	18	6	8	15	7	
10	11	1	6	13	6	0	4	8	15	9	17	13	0	
0	13	15	4	1	10	0	7	18	15	6	2	0	13	
2	14	14	11	13	19	1	15	2	4	2	0	5	6	
18	15	10	15	15	19	9	6	1	13	7	12	0	0	
19	17	10	18	6	18	13	5	16	15	2	9	19	18	
1	7	11	2	13	2	9	9	17	9	2	13	16	18	
19	3	2	7	11	16	12	0	9	11	1	12	7	19	
4	3	8	18	18	17	18	8	2	18	9	11	0	19	
17	19	19	6	18	18	7	14	5	5	5	8	3	6	
2	14	6	12	12	2	14	0	9	6	5	18	5	12	
6	16	15	1	17	19	4	5	16	1	12	2	18	10	
11	8	12	15	7	5	1	0	4	17	0	18	9	6	
5	14	11	3	5	9	4	15	19	6	0	5	7	9	
4	7	19	14	9	19	17	10	5	10	3	9	17	4	
2	6	10	5	14	15	18	12	9	18	3	17	11	6	
8	16	5	14	8	12	9	9	11	6	17	18	7	9	
14	18	16	16	9	12	13	11	0	9	3	18	14	15	
14	18	16	8	18	6	1	11	3	3	19	7	8	12	
4	4	18	14	8	7	19	8	19	14	14	11	19	17	
10	13	0	7	2	4	4	9	16	18	15	10	14	11	
8	0	10	14	7	3	18	1	9	13	4	13	14	2	
8	7	10	13	0	10	8	3	5	9	5	0	4	12	
16	4	4	15	7	17	16	3	5	16	1	10	19	14	
1	2	2	0	8	13	6	19	15	0	17	18	19	2	
0	9	12	9	7	12	14	8	1	13	2	19	14	7	
18	1	0	16	12	7	17	18	9	19	3	5	17	0	
7	9	15	16	13	0	6	16	8	12	12	3	6	8	
16	11	14	15	15	17	9	1	15	5	1	1	3	19	
1	5	0	17	7	8	14	5	3	18	4	5	12	9	
17	14	5	14	10	7	6	17	16	12	6	19	0	3	
5	16	0	6	3	10	13	19	4	14	7	2	7	13	
0	9	10	2	1	14	4	11	12	17	17	17	18	4	
11	1	17	18	14	13	5	4	10	9	17	15	2	8	
3	19	5	15	4	11	14	4	9	19	9	11	18	3	
11	10	9	15	3	12	4	1	18	5	9	13	19	8	
2	12	17	10	17	7	5	6	3	0	16	11	5	17	
9	2	4	5	9	13	12	3	4	6	8	16	3	4	
18	13	11	17	2	11	6	3	18	8	19	16	12	15	
13	14	0	4	11	5	10	9	10	10	8	17	12	8	
4	12	17	9	12	16	1	14	16	11	12	0	13	5	
10	0	17	5	12	6	14	12	13	15	0	6	10	4	
12	1	19	7	6	0	14	5	12	18	3	17	11	16	
19	17	19	17	3	7	17	1	17	15	1	16	1	16	
10	1	1	12	12	15	19	14	13	13	16	3	17	2	
6	13	17	11	16	9	8	2	6	11	19	15	4	4	
18	10	4	8	8	12	16	18	14	15	10	5	9	14	
2	16	12	2	6	18	9	0	18	1	15	18	15	18	
13	16	18	10	11	16	6	11	18	19	6	17	3	1	
1	8	14	11	17	12	13	0	7	1	2	9	9	1	
8	6	14	10	6	19	14	1	8	4	2	1	1	9	
3	18	6	17	4	11	3	13	3	11	3	9	17	8	
2	4	5	16	8	15	14	1	2	13	0	4	12	0	
2	7	3	10	3	5	0	6	3	7	14	11	14	4	
18	10	7	13	12	9	19	19	15	7	0	10	13	4	
5	0	0	17	12	16	9	7	7	5	0	6	10	3	
6	2	9	16	19	9	2	3	0	11	18	5	16	15	
8	18	15	11	4	1	0	19	5	12	19	7	14	19	
12	19	12	14	7	13	1	14	14	19	14	1	1	10	
14	12	15	15	6	7	12	4	1	10	19	10	1	15	
10	2	13	6	8	15	10	18	1	5	13	7	18	8	
6	2	13	15	3	6	2	18	1	3	0	3	8	12	
1	6	3	9	12	17	2	16	17	16	0	14	4	9	
1	11	0	16	8	19	15	5	14	3	2	10	14	8	
7	0	6	3	19	19	17	10	19	4	7	3	14	7	
9	19	8	9	9	1	3	2	18	17	3	12	2	12	
1	6	1	0	13	4	2	2	0	17	17	15	9	13	
3	15	0	12	19	19	17	10	6	19	0	8	17	5	
17	1	4	1	19	9	18	6	10	11	5	2	9	15	
3	18	4	19	7	5	15	3	12	4	11	11	15	6	
18	1	1	2	9	8	18	2	3	1	5	10	18	12	
13	18	10	15	5	13	18	15	2	13	2	8	1	8	
3	0	12	5	10	4	17	11	19	3	18	10	2	0	
17	8	5	15	16	8	18	7	10	7	17	19	0	7	
1	3	2	5	15	2	1	18	15	14	11	10	15	5	
11	2	4	19	3	5	3	13	5	6	2	8	17	4	
11	2	17	6	5	3	2	18	0	12	15	1	10	12	
5	15	9	11	14	13	19	18	15	15	5	9	12	4	
