2	45	1	40	21	54	34	36	64	47	
53	21	51	31	15	65	32	4	28	57	
61	58	31	17	27	13	31	43	42	32	
41	29	69	57	2	5	68	4	6	62	
46	41	38	41	9	51	9	64	14	45	
42	47	3	45	37	4	21	1	49	23	
0	27	40	36	7	15	9	52	39	66	
11	1	31	17	9	55	69	30	15	29	
65	14	10	39	61	27	49	17	13	11	
69	35	4	30	26	6	48	3	33	43	
36	64	0	23	17	65	8	57	39	56	
50	16	0	13	43	47	22	68	61	51	
13	4	47	45	28	8	6	0	39	23	
20	68	65	52	50	37	47	7	62	42	
3	31	24	65	58	66	21	63	52	28	
7	23	47	26	7	27	26	14	42	3	
53	42	26	22	64	25	68	60	23	42	
38	47	69	25	25	17	36	57	4	62	
44	12	37	3	22	44	22	1	52	4	
36	39	35	27	37	51	67	47	3	67	
11	68	8	32	11	9	6	69	5	61	
15	56	19	20	49	54	5	56	4	46	
22	3	19	54	17	16	24	65	2	62	
9	44	62	33	60	47	34	30	46	69	
32	58	38	5	11	45	4	17	51	50	
65	69	64	20	10	43	50	42	68	14	
35	51	8	6	12	3	19	14	5	22	
39	62	62	40	67	60	34	53	48	4	
51	36	46	53	52	18	33	8	28	1	
63	45	10	24	42	42	60	28	64	7	
30	57	27	8	30	55	42	67	6	5	
2	68	66	40	30	22	69	24	7	5	
53	22	35	50	41	8	2	2	11	27	
43	31	26	59	40	10	5	3	49	42	
19	28	47	64	61	65	13	15	61	41	
45	58	2	61	67	37	50	15	5	61	
20	62	50	51	44	1	14	23	62	34	
62	42	40	22	27	42	8	17	9	19	
55	38	61	61	7	39	27	49	1	50	
2	14	7	23	43	2	48	22	53	4	
24	51	5	43	56	60	7	5	27	46	
61	40	53	23	18	14	10	63	55	64	
50	46	37	43	6	40	5	6	67	60	
34	35	4	24	65	45	31	33	68	30	
69	34	1	40	32	25	4	31	24	21	
1	58	69	33	60	31	22	23	41	9	
1	35	67	57	48	15	41	0	50	10	
2	15	62	3	52	19	42	65	48	45	
58	35	47	20	22	36	27	19	36	42	
65	5	56	50	63	65	37	5	32	49	
6	26	53	59	41	34	25	13	55	35	
9	5	23	12	15	68	56	60	58	48	
41	2	43	63	23	37	43	53	5	69	
29	20	19	66	22	7	68	49	58	51	
30	66	32	0	8	37	29	14	11	0	
37	22	68	67	40	30	10	43	27	28	
60	43	15	17	54	42	62	63	36	16	
25	60	65	64	16	1	68	64	67	37	
58	61	37	47	19	67	40	39	68	51	
20	1	21	48	42	11	61	5	29	58	
21	3	22	68	9	40	18	34	34	0	
59	35	16	0	26	11	4	48	67	16	
59	29	9	39	18	68	7	68	24	22	
54	1	18	20	54	10	54	22	51	13	
36	57	5	44	29	56	67	45	60	68	
38	43	1	2	14	32	65	49	58	48	
39	22	13	47	42	2	5	39	18	10	
26	66	63	34	15	30	17	33	57	11	
44	30	68	12	38	17	51	26	3	10	
51	20	59	56	34	38	16	17	43	34	
69	1	19	36	13	35	34	30	24	44	
26	65	21	58	61	55	62	51	63	60	
69	65	69	8	18	52	67	32	63	10	
20	61	42	59	38	23	57	33	60	8	
21	38	45	20	57	62	43	43	14	35	
47	14	56	65	26	46	49	57	66	1	
32	68	28	32	23	21	60	49	55	49	
35	48	21	65	32	69	17	8	67	33	
38	12	45	4	41	67	33	7	58	68	
47	64	4	68	45	53	65	15	11	19	
48	25	54	7	26	10	43	25	15	46	
18	33	31	61	15	30	41	8	38	33	
25	58	39	43	8	41	44	61	8	57	
50	42	50	47	46	69	38	13	68	12	
20	3	14	5	41	26	68	21	57	21	
13	14	65	64	21	4	61	49	63	64	
24	7	56	64	50	10	63	39	20	12	
25	1	54	13	65	19	60	20	43	64	
17	48	47	7	36	29	26	50	4	31	
54	0	20	0	41	24	34	28	51	41	
23	36	52	47	64	8	40	55	31	36	
5	18	7	28	49	68	67	5	2	64	
0	41	39	20	66	22	64	29	55	19	
68	17	55	28	6	10	61	66	25	50	
44	14	64	69	8	13	65	41	50	1	
11	61	11	18	41	54	43	60	25	64	
2	11	67	35	63	20	24	7	34	1	
34	42	12	55	36	8	40	3	65	21	
21	54	38	54	26	8	35	68	21	43	
48	40	42	52	33	45	40	1	19	19	
