18	16	12	3	7	11	18	8	17	10	16	14	9	0	3	15	8	5	2	19	2	11	
10	19	0	3	3	14	19	10	6	1	11	18	19	17	10	13	18	8	14	18	9	4	
13	4	1	0	14	11	6	9	19	12	6	12	3	1	10	19	2	11	4	17	4	6	
17	16	17	3	14	10	0	16	3	16	0	12	12	4	0	9	4	13	2	0	16	9	
13	17	0	19	17	4	1	10	14	19	19	15	10	10	7	11	16	17	18	17	0	18	
8	7	3	15	7	19	5	15	13	15	15	1	17	6	4	4	18	5	16	3	13	2	
4	1	16	15	17	17	17	3	6	2	6	11	6	1	8	12	6	0	19	13	17	6	
0	0	7	12	10	14	7	9	7	17	10	9	18	17	12	5	9	18	15	6	1	6	
6	11	12	11	15	3	8	8	10	16	6	13	14	7	13	12	7	4	0	0	10	13	
4	6	16	18	6	11	5	17	6	5	6	17	8	11	3	9	0	16	11	11	3	14	
17	2	8	8	3	13	13	7	14	9	2	5	2	3	12	12	2	12	12	7	4	11	
11	10	1	5	13	12	7	7	3	1	16	11	2	14	8	0	6	3	8	18	8	11	
5	19	15	19	9	5	18	1	0	0	11	11	3	3	9	1	6	19	5	8	7	5	
7	13	1	1	7	18	7	7	6	4	10	10	2	3	5	0	15	15	19	2	14	11	
0	4	4	3	9	13	6	10	7	9	3	18	14	4	8	6	15	9	17	12	17	3	
6	16	16	0	4	4	12	7	14	8	0	12	4	13	12	8	6	3	6	13	3	1	
13	17	0	14	3	15	0	14	13	0	11	6	13	17	19	13	8	1	7	0	6	9	
11	8	6	7	9	11	1	5	2	5	15	16	4	14	17	10	16	11	10	11	5	1	
19	12	11	1	15	14	19	5	12	6	12	12	4	15	3	3	0	16	12	7	15	5	
12	3	4	8	3	14	13	6	7	10	4	4	17	6	4	11	16	5	9	12	19	8	
13	17	15	17	15	10	1	11	14	15	12	15	12	12	11	8	14	3	19	15	7	5	
11	10	7	0	3	11	9	17	13	1	6	11	6	3	19	0	18	8	7	8	3	8	
17	3	8	5	4	7	11	10	8	12	11	5	1	17	16	8	8	13	5	19	15	6	
8	16	2	1	6	19	8	10	11	17	3	7	16	17	3	6	12	14	10	8	12	16	
10	14	19	2	10	14	19	5	18	2	17	0	9	1	2	12	17	7	14	6	2	0	
9	19	12	16	9	3	11	2	3	15	5	7	19	14	3	7	15	16	14	7	13	19	
