54	108	28	23	16	63	29	57	118	111	55	26	95	30	33	8	71	0	90	2	13	117	46	14	
52	43	44	87	119	36	36	114	62	41	46	69	45	27	14	101	19	25	11	75	72	83	14	59	
79	74	72	48	99	34	92	79	38	21	12	70	36	28	0	41	47	53	9	97	60	52	59	25	
10	111	97	30	83	75	82	114	106	28	25	78	28	13	106	50	76	44	96	66	103	49	12	110	
78	107	8	110	1	7	114	80	80	54	76	64	61	25	32	2	13	28	72	63	38	116	59	74	
3	70	76	86	90	46	61	94	78	41	57	64	104	23	54	71	96	24	105	107	106	18	4	23	
92	84	34	119	52	2	68	92	38	78	12	38	66	31	6	69	100	89	46	27	85	73	116	73	
95	26	36	53	94	73	2	37	42	33	35	3	1	52	31	28	33	95	27	14	115	49	35	14	
99	96	12	108	84	16	102	83	105	16	1	73	61	34	39	31	28	55	23	29	59	69	34	14	
50	55	62	99	98	119	80	54	48	2	6	37	9	80	83	41	73	94	67	67	20	106	62	18	
93	83	50	107	12	82	80	69	18	48	89	7	1	6	2	41	95	75	34	28	25	38	68	79	
27	88	55	55	45	108	51	57	98	118	23	15	2	102	86	54	119	16	55	8	29	97	67	2	
83	63	90	92	86	21	70	16	44	34	73	1	45	85	83	89	78	63	19	63	40	29	86	60	
101	105	46	16	42	20	66	110	0	34	59	9	109	1	118	113	16	23	13	5	65	0	9	30	
38	17	82	102	50	52	62	68	95	32	0	5	45	36	24	65	115	56	113	31	2	23	111	117	
18	21	119	40	91	42	89	28	29	32	72	112	51	38	58	98	74	81	98	35	80	84	43	30	
48	20	87	98	50	99	102	25	14	119	10	20	113	69	79	38	40	23	96	10	49	32	52	89	
90	0	48	28	25	49	14	114	98	12	75	54	119	16	54	57	65	24	67	63	5	112	72	113	
42	60	47	62	7	117	114	118	74	113	101	117	114	45	53	25	6	98	7	88	86	106	19	112	
79	61	94	28	109	76	95	40	80	1	9	114	81	113	7	29	54	16	87	91	9	15	21	86	
79	108	32	107	68	14	49	107	99	18	39	7	11	47	40	8	78	92	98	113	59	49	32	113	
107	112	72	113	72	105	17	78	89	76	105	3	35	47	52	102	82	52	10	117	29	21	55	101	
119	71	86	95	73	112	79	95	92	31	77	27	109	31	13	116	74	103	112	84	105	41	33	52	
39	29	50	104	93	33	57	82	95	87	64	16	63	19	18	27	94	87	1	109	18	21	29	118	
99	9	103	66	88	57	35	2	95	49	116	110	89	119	17	100	107	104	77	112	81	5	117	113	
13	86	26	51	21	17	70	85	35	22	51	73	30	66	119	84	109	46	116	42	12	60	28	7	
55	62	65	4	91	114	58	12	116	78	66	33	1	28	67	40	60	82	80	14	61	17	112	117	
22	71	13	48	41	67	60	95	22	77	32	70	57	47	79	64	80	44	110	92	89	20	80	89	
74	89	1	68	83	65	106	66	5	8	69	20	14	33	55	71	76	48	29	84	39	112	55	67	
100	68	26	30	59	92	82	93	34	38	52	102	42	54	65	7	55	84	14	66	110	33	104	75	
31	93	94	17	81	55	111	55	68	106	26	61	2	25	20	16	103	55	43	106	72	29	1	119	
64	41	5	94	4	79	12	33	40	79	109	89	27	34	33	88	102	34	57	52	10	30	98	69	
70	38	3	20	8	33	7	111	99	81	38	61	102	88	94	75	110	105	110	80	89	45	3	43	
43	0	20	63	23	7	0	89	99	81	56	46	109	55	38	91	20	1	28	34	87	95	106	77	
50	64	47	115	104	19	40	28	18	72	111	35	116	73	3	47	81	2	101	37	53	106	107	118	
80	45	117	49	67	88	76	101	43	113	66	92	34	80	101	63	36	13	22	10	23	7	30	44	
68	38	111	38	83	103	16	53	19	10	115	14	70	0	9	13	90	110	109	25	76	33	5	47	
