4	176	0	80	23	82	73	189	184	180	188	81	28	23	48	71	167	6	168	17	
60	123	109	176	32	46	160	156	94	177	26	171	78	162	77	106	71	17	27	46	
68	91	142	35	54	100	32	148	21	132	176	27	142	101	67	36	143	16	103	102	
180	115	188	178	139	86	80	79	120	57	30	189	18	131	104	11	116	165	121	86	
9	166	100	159	9	147	78	124	20	126	26	51	18	7	138	117	1	66	1	182	
176	42	54	16	129	121	146	11	34	95	167	116	28	34	99	151	26	103	84	104	
3	165	152	141	188	73	3	13	36	0	131	172	106	146	155	82	30	182	94	41	
124	95	32	13	76	136	147	61	71	33	61	13	79	169	24	178	178	110	40	10	
85	9	109	139	63	58	37	169	69	60	69	76	40	46	178	109	22	164	169	60	
182	182	76	148	108	19	52	109	162	143	41	0	47	79	181	87	143	160	23	39	
122	106	27	128	174	137	21	81	99	135	87	28	7	151	28	167	183	86	156	24	
80	19	168	128	85	7	151	182	54	15	96	104	50	174	0	143	6	58	34	47	
21	79	89	94	160	170	189	3	182	157	93	141	124	145	126	183	150	47	166	170	
6	157	145	184	68	158	1	65	146	40	31	16	39	148	70	112	105	5	88	81	
26	173	48	176	35	5	164	69	41	85	168	124	99	157	188	33	88	165	65	34	
181	78	161	135	109	28	165	22	42	41	80	109	87	88	135	160	162	32	38	161	
39	147	111	105	171	188	107	19	52	53	36	182	48	42	153	138	83	96	126	149	
179	98	53	132	180	137	58	66	53	189	165	138	0	108	68	170	136	186	0	36	
63	30	170	81	127	171	55	63	116	22	103	131	176	155	29	157	64	118	83	189	
95	27	86	51	120	91	108	77	121	34	45	138	174	126	140	150	17	81	46	174	
141	33	95	160	1	97	7	40	154	115	149	187	34	185	165	137	106	36	5	182	
143	115	62	25	14	71	96	186	50	116	174	159	73	166	16	82	95	78	8	28	
82	66	31	76	76	53	124	48	98	167	181	27	152	30	70	91	109	161	147	108	
150	44	187	10	171	162	46	61	70	177	84	162	182	104	187	86	10	38	38	132	
185	154	187	137	85	150	179	178	26	12	142	7	55	23	127	155	112	150	104	40	
89	103	87	118	124	117	41	32	40	27	176	130	51	123	116	177	8	4	58	52	
133	41	14	165	178	186	6	66	117	158	65	118	168	183	48	5	100	78	110	145	
119	127	174	41	171	153	71	100	186	168	102	11	159	80	112	148	97	143	136	11	
145	181	125	72	188	120	132	108	133	70	134	132	157	177	163	102	7	38	133	58	
165	51	187	144	110	137	1	72	35	85	56	26	85	67	144	26	95	175	166	29	
104	54	79	181	134	62	17	78	106	174	131	161	82	18	14	187	23	83	117	7	
22	35	25	155	186	176	153	160	159	131	56	21	184	61	112	50	42	67	87	143	
93	135	101	135	133	82	108	62	175	94	162	3	12	140	165	92	131	150	128	94	
82	0	76	19	182	53	120	47	37	132	16	116	49	23	51	71	86	188	9	118	
91	171	180	176	69	37	74	78	152	148	85	39	149	31	141	180	181	25	91	6	
113	4	24	120	1	151	57	13	75	88	181	82	132	51	176	79	74	118	162	163	
12	26	9	72	37	189	184	87	55	123	137	8	182	174	90	53	130	73	39	181	
10	163	147	97	159	124	123	34	187	84	55	47	147	108	183	120	76	170	0	26	
73	189	59	6	173	12	50	91	29	147	51	122	101	110	48	53	115	124	38	49	
55	38	59	171	76	96	35	183	28	39	189	145	154	146	69	128	18	119	2	105	
21	53	151	90	90	186	80	189	153	90	176	99	100	109	41	116	137	44	51	23	
21	134	187	23	77	18	94	160	168	152	85	139	105	139	142	149	39	164	187	66	
16	56	130	113	52	164	58	67	103	151	4	32	37	95	161	173	32	22	153	26	
91	128	186	159	92	96	22	177	144	39	104	40	60	108	61	164	13	25	134	184	
167	44	164	51	139	25	72	52	174	91	72	60	139	10	177	167	35	178	95	119	
15	81	54	70	101	94	56	82	122	55	131	135	48	89	64	42	6	175	56	31	
31	79	175	141	65	57	155	21	158	139	28	123	182	87	71	85	110	118	22	52	
63	94	21	8	85	41	47	33	74	29	51	38	22	126	92	111	163	20	185	167	
94	33	94	95	70	146	82	30	19	100	80	39	45	142	160	128	77	86	176	117	
146	178	76	79	112	175	144	102	6	27	123	67	125	166	45	30	151	25	22	177	
96	114	146	7	107	7	64	155	99	173	44	184	132	165	50	91	84	156	165	83	
79	49	8	33	182	74	189	80	34	13	147	50	123	189	121	129	113	25	36	136	
26	122	104	102	137	85	59	153	79	61	87	28	68	15	46	181	15	134	72	90	
133	148	79	84	81	109	123	162	89	53	44	77	169	12	111	13	89	57	176	42	
93	120	110	116	143	14	7	15	167	54	125	150	145	171	87	108	140	100	94	35	
187	31	141	149	153	26	138	12	175	118	156	65	140	23	96	91	120	99	153	95	
183	164	173	170	148	145	88	61	44	35	115	106	157	58	28	55	41	9	16	156	
