88	71	79	27	6	9	45	43	14	64	73	26	39	80	65	64	72	92	34	28	98	66	53	84	33	11	50	47	
27	45	56	67	17	35	34	17	60	80	84	25	67	87	26	8	12	99	78	54	56	3	61	10	59	29	82	30	
50	56	3	54	4	57	70	20	66	43	25	58	94	3	55	85	21	23	70	18	97	53	34	63	86	85	72	0	
79	93	56	92	78	45	9	20	84	67	70	14	74	76	2	46	64	1	69	74	68	65	79	49	24	56	7	91	
6	98	20	51	68	78	20	78	60	14	69	19	54	56	36	17	17	34	6	97	98	86	59	25	47	30	35	71	
76	32	48	50	42	94	49	96	20	40	80	23	65	7	50	53	36	75	57	72	17	64	25	60	80	27	68	22	
54	8	43	33	40	68	97	47	21	8	10	53	13	93	14	80	24	67	18	46	85	72	52	88	59	88	66	74	
98	51	8	84	55	68	39	68	82	48	98	59	73	34	77	24	65	34	6	37	22	56	35	4	80	60	97	85	
21	21	42	51	88	91	15	24	7	78	30	51	1	52	4	61	78	35	0	76	59	77	54	29	18	80	90	64	
79	71	45	66	67	90	97	83	82	10	22	14	40	22	74	90	85	45	10	35	89	46	72	65	34	85	48	13	
69	9	3	39	41	51	50	44	68	25	99	78	12	97	40	25	30	84	49	93	73	99	1	66	1	69	56	52	
40	15	23	89	95	25	97	52	26	31	14	23	17	64	84	69	6	66	1	94	96	27	12	76	75	89	16	45	
3	2	50	63	56	50	31	92	23	45	1	86	2	88	65	10	33	0	67	58	41	96	2	37	79	93	82	4	
54	75	66	6	59	54	0	24	66	10	85	23	41	9	87	7	93	96	37	70	17	94	49	91	51	40	70	9	
2	57	85	4	58	74	94	82	40	57	91	6	61	44	80	50	43	77	7	3	79	46	84	51	20	12	26	35	
85	72	25	99	2	70	63	31	75	89	65	96	67	51	67	93	3	36	28	92	90	77	41	48	24	79	97	20	
31	51	74	74	64	72	15	26	7	45	85	59	77	40	13	9	79	80	48	1	43	72	70	2	12	25	28	44	
28	26	37	66	46	79	21	40	82	91	53	32	28	15	35	47	88	84	65	65	41	56	33	34	13	94	64	95	
49	21	18	17	39	44	51	9	12	99	78	5	40	49	6	95	41	14	57	52	96	28	57	32	80	75	23	76	
77	30	36	52	24	8	57	61	97	0	7	16	33	53	98	30	83	55	18	23	91	23	6	24	41	61	50	49	
80	9	50	28	3	51	10	53	38	4	25	63	94	70	89	88	66	36	5	53	89	56	57	49	82	6	23	21	
91	6	31	16	71	97	82	29	95	9	56	42	66	3	92	47	2	87	61	16	75	99	10	44	16	81	64	9	
45	63	68	29	42	4	48	47	7	77	99	82	85	13	12	26	41	98	40	53	21	66	84	22	19	72	23	46	
38	73	18	79	32	41	61	50	11	50	58	92	28	39	36	98	49	62	30	98	34	66	74	6	59	76	37	92	
58	5	66	95	9	28	95	30	4	50	41	31	8	80	80	48	11	84	46	98	71	85	88	53	26	29	50	93	
12	24	29	46	89	7	0	12	28	95	20	63	73	81	94	68	38	55	78	90	47	20	25	95	99	37	84	64	
13	44	28	25	37	59	90	49	96	34	57	63	26	5	76	41	46	41	70	14	45	38	4	11	21	84	72	22	
33	34	89	67	18	87	4	12	72	79	90	97	82	26	72	78	37	54	35	13	52	96	46	91	77	29	55	19	
9	62	45	97	1	21	87	42	41	38	13	65	2	95	21	98	72	55	87	7	72	71	41	39	18	0	25	13	
43	81	45	65	73	46	10	78	36	9	19	8	91	4	20	5	80	60	85	95	41	5	88	44	2	72	51	35	
17	66	61	27	45	38	1	90	52	90	40	60	76	99	20	74	76	95	9	66	12	12	36	9	10	76	76	36	
41	16	36	48	60	62	40	97	13	95	68	58	56	73	43	3	70	86	10	43	19	86	27	45	31	23	65	95	
22	24	62	59	76	99	1	38	92	80	27	11	33	72	72	0	34	87	6	75	10	74	17	16	36	28	84	3	
30	48	53	50	38	52	8	98	3	37	96	79	0	16	82	33	6	37	72	93	53	43	63	97	61	60	22	17	
88	11	86	47	63	11	58	50	14	10	84	59	61	95	63	33	65	42	20	84	61	15	0	48	73	75	68	12	
17	47	68	57	39	97	94	77	32	77	38	30	81	36	67	12	28	49	61	85	91	2	63	2	96	50	45	99	
12	65	2	79	24	72	51	9	36	39	3	13	19	37	80	88	83	15	9	16	51	50	75	10	52	55	65	93	
29	80	70	36	31	82	96	56	4	6	76	1	68	49	47	36	66	19	33	97	49	16	5	55	46	26	79	37	
35	71	95	20	3	76	83	87	21	42	68	78	2	69	90	40	74	47	88	8	55	96	52	36	78	41	81	17	
85	73	99	58	6	4	40	55	93	15	84	57	79	61	20	21	3	42	85	19	31	25	63	95	20	55	25	19	
7	39	7	50	48	41	50	72	50	0	62	94	97	79	18	2	96	47	85	58	45	0	69	58	2	43	80	91	
76	33	36	91	96	90	4	83	15	55	13	80	54	69	19	77	85	60	4	26	9	80	11	7	70	68	71	13	
12	73	11	86	10	53	38	99	44	74	27	86	66	41	51	30	6	24	56	17	19	53	14	48	77	76	26	18	
65	69	98	79	72	34	39	68	68	36	30	8	12	58	38	57	85	78	52	77	87	21	53	93	70	18	45	93	
34	55	69	46	89	91	38	72	95	32	53	43	25	53	36	34	51	64	35	31	57	51	4	78	81	92	77	40	
50	63	20	16	48	24	9	15	48	91	68	37	61	77	45	84	13	64	28	44	66	18	95	20	24	95	20	89	
71	13	78	64	38	1	91	47	52	25	46	33	49	68	86	82	1	19	7	88	88	30	31	11	84	10	78	76	
47	26	79	37	66	8	94	49	44	24	82	95	62	88	64	76	91	27	26	59	63	4	67	14	41	78	88	35	
22	42	20	92	54	21	65	7	57	17	34	89	91	67	66	3	37	63	86	41	16	55	80	55	24	41	4	33	
22	45	71	27	59	0	44	70	53	31	83	7	93	15	62	61	39	22	86	61	73	56	58	51	75	9	54	35	
44	58	27	75	70	42	17	48	36	50	87	72	49	41	64	88	13	64	45	78	48	94	22	38	79	20	90	89	
92	32	42	95	2	55	84	48	45	81	25	22	84	61	61	41	44	22	48	87	70	74	16	27	58	62	38	61	
95	31	74	97	26	4	68	18	51	44	3	90	91	19	63	92	76	5	34	69	71	23	63	43	72	75	55	88	
