71	86	89	55	74	6	89	97	69	38	38	26	37	61	56	3	
41	23	1	64	19	46	14	36	34	99	7	43	34	60	31	28	
91	13	91	0	61	31	59	82	9	29	29	40	34	90	29	42	
43	33	93	58	41	5	84	5	93	68	56	86	74	22	54	93	
81	30	82	38	42	69	7	55	0	0	13	96	70	94	26	43	
93	59	52	84	46	35	37	8	16	34	17	17	71	96	85	49	
12	18	13	93	97	65	83	76	65	79	60	35	97	88	68	48	
62	9	30	6	23	29	14	12	84	58	86	12	73	47	64	4	
40	36	58	97	42	50	73	13	37	10	64	51	35	40	97	1	
59	93	10	62	33	58	22	30	0	28	79	87	28	6	55	65	
35	18	23	19	81	37	76	53	67	80	74	14	8	67	16	35	
20	14	89	37	10	75	97	57	93	8	39	15	12	6	95	18	
54	23	33	57	2	53	0	65	12	23	86	11	88	49	93	26	
92	20	75	28	32	59	99	14	7	50	95	6	57	62	43	64	
4	2	72	45	73	98	82	72	27	37	23	62	79	61	77	6	
95	74	84	54	65	11	93	21	1	66	83	10	43	15	7	58	
82	41	55	26	66	25	21	80	37	28	27	4	2	3	38	86	
94	37	39	27	99	22	74	66	51	12	99	50	31	48	84	98	
7	94	19	32	21	9	9	62	69	62	84	43	19	92	99	11	
1	42	93	83	80	96	6	24	62	56	34	42	35	29	12	96	
93	3	73	95	54	94	90	45	12	0	71	97	59	27	37	85	
3	87	86	94	14	26	26	8	78	93	54	2	8	31	93	86	
88	58	14	55	57	61	41	3	69	94	91	24	34	48	66	55	
9	1	82	61	3	23	45	29	54	25	65	86	42	57	31	30	
77	96	45	1	26	90	33	17	61	4	50	18	57	20	45	78	
74	0	32	70	85	40	71	80	23	22	56	7	14	11	80	80	
51	45	8	56	33	79	43	62	20	42	6	74	90	54	66	1	
50	92	82	3	95	80	36	81	84	93	6	91	98	74	18	34	
23	85	41	51	98	19	69	44	17	24	96	25	18	27	82	69	
47	97	54	3	93	99	81	52	26	55	93	24	87	62	76	94	
13	80	10	44	38	71	85	88	44	45	32	5	78	66	27	30	
83	99	49	66	34	66	5	88	20	94	79	65	14	53	39	68	
0	61	87	14	3	97	42	41	26	91	78	76	24	87	19	56	
50	62	54	88	56	24	69	30	63	79	89	62	89	42	62	38	
29	86	38	18	58	53	33	21	39	84	45	88	53	11	90	30	
57	97	11	46	94	90	63	69	74	82	27	32	89	6	57	98	
71	1	25	14	64	9	20	81	58	42	78	39	54	1	26	40	
39	70	70	54	24	67	33	50	94	35	80	49	15	67	76	76	
62	80	37	96	23	76	53	68	56	15	89	36	81	22	73	36	
1	23	40	6	82	55	66	73	99	41	62	95	37	93	91	30	
91	57	38	47	84	15	92	51	40	24	54	47	40	89	75	52	
78	81	1	73	8	7	27	21	8	34	31	52	29	54	15	46	
50	94	20	58	80	76	15	90	83	5	88	93	49	43	34	37	
71	89	48	59	26	26	74	55	5	49	24	26	74	33	96	4	
