3	153	142	64	139	163	108	80	165	129	131	7	
16	60	133	38	40	64	144	15	102	72	157	100	
9	162	28	146	45	32	100	67	126	54	135	140	
128	137	156	68	38	44	84	7	146	104	74	78	
62	142	157	3	63	101	95	94	114	147	43	104	
6	109	63	138	27	87	104	66	137	3	161	92	
111	61	154	137	129	43	55	140	38	166	54	85	
88	140	42	162	10	12	35	99	116	32	125	156	
146	38	141	126	145	119	58	148	88	0	127	23	
127	164	131	145	72	110	169	103	41	17	67	115	
100	44	109	105	123	2	6	23	100	158	135	140	
2	16	110	20	127	147	84	81	142	65	167	89	
29	125	31	22	33	10	141	10	145	2	152	126	
93	42	10	24	137	27	86	48	15	58	129	81	
83	22	156	19	54	127	145	51	155	35	70	106	
112	79	15	152	18	127	11	1	130	18	41	109	
161	125	114	49	16	160	108	126	56	143	31	128	
107	31	149	58	50	76	67	7	125	65	159	29	
86	115	124	50	70	65	114	31	87	80	6	124	
27	141	128	1	108	36	133	30	75	66	70	121	
17	52	113	70	143	108	143	77	79	35	84	93	
53	117	153	91	85	42	111	13	38	159	151	51	
42	46	95	139	154	159	99	92	147	74	8	107	
70	115	72	124	133	53	45	107	129	16	103	7	
101	142	29	62	69	141	63	7	157	41	93	144	
22	76	50	153	13	54	62	96	48	123	57	79	
163	15	91	152	26	138	83	136	64	58	48	53	
106	103	73	70	94	119	100	81	51	78	152	68	
85	95	43	82	115	103	69	88	159	95	161	156	
74	157	51	145	75	60	2	144	113	141	79	139	
106	88	108	91	49	52	108	90	58	110	34	6	
111	142	160	97	58	109	105	150	125	116	106	25	
74	86	16	44	0	94	42	88	38	10	37	118	
154	89	146	113	99	132	121	113	72	112	10	33	
69	21	156	154	95	159	84	140	123	0	41	168	
51	7	33	137	139	28	68	52	69	0	74	15	
57	10	24	110	106	18	70	27	60	136	22	48	
31	135	55	117	19	3	39	96	74	106	24	111	
131	28	156	55	98	65	119	75	28	50	165	78	
32	117	30	14	1	152	121	150	17	115	149	103	
52	57	15	73	117	4	76	155	65	108	87	61	
156	3	62	76	160	37	86	86	27	159	85	67	
133	53	81	129	116	150	86	46	166	104	163	158	
78	126	3	70	129	78	77	139	147	13	119	131	
140	169	27	137	37	53	148	146	88	88	30	18	
22	89	100	149	22	146	73	146	109	127	44	75	
60	64	7	72	138	50	121	34	111	30	7	31	
39	69	87	65	104	82	107	124	108	124	55	43	
76	11	152	3	95	156	148	144	104	103	47	96	
81	17	2	70	64	117	98	18	144	140	119	159	
83	155	101	105	54	84	1	96	49	95	16	135	
128	96	105	39	136	31	167	137	13	104	93	106	
72	48	152	130	74	58	136	166	29	28	81	36	
158	166	44	85	25	35	110	166	21	161	115	53	
122	18	68	75	55	136	155	90	104	168	8	11	
118	39	135	46	115	111	73	142	132	86	21	137	
127	155	62	25	31	108	79	152	137	128	119	78	
117	81	56	63	39	48	43	150	152	106	35	151	
121	112	136	137	115	51	70	4	55	67	72	80	
58	56	132	80	147	135	80	13	99	163	81	100	
31	99	115	71	102	7	58	28	169	26	139	37	
114	11	74	97	12	139	115	29	67	10	112	25	
37	28	103	70	163	20	156	10	48	146	0	68	
164	115	152	144	66	9	7	150	30	103	118	139	
53	27	48	15	1	141	66	6	40	91	165	44	
69	134	121	161	69	55	10	98	44	28	14	112	
59	161	1	36	40	59	124	79	1	76	165	24	
58	25	145	156	87	52	118	73	106	6	95	102	
122	101	122	53	42	12	77	12	83	46	50	84	
78	11	118	115	133	4	64	80	92	85	17	66	
159	151	74	93	59	150	109	105	96	16	65	44	
132	56	117	79	158	162	69	19	38	8	53	87	
10	13	2	70	133	32	92	2	25	82	59	99	
94	59	6	111	73	28	31	11	38	76	17	140	
91	3	51	71	68	120	94	149	153	9	99	24	
33	111	5	119	26	155	89	59	160	64	46	77	
54	83	10	44	154	65	59	43	73	67	23	94	
137	148	77	134	85	8	109	164	60	61	147	24	
13	33	92	89	128	118	85	97	69	113	7	11	
100	81	150	1	21	75	89	154	156	54	117	146	
153	136	19	39	70	39	158	115	7	116	146	63	
38	125	50	139	151	19	116	36	124	5	53	157	
35	31	90	131	65	117	122	105	9	78	116	107	
48	100	3	75	38	26	167	163	35	44	92	83	
155	153	69	110	134	152	92	99	27	83	0	154	
73	152	3	96	66	76	4	156	73	26	124	5	
1	3	41	144	43	51	123	113	144	17	45	42	
92	92	140	54	68	41	89	87	24	31	135	12	
126	8	147	38	137	101	110	65	58	159	156	91	
71	2	18	111	77	107	109	118	38	62	95	5	
139	114	140	157	156	119	60	122	132	111	76	138	
133	15	128	68	118	57	58	146	35	75	76	131	
109	53	17	14	153	25	49	56	119	82	40	148	
37	27	119	87	126	38	55	154	135	71	114	109	
27	141	162	113	166	145	32	25	103	120	65	36	
113	146	155	74	73	9	103	98	89	96	80	9	
125	143	168	128	38	67	151	69	76	87	94	154	
6	44	79	123	10	32	104	142	17	96	20	40	
57	3	93	55	19	131	163	90	57	139	151	35	
0	134	91	30	99	71	82	9	117	128	74	91	
