18	13	5	3	2	5	13	4	13	2	4	1	2	17	8	4	4	16	15	18	
6	6	16	4	13	17	7	19	17	18	0	15	18	12	4	9	13	9	14	6	
14	18	9	12	13	1	19	19	2	10	15	13	3	19	5	4	9	1	14	13	
2	17	11	7	17	4	2	9	13	4	11	17	17	19	10	14	1	1	3	1	
13	10	0	8	11	9	15	16	3	13	6	5	7	11	16	0	17	5	2	1	
5	14	15	10	15	14	15	9	11	10	2	6	9	1	1	5	16	13	14	3	
11	13	12	11	10	15	3	2	19	7	17	11	4	4	11	1	18	12	15	15	
1	18	10	5	19	7	7	3	19	2	7	7	18	9	0	19	0	10	0	8	
6	14	0	1	12	18	10	14	6	19	16	14	0	4	18	3	11	19	6	2	
8	13	4	9	4	1	2	10	2	11	12	19	19	10	8	6	4	14	12	4	
15	4	8	13	9	14	11	16	12	15	6	6	4	9	16	0	8	4	14	18	
10	10	2	18	5	6	16	6	0	3	17	12	19	11	0	12	18	0	4	7	
2	6	7	3	1	14	12	2	18	16	15	5	9	16	15	18	1	4	3	6	
19	2	14	17	1	0	16	19	9	14	1	17	14	11	8	1	8	1	6	8	
19	3	18	18	16	1	17	3	10	18	8	4	19	1	13	4	11	15	19	7	
0	17	10	2	4	12	10	13	14	1	1	13	7	6	11	13	5	15	14	0	
14	10	0	6	19	4	17	13	13	12	7	2	9	1	15	13	3	11	1	6	
17	3	5	2	5	10	14	2	18	16	10	18	13	2	3	11	7	9	7	11	
4	10	2	10	14	1	13	19	8	13	9	8	6	10	19	19	18	9	3	17	
13	0	19	17	0	3	0	15	11	11	1	11	7	19	5	10	17	9	19	12	
6	11	5	3	14	6	17	11	17	0	17	11	4	6	15	5	19	9	12	10	
3	11	10	1	19	5	3	2	0	17	18	7	6	15	2	15	3	4	14	19	
11	15	9	10	6	10	1	17	5	8	0	0	19	19	18	12	16	18	18	18	
13	14	9	9	11	10	0	4	7	19	15	7	3	5	3	4	6	13	9	13	
6	0	6	14	15	11	17	9	1	12	4	3	3	8	16	5	18	15	7	15	
16	0	10	2	2	12	6	12	14	18	16	3	7	5	2	6	7	6	12	4	
19	8	2	7	5	10	19	12	14	4	19	15	4	6	18	1	19	3	8	2	
5	1	17	9	12	7	2	2	11	8	18	4	13	18	8	12	5	0	14	2	
0	12	3	19	6	2	11	4	7	13	19	3	11	11	16	8	8	14	12	9	
15	6	16	18	3	10	9	5	18	14	14	11	16	19	0	9	17	10	13	18	
18	12	8	13	3	12	18	19	0	13	5	19	0	15	4	10	3	8	15	6	
12	10	2	2	13	0	2	13	7	17	9	0	19	6	11	14	11	14	1	11	
3	10	13	16	0	3	0	19	6	12	4	3	10	1	19	0	19	8	1	5	
15	4	2	14	14	8	19	16	6	16	7	4	2	3	15	13	0	3	12	10	
3	10	13	4	2	5	7	4	19	4	1	14	16	9	13	19	0	7	14	9	
8	11	16	5	4	5	1	0	16	14	18	15	7	17	18	10	19	17	4	7	
1	6	5	13	16	0	12	8	1	9	10	8	17	1	10	19	2	12	9	3	
17	5	16	1	17	15	2	7	9	6	18	9	16	19	10	17	6	0	17	16	
16	7	8	1	13	18	15	5	7	9	16	5	9	15	5	5	19	18	6	17	
16	11	7	10	17	19	16	14	10	5	16	17	13	4	3	1	12	12	14	9	
0	2	6	14	13	17	17	2	5	4	14	19	4	8	1	13	15	2	10	12	
8	4	15	9	14	10	1	2	14	14	8	17	17	19	2	18	18	10	9	10	
8	3	6	1	9	2	11	3	14	0	14	15	16	8	16	0	16	0	16	18	
7	1	7	5	0	6	14	1	2	18	8	15	7	4	18	11	19	1	13	15	
12	5	18	0	1	6	14	7	10	10	13	4	11	15	13	7	12	6	12	12	
14	18	14	1	11	19	1	10	10	19	16	10	2	8	3	9	1	16	17	10	
1	3	4	0	10	8	14	4	7	15	12	6	7	13	4	17	8	16	12	8	
14	6	7	12	3	19	1	4	11	9	2	5	8	1	8	18	8	14	16	19	
13	0	4	18	11	3	8	3	5	19	11	11	7	10	6	12	0	8	11	4	
19	7	4	3	12	2	15	2	13	16	9	18	12	15	2	2	8	13	16	15	
14	4	14	18	18	14	18	19	4	17	18	1	1	18	15	5	12	11	11	17	
13	7	8	10	5	6	12	1	17	19	8	4	9	14	1	17	13	6	5	17	
9	12	19	7	2	14	15	18	14	8	1	5	8	9	10	19	6	2	16	16	
9	19	18	3	7	19	3	0	1	11	2	17	11	6	15	18	8	8	13	11	
2	9	16	16	7	2	13	12	7	15	2	5	18	19	12	15	14	17	17	3	
14	12	14	16	15	3	1	11	12	4	4	8	17	14	6	13	16	4	19	10	
19	9	16	6	14	7	5	1	2	18	11	11	1	10	6	14	0	7	8	16	
6	16	1	1	6	3	13	4	16	6	4	12	11	4	4	13	19	6	14	17	
10	8	1	11	4	0	7	10	3	2	11	3	10	3	6	13	2	12	10	9	
0	13	6	19	2	12	11	8	16	8	2	3	15	16	18	2	8	18	5	9	
0	16	19	15	0	14	17	1	5	16	9	1	6	3	15	7	13	9	1	6	
13	6	17	6	8	7	11	14	10	13	10	3	6	1	16	4	1	19	17	8	
14	17	13	14	7	8	18	8	11	7	10	16	13	3	15	6	18	3	0	7	
0	0	0	15	17	0	17	11	11	14	7	3	14	18	8	6	8	7	7	5	
9	1	13	0	18	8	17	1	9	17	9	19	7	15	2	18	19	11	3	2	
3	5	13	10	8	6	12	4	11	12	15	15	18	5	12	8	19	0	5	9	
3	16	9	19	12	19	8	12	13	8	7	11	18	11	13	4	12	14	18	12	
6	12	5	9	11	5	5	2	4	11	2	19	11	14	6	16	13	8	7	8	
17	13	6	12	18	9	7	2	15	18	10	6	7	6	9	12	12	6	4	8	
5	2	5	6	19	18	18	1	0	1	10	15	3	16	19	15	17	13	1	0	
5	3	19	18	8	14	0	12	16	1	15	1	2	16	16	15	7	7	6	2	
16	18	17	1	6	10	13	11	17	11	1	13	5	11	14	13	8	1	5	8	
11	12	0	9	7	18	2	10	16	3	17	7	12	19	16	9	7	7	11	1	
7	17	10	14	0	18	4	9	14	19	4	9	6	12	9	8	8	15	11	2	
10	4	17	0	18	13	16	4	13	3	14	11	16	6	1	7	2	18	6	12	
8	2	1	15	1	13	7	11	9	8	7	0	0	11	0	5	9	8	0	17	
17	10	6	11	3	7	12	12	13	10	11	1	16	16	17	17	7	18	17	13	
2	19	19	4	18	13	7	15	12	19	12	6	19	4	14	11	3	18	13	7	
0	10	17	12	4	9	15	12	13	5	2	17	7	7	18	5	6	0	6	12	
9	18	5	4	1	13	0	13	2	11	19	15	9	13	6	14	7	12	3	16	
