113	45	58	51	1	8	74	106	64	120	97	60	
123	59	78	5	11	69	92	56	44	82	92	125	
116	119	91	43	75	100	95	59	103	120	21	55	
5	106	40	128	50	11	61	101	72	72	29	78	
5	113	105	6	34	2	2	26	98	22	70	35	
29	16	84	67	120	120	120	30	79	97	109	104	
66	92	100	97	30	106	108	60	129	36	48	31	
55	75	41	106	114	17	57	26	1	94	82	90	
47	126	42	126	127	20	10	75	38	81	39	82	
109	116	111	51	60	13	36	32	101	128	122	106	
82	21	113	78	121	59	80	113	53	110	75	31	
103	122	109	94	22	84	9	67	32	15	61	16	
66	2	121	107	54	114	25	129	109	128	15	23	
22	20	17	124	39	53	119	116	63	67	50	71	
81	67	57	83	45	67	81	66	11	38	126	40	
59	79	83	55	105	28	89	14	12	107	13	105	
9	87	111	123	107	4	53	23	68	76	34	47	
41	77	101	90	60	39	33	119	37	40	127	75	
1	126	20	34	112	71	82	36	124	68	128	2	
7	116	4	72	18	3	77	14	82	30	104	90	
96	31	62	120	96	97	39	86	74	25	126	100	
2	0	7	125	108	114	88	98	28	71	59	75	
35	104	54	23	47	38	57	125	50	15	26	126	
91	53	20	43	33	119	45	56	77	99	13	24	
32	56	31	101	0	88	69	25	18	4	24	73	
22	53	12	54	113	1	44	42	50	76	108	82	
43	47	32	90	16	22	40	93	70	86	27	88	
106	69	115	88	58	31	23	54	79	50	19	49	
47	64	20	24	36	66	64	61	124	127	75	38	
45	5	50	74	59	81	117	67	73	95	21	127	
22	123	91	102	14	115	59	1	56	35	92	124	
95	66	73	23	54	16	39	61	92	101	5	91	
122	120	12	40	29	24	91	17	62	7	27	100	
47	89	79	97	127	38	93	88	2	40	109	82	
126	124	114	125	67	62	81	95	44	66	10	9	
67	73	39	87	46	98	23	4	36	21	23	10	
1	91	11	38	35	23	4	66	48	108	56	70	
8	52	42	66	114	82	101	120	40	95	63	47	
57	20	116	115	39	57	98	54	93	57	81	13	
112	63	127	5	12	111	74	33	19	64	9	104	
63	64	32	74	114	116	113	92	77	48	5	57	
62	96	16	32	45	98	67	7	63	108	17	125	
43	3	87	24	104	9	11	92	110	43	28	0	
25	75	0	103	72	42	30	74	99	45	11	60	
56	26	129	38	102	92	122	124	69	70	111	9	
44	103	9	43	122	3	5	64	115	51	27	4	
46	23	21	107	5	111	55	125	112	87	104	63	
107	106	51	22	103	90	68	45	64	90	16	5	
84	2	93	110	40	85	12	18	121	41	128	12	
59	117	64	40	18	109	98	43	114	100	56	52	
98	111	63	6	4	53	35	13	129	8	30	124	
32	88	1	8	56	121	14	67	67	46	16	99	
86	90	18	127	15	63	82	35	59	8	96	8	
55	94	77	114	48	10	9	70	101	8	122	14	
81	46	25	100	46	113	4	54	11	57	43	89	
102	4	76	10	70	109	95	58	119	5	26	37	
46	104	1	39	86	74	89	129	20	102	92	97	
106	114	55	81	90	72	127	8	6	22	98	76	
67	54	57	118	93	35	77	1	86	88	2	21	
2	127	42	30	110	113	90	101	102	10	38	62	
0	13	86	113	55	23	115	79	47	39	89	48	
85	88	127	104	64	70	68	123	63	80	112	37	
99	84	118	127	46	30	111	91	20	34	4	48	
126	76	115	55	13	31	67	104	94	23	126	82	
23	42	102	23	82	98	49	9	62	50	31	41	
125	65	88	74	91	25	44	9	115	12	52	124	
114	66	89	9	48	60	34	116	23	111	80	41	
109	102	22	53	1	95	92	91	89	12	116	23	
16	129	81	16	1	46	91	6	119	82	26	3	
67	82	77	65	40	73	14	14	67	35	64	73	
115	102	65	113	60	63	24	100	102	6	13	19	
82	9	39	18	109	41	11	88	41	94	83	128	
53	12	113	39	96	75	35	116	8	59	76	41	
30	117	102	61	68	56	40	87	39	108	129	25	
25	125	126	71	100	96	72	64	20	20	26	71	
29	85	54	81	109	99	72	112	35	43	42	123	
100	103	66	122	115	36	65	19	9	41	27	10	
114	53	127	107	59	129	105	93	88	24	18	73	
85	60	120	58	37	128	79	83	37	29	90	59	
80	15	73	59	125	94	78	57	111	82	122	38	
103	37	44	32	77	6	95	15	111	67	76	61	
108	9	38	101	43	68	121	98	49	52	92	27	
110	60	82	11	97	82	34	102	37	78	70	17	
42	4	73	13	56	127	118	46	42	8	71	8	
87	87	57	7	13	66	41	36	52	96	68	104	
24	84	86	53	90	25	42	85	77	109	57	125	
83	90	102	93	65	60	57	12	107	72	95	7	
32	85	73	21	60	99	80	98	58	67	74	67	
9	64	48	125	64	68	5	94	79	50	65	85	
65	106	65	50	14	103	89	76	54	122	70	111	
78	65	72	90	97	96	69	45	61	113	68	61	
65	128	122	59	117	82	64	100	31	45	119	43	
16	14	91	64	23	119	24	29	5	51	116	28	
121	43	43	105	17	19	123	101	56	10	85	35	
114	14	103	34	63	108	115	76	124	69	78	41	
121	108	72	79	65	111	75	52	7	37	90	19	
115	33	119	91	25	85	20	2	39	104	84	82	
44	13	86	55	86	27	104	23	119	28	106	117	
77	106	80	46	87	103	106	83	125	93	56	105	
44	41	62	55	63	76	70	85	46	99	89	69	
