23	63	5	57	74	77	26	86	46	41	27	50	75	106	20	48	89	85	46	60	70	14	57	53	85	32	54	74	
5	88	99	95	85	87	22	49	106	93	106	100	8	74	36	49	3	80	106	3	15	6	54	18	55	71	34	21	
30	107	88	6	77	45	46	49	16	94	1	10	40	76	40	51	62	30	43	28	17	63	35	68	96	26	30	105	
106	99	25	16	36	51	21	2	63	4	47	92	64	8	29	85	4	87	21	62	106	47	4	82	31	11	56	6	
29	60	55	99	8	105	82	73	46	83	108	58	104	75	37	26	80	8	12	91	75	62	61	16	31	32	45	41	
62	94	13	48	74	86	54	94	41	26	79	6	30	41	55	80	11	102	26	6	46	66	49	21	1	6	54	77	
39	74	11	31	97	101	40	27	79	93	0	56	18	55	102	77	84	65	98	66	68	87	10	99	79	38	80	48	
109	96	105	26	51	26	5	69	20	64	98	47	105	54	2	96	101	31	71	11	7	73	13	88	35	5	11	33	
0	36	47	51	90	4	43	22	80	55	21	71	47	104	46	82	36	86	87	16	50	106	29	18	82	91	93	59	
72	76	43	89	14	6	51	39	28	108	38	26	79	31	101	3	64	0	108	73	18	98	25	6	89	45	77	52	
104	92	13	40	89	81	84	64	7	44	5	78	20	42	67	44	83	59	76	12	87	104	78	107	80	44	89	23	
84	77	31	29	21	34	51	11	10	88	7	75	73	34	33	36	89	58	51	43	29	103	100	66	12	45	1	63	
16	39	54	91	91	7	9	9	84	79	55	42	61	3	53	26	31	27	93	43	29	76	86	98	6	79	31	49	
35	9	74	40	5	19	107	11	18	24	13	12	49	41	26	37	25	85	66	47	4	21	46	3	40	47	92	5	
79	81	63	89	3	62	100	64	75	8	82	55	101	19	59	26	9	94	45	82	27	14	24	46	52	64	76	35	
48	38	40	99	71	69	6	88	105	68	75	100	7	58	53	79	96	100	17	20	48	91	52	72	67	7	47	6	
65	59	48	52	57	21	25	1	45	22	86	67	83	89	23	55	13	49	96	30	71	30	74	27	69	96	1	64	
74	68	29	47	30	92	34	47	30	92	95	71	64	18	109	65	90	64	1	99	108	72	91	75	66	62	28	18	
19	35	70	81	94	46	8	107	18	40	18	4	30	54	41	24	105	93	99	20	78	47	106	69	51	59	11	23	
1	98	14	66	107	52	44	33	66	0	67	67	104	104	87	1	27	63	65	57	1	0	64	0	92	81	39	102	
109	86	56	11	92	58	53	101	10	89	4	78	68	30	31	104	98	30	23	108	70	62	77	16	30	62	10	13	
38	109	44	44	27	85	3	46	60	109	53	9	97	108	58	76	5	79	50	37	5	94	3	52	20	48	75	88	
97	105	1	51	75	74	15	24	40	40	46	67	5	91	89	54	23	30	100	10	81	56	108	63	85	41	96	82	
71	89	51	30	38	100	56	47	93	41	73	7	55	48	29	28	62	39	0	68	91	53	77	11	26	82	68	88	
77	23	84	83	32	22	29	24	17	33	35	100	92	42	6	1	79	105	91	7	9	40	38	76	40	59	33	62	
88	104	105	82	61	46	107	83	11	2	109	11	91	66	40	52	62	68	49	49	47	107	28	95	15	42	75	47	
15	12	18	79	83	66	4	82	106	92	3	76	10	8	67	0	64	29	2	80	57	26	103	82	74	48	5	9	
30	34	40	71	1	80	108	90	21	103	71	50	21	7	75	40	85	65	21	30	104	51	19	45	57	25	84	68	
45	14	57	51	68	66	14	61	40	66	47	65	78	63	66	92	109	17	60	51	19	74	6	28	4	30	17	40	
34	104	43	84	48	3	55	92	97	52	31	47	39	76	103	56	96	92	106	72	49	0	54	62	40	42	22	100	
