13	36	14	35	0	21	37	39	1	13	
16	39	2	2	37	16	28	15	16	9	
11	7	22	25	8	16	36	18	17	10	
24	32	19	11	1	26	39	24	27	36	
19	25	26	6	31	10	24	5	31	2	
33	12	25	26	11	39	20	4	36	3	
1	36	11	13	5	7	1	14	20	15	
8	7	18	9	17	23	2	4	4	6	
10	37	0	13	21	11	27	29	24	28	
35	16	1	18	2	7	24	30	24	9	
26	7	34	5	2	15	17	21	32	27	
38	7	38	12	0	24	37	7	16	15	
7	29	36	4	5	7	8	35	32	3	
3	9	28	11	36	26	1	24	13	20	
19	35	16	11	34	3	39	34	12	16	
16	11	29	11	12	19	24	24	9	13	
32	1	37	9	32	16	35	33	0	0	
18	16	17	33	9	23	15	22	39	22	
21	13	22	3	15	26	24	17	0	16	
9	16	12	29	20	5	8	25	18	23	
22	35	36	38	12	8	34	15	20	9	
13	39	14	7	6	4	17	22	17	3	
17	19	28	1	34	28	34	34	18	18	
5	7	29	37	23	32	34	29	33	30	
10	8	4	11	1	37	21	33	6	35	
22	20	13	30	23	4	11	8	12	34	
33	0	32	7	33	2	15	12	29	27	
33	1	0	38	18	21	28	8	14	39	
18	13	34	23	1	37	5	4	29	6	
14	27	24	39	39	17	15	22	15	29	
3	14	38	20	0	33	9	18	26	38	
5	2	35	39	32	18	25	34	35	30	
36	18	19	16	29	25	15	1	26	36	
28	39	31	11	12	10	14	19	30	28	
7	10	38	29	26	7	5	24	25	27	
3	14	11	32	9	13	3	12	19	28	
7	34	26	14	12	29	32	16	15	18	
21	25	23	17	6	37	30	39	29	6	
13	20	27	7	15	28	2	30	6	36	
24	22	18	2	21	22	32	9	21	34	
23	32	25	11	21	22	32	6	32	21	
11	30	9	32	23	14	27	1	3	39	
18	28	8	35	14	9	0	28	6	26	
16	19	33	18	15	16	7	14	33	11	
15	11	21	14	34	35	1	39	20	37	
0	13	27	32	25	14	31	20	33	34	
2	13	27	8	1	12	20	19	8	20	
27	1	4	22	37	16	18	10	31	29	
37	19	36	10	4	28	31	11	26	29	
26	22	39	21	20	29	28	18	17	9	
36	20	36	20	6	26	16	34	14	8	
12	29	3	22	4	12	3	14	4	0	
27	9	8	27	35	30	30	13	6	32	
5	12	39	35	39	23	7	11	10	15	
35	1	28	3	9	27	4	22	27	39	
14	7	29	28	22	21	1	13	6	5	
26	18	27	25	5	20	9	31	11	13	
30	35	11	10	36	26	28	31	16	4	
32	37	8	5	37	2	34	8	37	13	
31	24	37	12	30	13	2	20	36	15	
7	20	9	3	19	23	7	23	8	12	
20	19	38	11	22	29	30	30	22	9	
27	34	5	28	34	9	11	11	26	6	
22	13	14	12	32	33	32	34	1	21	
8	39	3	5	2	14	13	20	5	22	
7	2	39	1	36	26	30	7	6	23	
17	30	19	35	37	16	4	11	28	9	
7	18	0	20	26	0	30	17	24	38	
13	5	17	9	21	21	9	33	12	32	
26	13	19	1	37	37	32	30	36	20	
5	16	11	23	13	15	5	30	39	17	
11	22	19	38	39	1	25	35	31	19	
17	2	4	33	5	26	34	32	18	16	
26	8	37	18	11	35	19	27	16	5	
9	16	3	1	34	22	30	14	7	6	
26	29	8	39	25	8	33	14	29	24	
16	20	12	19	10	3	3	8	21	22	
31	16	0	13	26	3	23	2	19	12	
11	35	22	19	30	20	27	4	20	16	
3	33	21	12	12	25	23	8	5	19	
8	11	29	35	24	10	38	8	37	4	
7	31	25	37	8	8	38	5	22	35	
18	20	38	6	13	29	30	22	23	28	
23	39	23	21	23	35	30	35	11	35	
17	17	25	12	5	16	19	32	21	38	
0	8	7	39	28	4	30	19	32	39	
24	4	20	9	23	10	1	18	4	20	
11	16	7	37	11	38	27	1	19	33	
23	3	35	7	16	20	9	30	1	18	
20	39	37	27	33	13	11	36	30	6	
39	34	4	13	18	12	35	0	8	3	
29	29	15	0	28	20	7	16	7	1	
37	30	15	26	1	5	33	23	8	24	
20	26	12	25	25	28	14	10	11	16	
14	35	28	25	25	16	7	28	33	22	
28	17	35	27	21	20	26	23	16	34	
25	2	21	10	13	11	23	17	16	11	
39	34	18	36	28	8	34	1	15	17	
35	3	19	10	18	12	10	25	3	12	
10	19	11	6	30	26	31	7	33	34	
