150	147	57	44	94	109	102	123	134	37	118	146	92	166	52	77	161	122	
53	117	12	93	84	152	43	99	156	11	104	64	85	154	96	144	164	125	
92	119	136	38	39	120	2	102	42	166	42	34	165	34	168	163	65	18	
106	115	80	111	60	29	167	88	123	169	68	49	3	76	76	35	89	73	
0	47	21	11	146	57	126	28	93	140	159	5	137	109	129	133	54	36	
2	152	139	95	66	39	128	29	64	15	16	11	17	127	103	136	29	148	
158	136	148	118	17	165	63	77	44	144	40	25	66	8	169	14	66	93	
17	69	113	162	135	98	98	2	19	3	153	97	112	80	87	60	5	23	
10	78	131	26	23	95	166	152	147	130	133	48	1	69	90	158	129	141	
49	76	162	21	162	3	40	147	123	157	52	84	97	93	113	123	0	68	
32	92	67	117	166	112	12	124	124	34	73	112	87	44	80	151	103	140	
68	11	103	72	43	92	95	153	51	34	134	147	51	15	120	58	31	134	
24	130	47	6	61	145	67	86	125	140	145	161	17	129	168	94	18	44	
133	108	27	79	100	37	71	139	41	60	79	162	22	44	58	160	158	88	
150	135	167	23	72	60	160	11	5	52	14	50	60	37	46	14	155	85	
64	132	131	113	123	165	120	70	59	32	155	12	152	124	79	141	106	101	
106	30	119	135	140	104	20	53	77	11	18	12	163	2	132	161	76	41	
104	30	69	156	43	84	101	138	58	21	30	113	98	137	153	54	149	71	
122	148	34	109	82	59	97	108	85	154	94	132	46	35	46	120	18	96	
125	86	121	124	37	28	123	158	165	52	124	19	159	28	55	118	146	111	
86	7	131	105	137	13	168	146	166	105	44	41	163	45	136	27	155	119	
160	103	72	11	108	130	22	134	57	100	3	84	88	104	96	157	112	111	
13	138	141	60	34	128	88	65	68	144	116	119	88	169	82	34	79	129	
38	90	108	151	153	59	120	151	87	123	1	91	29	20	102	117	68	79	
71	154	98	0	87	37	71	88	108	96	48	49	62	163	115	125	89	43	
98	102	68	75	147	78	42	103	68	12	163	127	51	157	117	73	19	145	
0	114	147	32	158	53	55	148	127	33	125	150	153	50	90	9	159	66	
147	140	66	135	59	115	64	105	85	21	7	49	128	54	151	162	167	159	
72	54	108	134	139	44	42	5	82	9	10	26	125	36	108	120	5	113	
1	61	42	166	3	54	117	94	161	79	96	57	84	101	73	168	145	64	
18	64	128	151	147	150	164	154	38	110	46	110	151	80	131	70	21	31	
89	158	24	79	144	71	49	15	105	22	125	165	167	83	41	5	169	151	
13	54	22	143	132	22	38	27	77	76	71	29	154	128	128	70	155	156	
130	10	50	4	152	42	161	81	2	129	118	137	96	9	165	106	143	65	
143	23	163	130	145	103	65	57	77	130	100	49	15	35	115	140	109	111	
63	141	64	68	70	162	134	58	87	16	155	51	21	52	98	156	113	97	
47	98	27	52	65	98	39	113	45	134	35	138	107	160	58	144	129	83	
8	138	33	45	113	111	36	38	39	31	25	158	124	47	120	167	122	88	
96	2	129	119	102	43	83	164	74	116	113	164	11	28	77	130	123	14	
51	158	118	39	34	57	141	69	79	89	136	92	139	42	12	59	48	58	
121	51	2	16	109	30	4	53	23	66	83	105	12	129	143	122	44	25	
10	135	128	148	155	108	72	169	94	23	7	41	132	34	163	80	90	79	
117	11	144	120	110	107	110	142	16	122	30	22	0	0	99	145	75	85	
144	124	105	128	8	163	3	124	118	122	139	140	41	79	70	80	87	97	
72	67	41	99	98	52	31	72	147	60	35	168	36	82	114	32	104	21	
33	28	114	79	49	43	108	29	136	20	65	131	166	125	132	21	168	60	
7	77	70	89	114	153	167	35	81	167	162	5	59	2	33	12	50	115	
124	71	39	125	15	22	129	35	18	133	46	69	117	145	120	132	87	160	
56	71	127	128	6	8	59	149	96	70	37	147	25	118	29	57	64	61	
46	98	106	97	5	158	123	129	17	36	100	62	129	56	38	75	166	127	
143	108	124	139	92	33	61	94	97	74	102	120	60	27	73	143	82	10	
108	4	60	7	153	80	41	90	141	39	45	147	77	70	168	63	151	67	
4	103	68	21	82	151	23	36	75	76	168	76	109	23	11	89	165	111	
13	20	13	37	77	156	24	159	13	81	25	70	82	156	125	62	162	88	
18	160	23	44	160	21	102	117	87	100	76	147	85	145	23	30	20	27	
141	168	38	123	161	119	4	0	48	129	58	80	57	84	61	54	79	19	
61	17	160	57	12	20	135	149	22	151	132	16	98	159	148	127	66	39	
34	50	81	156	156	149	85	138	22	5	77	117	20	50	29	113	39	71	
82	8	106	33	126	38	70	154	63	83	123	100	9	162	2	127	72	61	
157	61	144	10	37	161	29	25	77	154	1	19	134	99	21	69	17	139	
70	20	51	82	78	139	153	82	14	64	67	82	109	123	51	81	64	134	
161	47	141	5	10	165	102	62	115	11	89	98	9	28	141	167	20	3	
99	157	110	25	73	19	68	129	148	55	20	157	70	158	59	53	78	119	
129	115	165	102	14	29	79	54	133	42	30	110	106	61	25	106	80	56	
149	131	154	143	55	36	147	26	51	116	117	167	71	64	30	27	59	13	
48	111	165	105	46	147	118	28	83	64	123	104	142	96	8	160	89	70	
37	87	102	20	73	129	97	20	106	155	86	120	95	42	109	146	0	162	
28	61	42	159	167	19	63	113	97	45	43	32	137	8	120	91	64	19	
157	105	67	128	150	152	10	117	162	143	63	169	0	134	71	161	51	168	
139	80	37	67	31	2	140	148	66	151	111	36	30	79	126	120	60	111	
166	162	89	165	127	73	107	118	154	10	161	108	150	43	65	42	43	134	
150	168	10	4	71	72	125	135	24	69	107	46	93	12	56	60	169	90	
157	83	151	117	0	65	35	23	168	2	140	149	28	143	88	139	160	86	
67	25	150	139	97	48	86	67	20	165	50	97	0	4	11	127	13	130	
46	167	86	156	160	142	100	143	157	134	115	50	111	42	94	112	147	71	
33	67	169	56	43	4	110	112	2	150	37	157	92	59	138	19	47	124	
37	81	167	38	95	16	135	96	153	44	112	58	71	104	167	122	89	63	
37	7	6	100	113	8	32	56	9	63	42	68	97	10	81	76	88	38	
91	96	99	67	94	39	60	79	168	32	161	164	77	160	134	33	59	59	
57	42	68	102	97	40	163	87	40	86	131	142	42	12	97	169	44	152	
43	115	31	75	144	12	94	102	32	131	64	25	44	16	95	70	114	129	
17	20	15	157	20	59	3	16	61	14	35	112	59	152	125	16	63	71	
87	87	129	106	61	50	66	84	7	168	13	111	4	161	86	12	140	6	
69	12	63	167	7	123	29	143	128	34	40	42	52	53	7	10	132	53	
161	147	45	24	76	146	8	102	75	120	129	81	158	71	128	135	54	3	
