39	30	9	23	12	6	15	30	33	6	2	31	17	37	12	9	1	10	19	14	37	10	5	29	24	35	
1	19	35	32	33	32	37	2	37	34	32	7	33	8	12	1	38	28	29	21	37	37	0	39	7	24	
35	7	19	27	33	26	23	39	21	39	15	23	38	11	20	17	25	28	19	31	21	15	14	2	23	23	
0	29	29	27	10	25	0	34	3	34	34	37	36	21	23	33	1	4	1	7	35	16	19	34	18	26	
7	37	16	38	11	38	1	4	5	27	14	36	15	23	9	21	31	9	19	27	21	18	33	3	23	33	
21	20	2	12	33	11	30	13	14	2	36	31	26	7	36	27	8	29	6	3	34	25	2	18	25	35	
28	39	29	23	23	4	24	23	18	39	4	31	15	36	21	20	24	13	1	10	37	39	12	8	32	18	
33	34	10	13	26	35	6	19	16	13	19	6	30	23	23	22	32	9	38	14	25	7	34	28	10	24	
4	27	22	10	17	39	10	3	25	36	26	22	24	2	30	17	15	1	4	7	37	22	8	22	38	23	
22	31	14	33	23	38	15	3	33	5	5	22	17	33	27	3	13	24	15	33	12	6	0	10	38	3	
8	25	0	10	28	3	31	24	24	15	22	39	31	10	11	23	32	35	3	32	21	0	14	6	13	28	
21	17	25	14	32	31	4	14	20	1	27	30	9	31	36	10	2	9	10	30	22	35	14	3	19	27	
10	22	26	2	24	21	21	29	23	15	5	16	37	38	17	30	8	11	16	22	30	15	15	13	20	26	
38	29	11	10	5	15	7	1	29	18	2	26	1	7	38	34	34	0	39	0	26	21	6	32	8	3	
26	34	2	18	32	17	17	9	36	11	22	8	0	36	34	33	17	7	19	27	33	2	11	37	30	29	
27	28	26	31	20	25	28	5	30	34	35	24	9	35	11	10	33	9	24	4	23	3	31	7	2	21	
36	29	4	34	38	27	16	5	31	38	34	36	16	38	23	18	17	28	27	32	5	11	34	7	20	38	
14	20	34	14	7	8	4	22	24	11	3	37	38	5	2	23	36	0	2	1	33	5	28	15	11	2	
22	3	29	5	23	4	4	32	20	25	23	25	21	16	13	36	26	16	32	39	6	39	15	10	22	25	
33	25	27	38	13	39	34	22	31	24	37	19	21	36	11	27	39	11	26	33	29	9	37	31	2	0	
0	18	30	20	8	10	34	15	8	21	13	10	14	23	3	20	28	15	4	18	18	1	3	11	8	27	
13	7	33	23	1	4	4	20	7	20	4	25	17	38	23	16	14	39	12	18	13	37	13	28	23	0	
12	30	21	21	34	12	16	24	11	3	0	14	37	25	36	13	14	17	32	0	21	2	21	10	33	28	
34	38	15	6	16	17	23	6	3	13	37	14	28	18	13	31	19	35	39	21	10	35	35	15	37	2	
22	9	6	0	10	0	37	28	3	9	20	1	22	6	8	14	36	38	11	0	20	0	7	15	31	20	
21	18	21	6	35	23	13	16	20	27	17	10	2	34	8	1	22	4	29	1	32	21	20	0	2	38	
21	25	6	21	1	1	16	38	9	34	23	20	14	34	29	25	28	39	21	21	39	1	20	6	23	36	
8	37	32	8	37	1	18	31	22	18	24	18	33	27	28	16	35	21	23	20	19	5	37	18	11	25	
31	23	24	20	10	34	2	27	13	34	7	19	33	13	3	26	1	17	18	38	32	27	13	29	9	3	
27	35	10	8	7	2	34	37	31	9	17	15	37	3	15	18	22	26	28	39	31	8	39	12	8	18	
34	24	1	1	10	17	24	23	29	12	5	11	36	0	37	8	8	8	18	24	25	3	20	32	25	18	
16	17	22	13	38	3	7	10	9	13	6	19	24	29	4	27	9	0	34	13	29	15	3	32	7	15	
7	27	22	3	26	1	33	24	20	1	26	29	25	5	27	37	0	37	21	34	25	32	16	39	8	38	
29	26	30	4	15	36	30	28	31	14	13	25	7	11	26	4	30	12	38	38	34	4	21	35	12	16	
34	23	13	34	9	16	39	35	13	31	22	34	34	36	5	38	5	29	20	11	23	34	15	20	32	32	
11	14	24	25	9	5	1	13	13	6	33	23	16	23	12	13	25	22	14	5	34	13	37	33	30	23	
5	23	25	26	21	32	24	9	6	3	8	20	12	5	34	30	21	14	35	27	7	27	34	4	14	36	
11	9	27	26	1	9	32	15	8	1	15	33	31	7	3	20	4	17	38	35	26	31	25	11	30	26	
26	28	39	23	32	13	12	20	18	3	31	22	13	30	7	13	20	0	27	36	18	18	34	32	19	4	
8	13	8	9	3	24	25	29	20	4	37	12	8	36	29	1	30	26	15	39	3	10	31	23	25	22	
31	31	22	22	22	3	17	35	31	35	23	9	0	33	4	31	27	5	37	20	18	15	25	16	19	16	
32	28	35	13	12	7	7	17	28	13	5	5	24	22	33	7	30	33	36	37	34	3	14	4	5	32	
36	17	5	5	5	19	18	39	22	27	24	27	5	10	0	27	35	13	9	34	35	31	4	4	31	12	
13	13	1	29	13	29	23	12	28	28	16	5	36	31	35	24	33	23	14	31	21	11	20	16	24	2	
16	32	20	7	22	10	30	17	33	3	1	29	23	27	36	26	8	19	28	33	21	37	36	15	22	12	
8	9	20	1	34	27	5	15	27	5	21	36	35	26	10	4	4	22	16	27	24	11	10	31	12	24	
18	8	28	15	24	29	5	33	7	12	25	9	21	22	29	33	17	37	23	21	22	18	11	10	6	15	
29	18	26	38	8	0	13	12	13	2	17	30	32	32	9	14	12	31	21	10	22	2	4	1	22	37	
4	3	34	15	13	28	22	13	3	4	6	37	34	22	28	5	36	19	20	16	22	34	28	26	25	31	
17	25	27	37	37	24	38	1	13	24	9	29	31	29	10	5	16	3	37	9	3	28	38	23	22	15	
