63	104	170	4	5	168	60	20	53	153	117	59	
64	141	37	84	15	60	20	115	56	175	156	124	
141	32	7	145	55	22	180	87	56	17	31	98	
42	66	17	169	137	60	106	172	55	112	159	111	
166	61	70	161	144	171	76	149	48	133	68	111	
29	131	149	16	138	109	6	103	23	136	146	20	
112	26	69	62	161	105	30	122	158	166	131	118	
185	111	84	142	154	169	116	143	36	55	128	179	
151	155	10	149	0	97	133	96	111	180	170	17	
13	46	22	38	123	136	181	143	101	102	61	66	
6	41	181	115	111	27	53	111	72	31	178	105	
47	147	49	149	165	60	14	53	123	76	23	167	
41	27	48	126	129	73	159	53	133	168	130	178	
100	154	151	188	104	20	146	56	103	181	94	51	
94	104	82	177	130	146	19	153	103	33	67	141	
144	25	26	78	88	31	24	22	158	131	171	45	
142	60	170	71	66	100	51	182	117	109	174	42	
87	45	156	101	176	156	47	13	114	68	51	116	
12	104	127	187	130	80	7	179	116	116	129	38	
27	51	145	155	48	11	8	174	112	96	10	174	
97	44	54	162	12	17	113	70	180	80	173	38	
72	80	37	44	85	152	85	50	174	123	140	183	
132	3	8	139	58	142	186	99	7	16	6	108	
170	3	176	114	171	59	73	87	29	22	30	67	
163	85	47	176	84	54	146	111	151	98	75	43	
64	185	4	189	172	72	150	46	71	71	149	0	
34	84	151	33	18	59	1	73	118	116	75	28	
141	139	64	139	56	135	4	146	122	74	55	98	
4	68	125	14	91	40	117	53	6	90	88	86	
19	180	153	40	7	5	39	178	164	123	123	167	
138	119	111	95	42	156	100	25	4	166	165	44	
75	152	184	167	155	107	40	132	86	61	78	157	
134	96	28	57	90	163	113	52	62	164	134	54	
30	60	133	127	109	182	122	147	151	76	134	116	
90	0	179	51	65	37	108	119	135	18	113	56	
89	156	147	36	60	47	121	66	168	33	5	30	
142	49	156	183	117	143	42	142	15	50	150	173	
136	91	14	100	25	49	2	50	123	186	12	77	
92	122	71	127	108	127	27	124	167	127	6	114	
45	64	103	77	147	29	150	55	148	146	125	69	
115	74	53	108	86	90	186	95	98	155	59	143	
58	159	57	30	87	166	13	144	175	162	109	41	
144	139	129	138	10	67	105	63	38	71	63	165	
2	53	95	96	168	0	47	117	59	44	117	100	
32	14	75	16	45	105	131	80	125	189	153	82	
104	132	138	129	145	58	132	40	165	136	122	164	
185	91	178	188	112	181	152	60	53	27	152	78	
61	146	172	172	0	146	9	29	75	66	160	151	
18	109	97	71	37	62	78	19	96	67	98	179	
95	1	117	124	50	75	37	112	189	143	4	159	
2	148	175	139	36	60	47	124	33	161	26	42	
172	37	129	85	166	56	95	33	137	87	130	31	
150	162	9	175	75	36	145	171	101	28	18	86	
49	81	69	145	117	75	155	128	78	20	184	40	
174	118	14	121	160	101	3	144	166	21	93	85	
137	25	154	154	60	50	56	99	121	90	19	52	
40	105	45	139	142	18	76	78	59	127	13	176	
115	166	177	124	5	40	104	168	40	90	8	104	
64	65	171	126	86	21	171	122	146	157	142	50	
161	90	137	149	11	25	35	79	80	55	135	15	
168	7	9	163	32	186	95	123	186	53	82	168	
110	79	130	4	80	41	181	189	39	103	27	115	
33	135	150	141	104	122	25	142	182	65	116	118	
16	45	11	145	87	15	101	87	18	103	141	130	
160	21	13	126	13	184	173	151	147	93	118	99	
71	150	44	34	170	38	159	65	12	42	93	182	
164	54	89	183	124	60	166	129	149	4	80	24	
45	146	88	150	182	89	3	60	111	117	167	24	
139	112	33	53	31	156	4	105	94	56	57	2	
101	41	156	84	44	50	78	127	35	87	52	68	
36	27	1	97	158	121	134	72	52	13	161	174	
1	65	163	147	181	49	103	130	27	169	38	39	
46	7	19	163	170	60	115	10	58	113	93	47	
134	27	149	114	71	57	186	116	187	118	148	6	
52	176	107	104	132	26	42	75	57	97	114	184	
2	48	134	126	21	90	36	172	69	178	31	150	
89	158	65	127	110	13	127	75	23	181	73	169	
76	33	116	147	29	22	160	112	24	183	50	141	
14	140	59	110	75	52	113	14	62	58	163	90	
58	152	11	50	67	131	34	89	41	101	9	106	
169	111	177	128	0	88	57	144	120	56	168	22	
146	19	45	101	47	150	90	65	79	123	109	36	
105	5	161	38	140	165	96	162	122	110	77	167	
166	114	166	130	118	91	154	36	124	127	94	22	
68	102	18	48	81	170	98	180	121	112	26	122	
5	32	117	184	177	187	146	139	22	68	44	151	
49	92	137	71	37	187	149	89	158	172	138	110	
134	146	66	143	150	13	67	91	127	76	130	21	
53	80	39	40	122	101	133	66	132	95	157	137	
144	6	92	55	67	46	115	35	144	137	127	16	
14	172	134	60	48	136	16	91	156	81	119	116	
8	92	108	100	54	63	41	86	23	174	55	32	
62	80	55	132	91	92	38	81	55	4	24	183	
96	189	108	123	36	145	102	137	179	4	143	153	
167	146	44	116	103	39	169	175	187	145	178	183	
62	54	140	168	0	3	160	23	98	180	89	186	
114	74	4	188	51	157	76	164	124	181	10	51	
64	132	145	187	117	29	51	150	52	98	25	50	
68	73	160	72	168	188	81	126	179	40	126	149	
5	50	43	30	43	83	103	146	81	181	97	129	
