73	9	18	28	14	23	81	29	46	83	79	76	12	82	
44	69	24	15	67	75	34	70	8	82	54	1	22	52	
2	52	34	36	7	60	41	38	5	12	18	62	10	27	
0	20	81	88	32	35	37	15	82	16	69	58	7	46	
33	25	36	84	69	56	20	3	33	25	52	86	65	76	
88	60	69	0	78	72	78	63	80	41	42	47	45	1	
58	28	59	47	40	24	30	23	38	12	81	67	47	88	
34	70	57	40	11	16	4	34	77	14	3	24	68	14	
13	12	65	3	57	18	4	13	16	74	53	38	25	33	
63	74	7	27	78	55	36	2	73	2	88	26	29	86	
72	38	17	56	35	62	23	76	76	63	71	36	19	88	
54	25	68	14	5	82	12	11	52	51	72	24	75	25	
40	44	40	75	61	69	73	46	36	14	52	26	3	76	
65	31	78	75	8	78	17	44	58	24	87	24	64	2	
71	49	34	38	63	70	65	59	34	72	37	64	7	44	
45	45	34	89	44	89	23	21	28	39	31	56	82	35	
15	28	15	61	59	57	89	31	86	78	42	20	40	0	
72	85	60	38	78	61	19	52	87	85	51	12	89	88	
59	60	54	35	19	13	89	72	82	86	61	89	20	89	
15	23	8	30	10	28	2	38	41	61	6	34	7	89	
52	75	78	56	57	13	78	9	65	61	67	67	14	66	
14	41	32	73	85	64	42	81	85	11	16	65	20	30	
27	25	22	18	67	70	51	67	88	21	78	2	37	10	
33	31	13	82	28	71	37	61	51	82	67	54	16	46	
21	67	75	16	40	88	62	33	47	63	89	55	55	58	
55	5	36	39	89	44	86	66	1	68	39	66	59	57	
6	17	42	65	29	33	63	5	61	88	30	45	77	88	
28	61	36	70	46	11	68	2	8	36	50	69	42	55	
34	9	17	1	71	89	3	62	24	87	56	49	17	11	
7	28	14	57	10	87	82	61	8	0	11	37	36	83	
37	58	30	88	5	81	56	2	23	3	28	83	23	19	
31	73	86	18	83	38	63	80	28	44	83	80	16	38	
10	61	46	82	74	42	40	54	80	20	8	66	56	59	
3	20	39	30	52	65	35	8	66	49	43	78	73	0	
29	5	63	30	89	77	87	41	85	15	64	56	40	41	
59	68	40	36	45	87	7	15	41	79	80	20	31	77	
49	53	43	67	46	42	18	71	59	25	65	18	45	68	
76	40	2	84	30	42	71	88	49	0	16	80	89	34	
78	3	55	66	14	39	12	6	74	33	4	52	79	20	
20	8	74	1	9	37	68	19	50	41	89	40	57	67	
2	42	66	26	65	74	29	32	69	61	1	53	15	79	
35	20	72	4	62	43	45	66	48	58	27	74	85	79	
8	74	63	86	11	56	89	73	10	35	21	76	31	50	
14	88	45	38	20	35	40	5	20	45	64	33	52	88	
45	20	25	14	8	34	40	35	56	48	61	1	4	13	
19	4	12	74	79	73	54	27	60	50	73	54	73	25	
37	86	65	9	73	77	81	33	21	59	23	51	32	75	
25	29	71	32	8	38	89	24	61	40	38	7	65	48	
86	13	23	11	16	18	89	56	76	13	7	74	53	71	
82	4	88	45	36	37	49	2	51	53	72	36	19	46	
25	35	47	59	18	5	14	5	49	83	83	80	53	88	
10	39	12	81	82	72	42	71	41	85	88	41	75	76	
28	52	89	20	77	50	55	57	72	77	50	20	2	74	
44	27	67	72	50	52	64	83	10	60	3	53	16	48	
58	74	16	60	9	12	83	73	12	36	38	77	15	62	
86	64	41	38	76	24	51	8	79	64	83	37	76	35	
84	55	33	38	65	10	24	38	42	55	62	57	24	56	
23	73	25	53	19	35	54	74	63	4	36	37	48	71	
28	32	38	74	42	88	80	87	59	6	80	16	33	79	
52	84	64	76	22	79	40	54	61	64	45	87	74	47	
52	33	20	53	25	50	83	59	17	68	47	70	47	31	
47	48	54	48	17	44	52	0	69	71	79	70	22	31	
8	3	50	4	20	77	31	1	39	38	28	62	71	33	
2	71	60	62	51	7	78	32	0	38	53	12	85	89	
27	67	3	2	11	35	43	78	12	58	25	11	38	22	
71	23	43	47	39	62	36	88	36	60	12	47	28	1	
