8	4	8	13	40	26	44	36	49	26	37	27	33	3	45	22	
17	14	6	36	44	15	33	10	44	5	12	34	38	6	47	31	
29	25	29	13	43	12	8	34	4	2	16	48	44	44	31	17	
17	33	6	46	2	45	15	37	32	21	12	4	2	42	27	43	
20	46	8	2	14	34	15	7	12	16	26	30	18	27	30	11	
30	48	26	19	49	49	28	13	15	33	8	6	11	21	43	13	
18	25	40	46	5	38	3	12	1	0	9	31	33	49	23	40	
18	45	6	29	35	14	44	33	18	44	23	30	17	17	42	4	
6	43	47	5	38	30	16	24	37	41	32	11	9	22	23	14	
38	24	11	10	10	12	20	25	18	10	17	40	10	6	33	35	
43	0	45	0	47	3	23	30	43	31	28	7	29	30	16	32	
42	24	47	43	44	29	19	1	2	35	2	34	17	15	41	31	
20	25	48	45	3	37	35	40	35	39	31	20	43	10	15	7	
39	13	45	24	4	43	13	2	48	41	45	45	0	13	48	36	
21	2	25	40	44	35	13	34	17	40	9	49	34	38	6	2	
6	11	5	19	13	15	30	34	2	10	15	14	20	20	22	17	
3	5	32	40	47	26	39	21	18	36	5	5	27	28	9	28	
48	46	25	17	35	25	21	43	1	31	44	14	2	37	38	31	
18	14	13	18	10	17	17	17	20	22	23	43	24	36	25	5	
46	12	18	48	39	29	17	3	34	4	12	45	14	39	41	14	
29	4	20	31	11	1	24	12	10	35	9	34	18	31	7	31	
19	34	5	0	37	36	36	11	2	41	30	9	1	25	48	3	
44	47	47	46	37	12	21	44	18	29	4	12	26	21	14	19	
28	38	42	28	4	49	45	14	4	2	6	38	22	36	45	39	
4	38	44	40	40	47	42	42	49	2	13	7	20	43	42	40	
26	0	25	40	16	18	35	7	2	45	39	31	11	7	20	12	
48	19	36	20	13	31	49	7	35	10	6	32	24	14	33	35	
0	30	27	46	22	23	14	24	8	38	24	3	26	36	37	25	
21	22	23	31	33	45	18	18	23	33	49	1	26	37	5	31	
44	22	28	11	36	3	38	30	27	13	22	33	15	28	5	47	
6	28	43	21	38	44	31	23	12	40	49	21	14	20	24	22	
27	31	49	7	22	24	30	8	37	45	22	34	48	4	35	9	
48	41	1	26	30	0	16	49	11	31	34	44	40	12	46	13	
17	37	6	10	24	48	29	24	1	38	11	25	44	47	38	17	
34	17	27	16	9	24	24	21	21	42	46	4	32	33	38	31	
5	18	3	26	16	28	27	5	5	40	0	1	10	8	11	40	
11	18	41	7	5	21	18	19	29	35	29	6	7	37	26	32	
15	14	49	32	36	6	41	44	26	6	8	43	48	45	18	31	
48	16	48	36	6	22	46	14	20	37	27	12	24	14	25	41	
32	5	16	2	30	47	12	15	38	39	36	0	45	27	19	4	
38	21	43	10	6	38	22	35	4	24	5	26	43	18	48	32	
13	29	13	16	42	23	2	5	30	45	14	0	6	11	16	8	
14	23	42	0	13	0	41	14	15	39	0	18	11	42	35	42	
1	5	17	29	22	25	13	19	21	9	45	21	13	48	18	5	
35	41	21	32	29	41	2	24	38	23	13	44	10	14	25	28	
38	13	0	45	14	30	48	7	6	7	45	16	11	13	28	36	
18	33	41	8	33	23	26	20	11	29	39	23	37	49	32	44	
36	7	24	34	5	48	4	44	10	36	38	39	48	43	29	10	
3	33	27	16	38	30	17	4	10	32	20	2	2	14	40	38	
20	9	41	13	29	26	47	1	0	6	39	45	14	12	7	6	
1	41	27	49	16	14	25	17	38	30	20	11	42	0	25	46	
11	13	38	20	27	21	26	12	5	28	29	38	5	33	18	15	
30	25	21	34	14	38	1	18	27	4	28	36	1	0	47	0	
9	36	4	1	43	40	25	16	28	21	44	38	26	11	44	45	
46	44	28	28	14	30	4	35	26	4	42	7	1	8	48	12	
18	32	47	37	28	46	33	34	38	9	40	36	19	46	37	7	
38	26	12	35	40	35	2	11	34	0	12	20	2	33	45	9	
47	27	9	28	12	38	21	30	28	4	6	33	41	36	13	25	
44	21	49	33	30	34	26	17	18	0	29	12	16	38	27	25	
7	1	7	38	0	27	39	27	25	11	44	30	40	18	27	8	
6	7	46	14	29	44	48	0	36	47	21	23	15	44	6	14	
23	16	7	33	43	7	47	18	9	18	20	10	16	22	45	21	
9	8	38	42	43	2	4	16	2	33	38	31	27	44	28	27	
27	4	25	28	47	21	42	44	22	29	15	0	10	7	46	10	
28	39	41	30	49	17	4	32	9	16	44	35	42	8	31	41	
16	44	16	18	44	0	5	11	15	12	0	37	18	12	39	0	
14	4	43	23	39	17	38	31	14	42	17	41	40	39	49	6	
42	10	43	0	48	22	48	0	4	47	15	32	15	27	38	40	
22	3	35	1	7	13	8	17	31	45	33	42	45	38	40	49	
16	36	24	4	39	32	28	16	24	36	14	8	23	13	6	47	
25	18	7	0	11	46	49	29	42	8	9	38	48	30	47	5	
2	26	13	7	19	34	11	35	0	17	24	35	2	44	25	37	
14	47	49	46	1	14	20	15	2	4	45	23	41	2	19	35	
5	20	13	34	0	48	18	46	16	41	15	27	42	28	14	27	
27	9	42	45	6	24	24	4	2	37	25	27	41	48	46	35	
26	5	14	19	15	29	42	26	42	0	33	0	6	18	26	22	
16	16	5	8	38	30	25	42	29	40	45	12	6	31	26	20	
40	31	25	20	47	6	21	19	3	18	49	43	46	43	2	0	
20	48	14	13	10	40	33	25	11	44	16	5	9	0	5	19	
49	24	26	21	14	47	19	6	27	37	14	37	21	37	7	6	
39	1	31	18	12	21	1	43	9	17	9	21	38	18	9	28	
15	12	7	14	39	17	31	10	26	29	30	35	18	17	5	39	
23	41	25	0	16	0	8	27	47	18	38	12	14	46	38	18	
44	25	39	4	35	29	20	7	43	49	37	13	27	42	26	43	
35	28	38	41	33	39	2	8	34	34	14	14	36	1	45	30	
28	34	19	38	46	44	40	22	49	11	8	13	49	49	32	37	
3	3	29	14	35	46	23	23	44	25	33	47	28	9	5	49	
26	3	7	24	15	45	10	16	2	43	9	7	29	11	12	8	
4	34	46	25	43	37	0	30	6	37	19	7	40	27	32	21	
1	24	41	11	38	23	31	22	47	41	17	18	17	7	26	44	
41	23	47	2	38	35	6	31	24	0	23	49	26	26	16	48	
48	29	22	22	37	41	47	26	40	38	16	34	39	29	33	20	
49	42	11	11	16	17	49	45	10	24	14	31	38	24	48	33	
30	16	4	22	12	41	30	31	10	12	28	13	11	4	20	37	
47	7	47	6	36	33	36	48	27	36	26	32	46	47	1	5	
4	22	40	19	29	2	1	26	36	32	40	12	23	41	7	48	
8	45	49	6	47	15	48	4	12	18	47	42	26	32	22	25	
42	49	34	33	12	27	39	37	19	19	15	1	28	5	8	1	
43	4	39	6	13	34	37	13	4	36	18	31	15	3	21	42	
23	35	42	0	35	28	24	31	25	16	33	18	37	47	28	16	
