63	49	78	15	67	73	89	6	29	84	59	9	10	93	34	107	47	34	
100	106	82	76	66	37	0	104	50	37	103	39	11	11	36	108	17	102	
85	62	18	107	30	24	91	96	82	59	68	18	47	59	93	94	102	30	
38	90	91	24	87	3	82	13	44	107	9	106	102	18	3	82	88	55	
66	26	87	70	2	13	63	88	81	39	106	63	58	48	25	97	65	3	
48	53	36	21	11	81	15	50	72	55	65	70	54	77	13	24	71	71	
3	48	103	53	28	41	37	69	47	49	33	71	103	53	109	53	16	63	
38	21	56	72	83	11	86	85	36	49	20	36	60	48	93	71	7	28	
63	69	43	26	7	43	85	57	82	28	24	2	32	74	8	53	24	60	
63	78	96	83	16	46	18	14	89	27	3	108	36	104	58	27	53	22	
105	45	102	73	18	46	35	43	53	21	92	71	38	90	10	94	88	33	
107	19	50	53	0	77	1	42	48	12	38	105	107	92	72	94	99	30	
24	74	37	8	33	48	54	63	105	50	79	106	50	49	6	44	101	97	
19	54	82	100	75	29	79	51	17	55	8	74	108	43	2	40	37	3	
28	60	53	67	5	39	35	27	47	77	78	102	104	15	33	12	44	97	
24	51	46	14	36	24	10	2	13	47	107	4	89	54	38	43	38	13	
24	83	4	104	39	99	21	104	86	68	102	4	81	48	42	56	89	10	
22	103	24	109	97	14	15	86	109	23	65	54	67	27	39	66	8	77	
89	93	79	55	39	17	48	31	39	98	66	47	77	1	105	89	48	66	
3	4	55	24	2	109	5	87	99	101	55	36	55	16	22	14	87	93	
84	65	64	108	26	95	96	51	109	17	108	37	0	64	98	25	46	92	
47	58	102	32	82	91	109	35	86	47	2	56	38	48	13	20	37	14	
8	90	108	53	106	61	104	27	104	12	84	20	57	97	18	74	88	46	
94	106	29	21	16	61	9	104	36	38	93	107	81	106	27	30	93	6	
71	75	1	31	91	65	69	21	65	45	77	88	23	21	95	92	106	37	
89	43	67	45	53	14	101	86	4	19	75	30	14	22	79	20	95	55	
49	51	48	26	43	70	0	70	61	50	109	31	106	63	36	88	21	103	
16	8	80	57	99	68	92	45	71	58	81	41	6	103	74	11	84	48	
104	20	6	85	4	7	84	104	44	31	61	6	44	3	60	74	104	13	
99	72	35	83	83	55	82	40	81	2	16	64	61	70	63	51	62	89	
56	98	21	62	74	105	92	45	35	35	26	87	30	70	54	83	56	11	
96	97	65	89	59	60	8	100	79	79	103	8	68	108	72	18	91	59	
3	39	64	73	59	14	52	80	97	55	12	7	0	14	64	75	86	35	
82	98	102	92	71	36	96	65	4	93	12	27	86	22	68	52	27	103	
76	78	48	56	32	99	106	50	65	101	71	82	41	2	83	54	102	70	
0	45	1	96	73	33	57	88	32	16	82	80	30	35	18	35	107	60	
74	12	12	79	50	49	9	84	37	38	48	56	4	39	36	88	68	83	
92	83	97	43	32	20	35	83	33	55	43	46	46	66	76	84	56	21	
89	35	36	18	30	105	13	81	0	55	56	84	88	0	43	30	3	73	
103	91	17	23	78	90	6	103	107	10	101	6	25	105	55	3	83	3	
80	109	65	79	59	46	43	54	98	48	62	19	61	13	102	91	5	28	
90	46	77	4	61	73	6	70	9	7	91	22	1	15	34	80	78	22	
99	69	69	33	100	61	25	83	15	79	91	70	44	59	34	27	93	20	
65	29	92	24	54	65	89	29	49	53	8	51	93	46	1	8	90	20	
95	29	77	18	19	42	58	49	64	98	66	7	68	106	62	92	102	12	
20	31	27	55	63	34	107	24	44	48	63	80	87	15	9	6	97	24	
50	19	98	82	75	23	76	103	29	66	63	36	55	86	95	60	41	45	
93	8	26	33	3	40	30	95	87	57	88	46	33	68	29	15	44	53	
22	14	35	80	62	78	85	44	94	28	27	32	3	67	76	70	34	100	
23	0	44	91	10	87	59	84	43	72	18	9	44	10	88	85	97	28	
97	32	43	97	48	69	63	99	7	0	24	73	46	43	21	67	13	89	
99	13	83	86	6	63	19	58	45	96	90	65	91	25	108	39	84	66	
41	63	99	54	95	9	38	81	83	65	83	13	33	81	61	24	41	82	
108	39	81	45	107	0	72	2	9	61	1	26	37	63	104	72	99	35	
77	43	99	99	30	108	45	38	76	102	90	9	98	84	45	106	3	94	
69	25	87	100	57	10	30	51	43	105	9	82	106	70	33	31	43	50	
90	92	86	109	44	90	2	102	19	30	28	99	67	10	10	55	17	69	
52	50	37	76	77	37	97	45	82	74	82	39	55	19	76	91	16	62	
33	50	54	60	9	90	16	78	44	46	18	87	60	13	57	48	32	64	
29	1	78	68	101	43	51	14	59	64	63	29	3	7	29	107	85	74	
43	101	45	81	39	14	73	34	9	62	2	97	11	81	46	0	105	49	
101	81	88	45	51	62	52	3	30	35	56	17	67	68	34	35	27	82	
2	15	88	88	80	44	19	69	92	100	41	91	57	88	42	17	34	11	
102	50	98	79	24	56	61	101	69	87	0	62	67	85	22	44	100	88	
5	42	39	6	99	26	74	78	29	67	74	19	63	71	7	88	62	87	
11	32	29	10	92	108	38	22	73	31	93	46	21	79	63	12	16	36	
31	59	89	106	72	32	94	73	6	55	65	83	44	83	95	43	92	49	
86	93	86	69	0	99	12	14	48	51	17	8	84	35	104	32	15	36	
87	17	94	45	81	88	107	72	73	97	5	104	69	71	93	73	73	106	
88	7	101	1	89	63	90	59	20	20	85	36	9	26	27	87	30	4	
45	85	6	73	15	62	7	103	39	70	8	79	37	19	43	75	9	42	
35	0	89	45	53	74	32	46	52	93	33	60	100	20	92	91	79	35	
24	51	9	8	10	109	58	49	27	102	59	41	24	99	61	68	95	86	
95	69	24	101	38	56	8	86	103	61	42	15	85	61	63	50	27	18	
79	48	49	68	87	23	50	99	40	53	27	16	97	2	88	53	33	20	
101	48	37	25	12	22	57	44	78	77	44	60	39	61	22	51	59	101	
69	44	45	88	29	85	13	79	31	61	107	42	68	60	0	101	25	81	
53	3	25	83	45	4	51	32	3	47	13	33	73	66	14	103	1	34	
3	56	86	63	30	83	14	14	102	45	10	78	40	35	23	28	46	42	
13	77	93	6	25	93	26	77	80	2	30	75	81	99	38	21	27	25	
4	66	11	10	15	82	73	108	11	59	14	66	10	24	102	101	101	63	
59	103	67	51	1	94	7	16	81	104	50	50	92	0	8	79	99	86	
51	62	57	3	56	35	48	27	57	92	78	28	6	60	87	27	30	48	
96	49	2	88	48	57	79	78	36	20	8	90	5	94	82	97	5	94	
8	83	86	7	9	62	52	47	35	33	3	32	107	21	65	48	62	58	
72	65	48	16	26	34	95	93	43	91	36	10	52	11	49	13	0	63	
9	69	61	71	29	34	67	88	66	79	99	21	43	13	25	58	103	89	
10	19	89	86	29	79	53	87	27	83	12	81	83	71	33	102	98	44	
