40	18	11	66	50	27	66	40	28	16	31	76	67	66	19	25	53	39	65	40	41	80	
9	33	75	30	4	26	80	35	31	73	19	25	40	47	53	2	41	49	24	77	58	75	
30	61	54	43	40	85	28	3	17	50	63	83	68	67	9	10	69	33	51	20	34	69	
49	31	35	86	60	42	23	52	51	62	84	33	70	30	49	26	58	43	63	25	25	35	
20	71	76	24	58	61	27	57	20	38	54	28	54	8	31	72	52	45	87	82	52	75	
54	15	11	70	80	48	49	42	16	1	46	70	45	66	89	3	10	68	36	24	63	72	
84	74	59	14	40	6	11	73	52	75	24	63	38	49	59	27	23	60	56	64	4	80	
31	28	38	12	52	8	41	9	3	64	1	79	54	72	23	29	83	3	66	38	22	38	
77	23	11	80	49	61	36	41	23	56	85	66	62	44	37	47	84	51	22	28	33	76	
49	43	31	3	83	33	64	89	79	75	82	80	76	33	61	68	29	10	29	33	17	49	
2	2	47	0	56	48	26	86	1	32	83	50	89	0	40	79	19	31	84	33	61	16	
47	48	37	79	61	74	9	23	9	48	4	62	56	12	80	6	22	27	8	47	54	61	
61	49	15	77	9	24	73	2	9	53	68	47	9	78	30	46	84	73	49	8	45	47	
60	30	18	26	51	67	28	86	81	5	77	55	74	70	49	85	6	43	25	82	27	81	
29	47	53	38	55	17	8	29	75	2	0	62	37	76	83	6	29	32	69	57	62	55	
63	54	75	4	32	77	20	19	75	45	55	18	55	77	47	38	49	25	85	23	73	37	
13	78	24	34	9	58	80	19	88	76	79	39	62	61	22	44	65	46	9	73	74	36	
28	46	19	42	36	58	7	65	59	30	59	60	59	72	55	17	16	30	12	88	6	8	
0	30	75	41	55	84	57	71	32	19	11	59	54	80	65	11	84	47	78	61	87	68	
74	70	51	52	42	17	72	74	78	9	13	14	69	19	73	73	29	47	80	60	28	67	
65	89	61	27	34	8	46	17	28	35	3	6	46	81	27	5	9	54	38	36	57	31	
42	18	34	65	74	67	34	72	57	21	77	69	82	27	31	37	31	5	38	35	48	3	
84	61	9	36	27	46	29	68	32	23	69	33	75	0	29	4	11	73	26	80	77	12	
0	17	57	66	27	8	84	48	19	25	58	10	52	52	9	0	67	5	30	67	55	85	
55	24	58	82	59	84	59	84	84	15	27	13	2	34	31	44	42	78	40	64	82	34	
43	87	8	75	10	55	41	4	68	18	5	81	7	78	68	18	86	43	68	6	73	51	
66	61	27	69	79	51	67	1	54	45	65	54	45	61	79	25	3	38	60	85	5	45	
61	86	74	88	77	79	32	15	0	70	19	87	16	60	46	24	10	2	64	54	5	49	
75	82	66	85	6	37	29	79	56	25	10	34	8	35	68	17	56	40	60	12	43	52	
29	13	84	27	59	79	22	26	45	0	11	22	70	19	12	79	27	53	26	75	54	61	
71	56	27	5	11	7	45	51	70	82	50	12	4	88	4	45	82	16	5	74	40	29	
29	1	17	79	32	79	12	9	84	23	71	12	81	35	41	60	89	64	23	50	6	51	
7	33	23	32	50	1	0	74	83	2	7	61	37	16	25	71	30	85	13	36	54	55	
72	34	61	75	40	31	34	38	13	84	74	0	23	14	56	26	5	1	81	44	65	40	
17	10	85	29	5	23	57	36	81	24	41	45	70	13	62	4	30	65	31	83	29	50	
18	2	78	80	29	4	47	67	56	77	41	31	56	86	4	52	48	39	79	50	23	11	
83	4	82	57	83	68	58	36	67	85	0	74	72	1	12	73	76	84	66	42	52	66	
76	26	26	64	52	14	64	26	84	47	42	30	30	85	56	72	42	40	74	19	40	86	
67	48	84	88	80	36	21	31	50	83	7	39	40	43	24	42	5	73	46	59	25	25	
30	62	85	30	43	80	13	52	19	33	23	58	50	70	40	73	30	72	88	55	85	84	
19	85	85	15	67	59	0	17	69	19	5	82	57	66	84	89	32	22	83	39	57	56	
36	30	76	64	55	31	54	47	32	18	14	58	83	87	76	73	71	64	81	37	84	2	
53	65	40	45	40	3	16	54	33	47	35	59	7	56	48	87	89	1	83	22	82	27	
84	62	75	22	33	60	52	41	41	14	11	12	78	87	23	18	16	28	56	39	56	32	
75	59	50	7	6	82	82	7	88	32	79	40	60	13	71	81	65	1	56	1	87	86	
12	72	0	17	0	75	12	15	67	71	87	13	34	41	51	59	58	85	43	89	63	82	
19	33	48	59	28	39	45	57	27	89	52	83	79	74	13	40	16	84	31	1	72	70	
2	87	20	53	20	9	70	80	60	84	5	40	62	45	11	12	89	10	59	54	75	72	
77	63	5	32	79	65	62	53	25	50	66	87	35	59	68	41	73	47	74	74	70	15	
