23	23	26	23	6	16	17	20	9	26	19	2	26	2	16	2	11	16	7	25	16	17	17	7	21	17	13	14	27	13	13	10	12	9	29	3	13	7	3	21	10	29	11	4	6	15	
14	3	21	3	3	1	18	29	28	2	6	10	19	4	7	12	17	9	1	16	23	8	4	23	15	9	7	20	6	18	11	14	25	7	17	14	10	15	5	22	23	17	8	14	19	1	
16	12	26	8	19	5	22	18	13	28	4	14	1	11	12	22	17	22	5	14	7	11	24	12	20	29	17	28	19	3	14	17	20	12	17	1	27	19	5	7	26	9	6	4	18	28	
12	19	17	25	5	22	8	18	12	4	0	9	11	10	4	0	22	23	19	7	10	0	26	23	26	14	12	24	6	17	16	26	27	3	7	2	27	22	20	23	29	4	9	9	15	18	
25	7	7	13	0	0	16	0	29	1	27	4	7	27	18	6	1	23	25	18	8	24	25	6	6	7	1	1	6	16	23	11	9	0	12	15	3	9	18	26	19	12	23	10	2	22	
8	19	13	1	26	8	26	28	21	12	14	10	16	17	7	18	22	21	26	1	18	24	21	15	26	2	13	14	18	8	20	15	8	10	17	4	29	3	29	8	4	12	9	4	24	18	
12	10	9	20	9	22	15	14	4	23	26	27	21	23	25	16	19	11	20	26	13	14	28	18	5	15	3	19	10	15	24	26	14	23	21	8	27	3	21	27	22	14	27	19	2	29	
24	28	14	2	14	24	25	4	19	6	12	1	13	2	8	23	1	0	17	27	16	20	19	7	7	4	25	5	18	25	24	7	21	25	14	23	18	10	28	10	27	23	2	16	6	0	
16	11	25	0	20	21	20	8	20	0	3	11	18	0	15	6	14	21	2	12	25	23	18	9	14	20	19	17	1	12	6	19	1	5	4	0	15	17	22	6	19	4	12	22	17	8	
1	18	28	3	15	10	25	18	20	14	6	4	11	12	26	9	4	2	12	3	24	13	26	1	25	7	13	10	6	15	25	10	9	14	11	21	13	19	4	17	9	26	6	4	21	8	
