53	86	94	41	40	65	115	143	82	120	158	72	
48	8	128	0	52	148	123	34	133	70	5	59	
67	16	24	103	39	132	6	58	104	12	138	13	
58	6	121	66	113	32	23	86	132	12	37	3	
109	64	120	47	12	45	102	116	75	89	58	13	
61	91	7	121	159	147	24	143	0	3	69	127	
61	14	35	97	69	76	83	92	27	103	122	148	
58	53	112	145	19	50	145	9	145	120	82	105	
94	94	14	37	94	107	94	57	25	22	38	59	
151	28	44	128	99	92	68	7	114	114	135	6	
61	110	66	47	73	144	11	62	8	67	14	98	
152	51	69	5	42	140	38	58	29	17	150	98	
137	53	123	27	119	57	48	102	13	35	145	83	
136	55	118	75	66	52	61	26	115	142	128	23	
19	4	69	17	157	30	148	120	112	68	99	101	
79	125	109	6	8	99	66	106	146	159	120	133	
15	39	31	1	49	17	82	98	57	146	136	52	
122	55	138	51	28	63	128	55	157	19	5	122	
146	35	121	103	43	63	116	128	20	14	87	76	
119	143	159	59	159	9	147	120	24	49	93	138	
114	152	118	70	132	78	89	21	78	87	25	158	
22	72	78	15	148	127	11	109	41	124	43	118	
106	127	74	111	59	63	16	47	118	36	40	135	
10	130	79	108	32	115	135	99	121	80	139	135	
84	76	61	122	12	77	155	6	125	39	145	143	
71	86	103	23	139	151	155	13	18	36	42	51	
77	43	103	74	151	11	14	156	55	138	82	134	
2	85	82	96	125	116	139	106	0	137	135	85	
85	5	115	44	128	72	78	125	153	147	125	7	
20	43	59	1	2	141	46	37	112	136	117	24	
45	59	93	22	42	76	115	126	121	130	83	120	
120	96	127	159	135	63	108	111	52	135	150	139	
56	105	84	43	27	27	38	65	146	145	75	103	
105	84	143	134	155	34	1	37	30	131	66	140	
28	131	121	20	59	80	68	14	158	114	137	108	
133	65	107	112	112	40	120	111	1	53	127	1	
62	121	63	7	150	98	58	26	59	114	40	76	
77	92	136	93	56	123	146	93	115	111	7	24	
106	117	138	35	118	65	8	98	103	59	50	19	
35	51	43	26	9	66	125	74	142	31	134	45	
41	122	16	48	10	88	31	78	4	108	99	56	
140	110	77	30	153	155	126	92	75	105	90	35	
9	101	124	98	99	75	3	146	85	97	74	155	
44	81	22	6	131	65	104	0	135	112	18	40	
153	79	38	54	145	153	106	71	0	145	104	41	
46	23	130	95	33	102	66	17	63	141	112	84	
11	71	61	145	11	122	155	117	10	9	15	149	
122	118	95	27	17	56	38	113	20	148	39	137	
145	27	94	70	6	96	49	43	63	20	69	158	
156	0	141	25	81	30	62	45	104	53	158	114	
65	143	26	16	25	120	54	99	8	117	96	143	
4	31	30	32	100	59	5	156	159	55	75	7	
82	67	148	50	128	137	137	2	115	106	40	56	
1	87	52	34	43	40	108	158	159	93	121	134	
93	47	1	61	118	50	90	148	80	74	152	57	
70	6	134	156	44	61	19	63	49	36	100	154	
29	105	136	105	89	47	137	82	142	70	125	150	
6	134	92	116	143	8	44	20	94	33	57	119	
48	156	64	120	43	147	138	63	3	10	150	98	
152	72	143	56	93	50	157	60	19	102	87	26	
116	49	86	25	12	141	68	133	2	91	115	120	
20	24	139	132	0	127	155	63	95	156	145	140	
75	8	36	66	34	6	78	123	67	24	88	155	
21	127	77	155	38	13	48	145	17	72	10	62	
89	158	59	115	82	64	18	97	159	92	56	124	
117	155	102	75	95	115	86	46	155	106	151	12	
33	104	27	25	68	55	43	96	17	26	90	83	
52	39	54	76	155	98	59	126	50	24	33	125	
140	117	86	71	67	66	135	13	151	158	87	34	
146	120	114	31	141	70	123	49	139	6	34	128	
99	110	145	28	123	145	37	38	79	17	90	24	
145	28	128	114	11	37	105	98	32	127	100	79	
144	88	4	34	58	48	25	146	92	84	0	75	
54	91	118	154	140	125	40	23	10	11	102	14	
66	47	85	12	48	1	132	4	31	130	119	123	
101	57	95	118	105	40	74	29	5	10	118	76	
70	107	97	118	16	36	125	55	63	81	63	116	
8	49	118	113	126	90	24	47	80	118	120	159	
47	126	116	136	46	17	43	49	130	48	44	43	
41	58	9	62	7	63	107	111	11	67	127	106	
48	114	109	82	31	26	9	98	146	73	34	63	
147	100	24	28	67	0	76	137	55	65	111	90	
125	141	60	111	92	44	65	5	89	159	120	56	
118	26	149	115	21	63	24	150	26	151	34	67	
46	48	100	69	64	110	50	125	70	143	23	74	
65	128	34	52	94	85	62	117	153	137	64	133	
60	114	153	97	69	63	140	151	134	146	121	81	
102	116	23	27	69	25	0	115	60	145	134	12	
35	136	131	126	44	59	15	45	76	119	107	149	
90	16	58	15	144	154	47	131	143	136	64	10	
63	159	90	30	147	53	79	64	75	44	11	37	
147	5	132	31	105	98	16	36	28	61	112	93	
47	94	137	141	93	157	83	124	87	52	139	127	
73	0	99	101	58	148	154	32	146	26	102	78	
54	39	12	36	47	26	114	150	136	17	13	69	
22	7	148	5	146	142	117	10	34	37	5	47	
86	54	115	130	109	111	118	15	152	154	101	8	
150	92	5	78	159	70	29	158	92	123	69	91	
115	95	93	51	65	56	122	81	128	37	155	63	
40	23	154	150	82	143	157	100	55	86	108	152	
