0	36	23	1	35	12	21	9	38	34	39	33	3	35	
1	27	28	15	27	6	21	10	38	21	0	6	35	36	
9	26	15	35	25	2	27	25	9	36	7	5	36	5	
14	35	31	23	21	34	13	8	30	22	2	7	25	15	
33	5	17	6	17	13	20	14	10	17	12	6	37	27	
12	34	10	37	12	25	27	22	29	23	14	10	32	39	
24	28	8	20	28	18	8	36	26	37	15	18	21	28	
24	22	21	28	14	19	35	22	5	38	27	29	28	38	
11	34	22	3	26	22	39	23	12	3	12	12	2	24	
11	33	30	31	26	4	28	20	19	37	12	20	37	29	
35	15	14	26	33	20	4	0	14	8	35	13	22	11	
8	9	12	31	20	39	26	13	37	5	14	30	14	20	
32	27	23	28	31	17	39	0	12	12	21	1	15	23	
31	17	5	37	1	31	11	8	7	18	12	36	22	19	
14	30	20	12	27	30	16	6	4	38	28	20	31	14	
23	2	1	14	15	33	14	31	3	10	21	38	23	12	
33	22	24	12	34	1	16	24	19	11	20	24	4	3	
32	25	7	38	20	31	23	17	31	23	37	11	18	6	
29	30	8	1	13	0	17	18	37	10	14	4	17	4	
30	12	4	34	23	20	15	32	1	12	23	37	20	23	
5	15	9	24	30	19	38	7	27	22	27	11	11	38	
18	13	12	6	36	39	0	26	5	8	12	39	17	6	
4	14	25	30	2	37	14	34	6	1	22	8	31	37	
35	26	8	8	25	31	5	21	32	38	37	4	39	19	
25	25	26	7	34	38	18	16	9	10	11	26	16	21	
11	0	30	7	5	28	0	20	29	30	19	13	31	20	
21	7	32	15	11	24	14	29	21	3	11	32	6	10	
29	35	0	27	33	4	4	24	29	19	15	31	21	29	
8	26	36	37	29	36	5	16	22	18	2	19	9	1	
9	28	20	9	31	9	26	13	20	24	20	22	6	28	
25	12	26	33	32	0	5	5	2	25	8	27	20	1	
26	37	34	11	15	37	16	27	15	0	10	9	17	8	
11	20	6	28	10	0	18	30	8	3	36	33	22	25	
31	4	20	34	26	24	36	29	34	34	13	28	23	21	
19	11	3	31	4	21	23	38	14	14	32	7	19	15	
6	11	30	1	37	15	16	33	29	30	11	12	36	21	
16	23	20	26	27	6	7	10	4	31	13	14	17	18	
0	17	14	31	23	25	7	36	23	15	28	2	32	36	
27	27	3	35	36	18	25	21	29	6	23	20	6	36	
30	24	15	25	15	32	29	1	19	22	27	31	24	9	
37	9	39	31	0	30	2	39	6	7	36	33	29	16	
9	11	39	10	20	0	12	38	23	39	35	31	29	38	
8	13	12	0	15	18	22	10	23	34	30	6	25	4	
39	26	32	23	16	16	34	35	12	3	12	14	7	11	
13	23	34	37	17	34	15	2	29	8	8	25	26	27	
10	36	2	3	15	20	24	0	17	18	12	20	18	19	
12	4	16	15	30	19	22	15	25	35	38	24	20	33	
27	16	6	27	10	28	28	33	0	35	18	6	14	19	
33	25	34	38	14	28	16	32	10	32	13	16	38	3	
20	9	23	23	25	12	7	24	34	27	12	10	6	12	
10	13	13	24	27	6	8	15	15	3	34	26	39	10	
35	5	18	30	37	23	11	32	31	15	34	38	23	13	
22	18	28	18	4	10	34	20	25	31	39	34	19	4	
18	25	14	29	27	17	27	25	5	23	19	38	0	31	
33	0	36	37	29	29	8	16	28	24	23	21	21	16	
28	27	31	20	20	24	22	5	26	8	28	32	9	36	
28	38	10	23	9	18	37	16	29	7	4	4	14	20	
10	28	11	28	11	7	5	22	29	12	32	14	20	38	
9	6	36	11	9	36	31	19	39	1	6	18	19	4	
36	34	31	25	22	8	24	33	39	24	26	6	16	0	
19	3	29	31	29	15	10	8	7	4	28	23	37	16	
4	38	35	31	38	4	33	3	8	35	24	1	6	36	
27	33	18	1	1	2	24	7	14	7	0	22	33	18	
29	15	17	20	26	33	32	22	20	31	9	15	19	26	
30	34	2	30	10	34	13	3	38	14	34	35	23	27	
9	3	12	10	5	15	29	24	28	23	31	3	35	16	
12	32	27	32	15	22	32	2	13	30	15	26	31	34	
7	37	4	23	25	24	27	16	34	36	7	0	23	35	
19	12	31	34	20	11	20	34	22	26	11	20	6	24	
36	25	39	35	35	11	9	22	20	4	3	32	30	25	
9	1	22	18	17	11	28	33	7	19	18	4	8	26	
17	0	3	13	14	20	11	37	18	8	10	4	39	33	
0	13	38	18	25	6	13	39	36	37	21	17	23	28	
18	33	24	18	36	27	23	32	27	25	31	29	7	16	
3	6	29	35	21	29	21	35	33	28	8	24	33	6	
32	22	26	35	31	22	19	38	1	24	5	5	14	10	
38	29	31	24	24	7	26	0	22	26	17	8	23	30	
12	6	35	26	31	4	18	35	14	15	20	26	36	18	
19	9	27	20	20	33	38	2	13	11	35	34	8	17	
4	29	38	32	4	8	7	37	22	16	37	9	25	15	
24	18	9	7	12	39	39	18	38	39	0	20	30	23	
11	5	39	7	11	15	17	39	28	0	8	19	3	4	
5	24	14	27	34	26	35	34	3	27	5	25	0	10	
0	25	39	14	22	23	22	14	34	1	6	30	33	19	
35	24	16	14	16	12	17	31	23	21	7	0	30	10	
1	13	5	6	4	12	36	13	24	26	34	27	20	38	
8	18	30	13	11	15	11	9	32	2	20	38	11	1	
17	35	0	8	16	25	26	22	30	20	1	7	38	34	
14	2	7	36	27	22	39	33	37	38	38	25	27	5	
13	37	33	16	37	33	37	31	12	18	34	16	3	18	
26	24	35	29	39	6	21	23	26	22	16	20	5	15	
13	3	36	26	7	32	5	23	31	4	0	30	19	28	
26	30	14	35	36	29	11	37	0	13	35	9	27	31	
38	25	6	7	30	25	23	12	15	10	12	26	10	10	
23	30	33	18	37	13	21	36	33	17	10	14	30	2	
29	15	9	21	28	29	4	19	3	1	15	32	23	16	
18	5	11	14	21	5	24	17	8	18	26	31	6	1	
37	37	28	8	22	14	32	26	30	28	37	13	1	38	
10	17	29	13	2	4	14	37	38	30	6	5	6	23	
2	34	8	8	15	38	31	5	11	9	36	36	9	9	
