28	39	32	20	19	12	33	24	16	33	11	7	35	39	32	13	28	18	26	35	37	0	25	4	19	12	37	18	5	19	19	10	12	34	21	1	27	34	2	33	1	18	37	37	9	23	25	29	
35	17	25	37	35	29	29	24	22	3	9	21	37	35	16	11	19	1	15	31	0	18	4	14	8	18	12	1	30	36	3	5	1	37	23	35	1	37	14	27	35	19	5	15	31	12	34	31	
3	15	25	18	8	16	11	11	18	39	5	7	6	4	29	25	11	2	7	16	27	21	5	39	11	1	29	22	6	16	20	34	0	16	8	30	30	7	4	27	35	3	36	28	36	18	8	7	
21	27	30	32	21	32	32	16	12	25	36	29	22	37	10	23	7	23	16	31	5	35	9	19	13	4	21	26	30	27	34	9	26	6	8	31	11	2	2	36	34	30	31	32	18	23	0	11	
12	9	29	9	35	9	25	15	31	28	4	7	7	10	6	11	23	13	8	10	17	0	15	12	16	38	34	12	8	17	11	1	26	19	2	24	27	4	5	10	19	16	4	22	35	20	24	27	
23	21	36	19	28	38	3	39	27	28	9	27	35	7	30	30	13	39	37	1	25	8	27	1	38	36	18	11	22	4	5	11	39	10	14	16	6	30	27	39	7	11	7	11	39	38	37	14	
2	18	0	7	16	34	29	24	11	28	18	26	20	30	16	39	3	1	3	12	4	6	2	25	30	9	10	15	16	25	29	13	13	24	16	6	22	21	34	2	6	36	16	15	1	23	13	29	
13	19	15	19	3	10	29	33	23	8	20	35	2	12	25	30	17	13	16	10	22	22	35	20	20	24	39	23	25	2	24	14	4	15	21	9	13	29	38	10	4	21	34	11	17	4	13	21	
11	37	38	23	36	8	22	2	1	19	20	29	24	28	38	9	34	24	2	35	31	3	35	25	1	28	39	27	25	4	37	32	30	4	28	10	4	24	22	7	32	11	27	20	18	0	18	8	
27	26	2	19	38	17	23	9	3	26	17	15	30	17	30	17	15	5	23	5	26	33	7	32	38	35	16	18	35	2	32	8	4	33	33	39	20	26	7	0	22	25	34	4	12	14	27	37	
33	22	3	38	2	15	22	24	38	14	15	10	15	7	13	21	9	0	19	17	15	10	38	8	13	13	7	37	23	8	32	15	25	17	19	24	8	15	38	4	29	25	19	9	18	10	28	34	
5	4	3	31	17	22	16	5	28	20	4	6	28	18	25	28	10	12	20	39	16	36	19	24	14	9	1	17	16	8	1	20	28	10	7	29	24	26	1	4	8	17	28	35	5	24	3	32	
1	1	10	15	30	2	34	0	38	24	37	0	38	4	24	30	12	4	33	29	15	33	30	33	29	7	20	16	15	23	9	6	1	29	25	20	6	6	37	31	33	3	35	9	30	10	14	22	
22	31	5	20	9	39	33	15	22	36	24	33	6	18	0	35	7	36	29	35	28	4	26	34	34	14	6	32	5	15	38	13	8	31	33	31	4	16	17	36	24	2	20	35	39	29	2	11	
15	34	1	39	5	31	5	36	37	13	27	1	31	38	28	26	38	0	23	33	3	1	15	1	38	31	36	0	12	5	37	9	36	27	19	35	11	19	8	2	15	11	14	32	9	20	37	15	
11	30	4	5	17	22	9	21	29	5	11	6	18	30	12	10	34	11	5	5	19	28	1	16	20	22	27	1	29	36	36	33	4	5	4	10	36	17	34	18	8	1	7	32	30	26	4	2	
