20	78	8	19	60	30	2	54	67	11	1	50	23	42	28	34	
35	12	0	32	45	49	56	20	79	42	11	46	51	47	79	28	
71	74	12	8	64	78	12	18	74	55	30	69	13	63	9	24	
60	74	14	35	7	15	22	76	17	4	10	13	60	21	50	36	
63	64	53	71	57	32	15	65	64	19	49	62	2	26	17	63	
29	78	66	74	10	41	15	17	19	56	65	61	69	59	32	38	
17	5	54	34	13	7	63	57	8	68	45	33	10	32	24	42	
73	74	34	39	24	3	24	23	10	41	36	0	4	69	15	56	
49	13	69	47	63	23	1	76	70	44	71	66	41	36	48	30	
69	3	48	32	22	31	51	52	57	13	6	44	28	56	35	43	
2	45	20	33	19	69	8	30	31	32	51	37	3	58	47	15	
4	29	65	56	25	35	23	26	53	38	77	67	17	55	62	38	
8	7	56	28	60	36	72	68	23	19	68	30	12	71	72	32	
75	60	24	3	19	19	53	61	65	26	43	75	39	6	70	27	
73	16	4	20	48	9	70	66	33	11	32	66	40	14	32	54	
45	52	27	69	9	50	51	34	34	27	53	55	66	10	62	15	
38	11	62	77	50	39	68	76	18	27	9	35	75	20	57	20	
63	73	28	66	32	20	4	61	28	30	30	12	54	22	42	69	
37	78	24	43	22	3	56	5	13	23	68	55	73	76	42	0	
21	30	32	79	74	30	60	66	2	39	12	12	39	47	79	18	
10	44	55	35	32	32	54	66	39	50	53	17	38	26	52	60	
18	9	11	62	13	67	63	52	56	26	65	61	73	72	16	26	
8	24	30	72	20	50	48	38	3	2	47	5	54	3	60	12	
58	61	1	69	59	71	18	24	67	27	34	65	33	38	65	32	
68	8	35	30	54	30	44	39	38	25	72	72	61	58	39	37	
2	13	21	23	10	31	40	65	23	46	18	30	65	44	39	57	
2	14	8	73	26	55	14	6	67	28	18	12	47	68	56	59	
14	78	28	24	60	47	21	36	71	38	71	55	62	62	21	9	
20	0	34	77	68	1	8	10	79	79	18	71	17	4	68	66	
65	53	74	45	39	26	14	21	24	57	19	33	12	65	63	3	
33	0	69	46	24	65	16	53	77	70	12	27	21	46	29	61	
64	4	19	72	61	4	38	24	77	9	75	14	63	72	25	29	
11	51	69	17	58	59	73	12	34	53	35	62	48	7	25	49	
78	32	27	79	36	33	49	32	10	28	51	19	60	7	72	8	
6	13	37	56	47	18	39	34	66	16	12	67	22	18	12	65	
64	29	37	20	63	70	35	2	69	52	47	5	37	51	78	11	
23	50	43	9	41	26	15	60	32	11	59	63	60	36	40	34	
41	63	54	45	65	55	33	17	31	38	66	39	31	32	66	23	
2	70	73	71	77	39	52	62	16	25	4	20	52	0	19	8	
46	57	18	13	32	22	62	2	31	71	17	61	15	0	5	67	
74	12	3	70	79	78	74	28	55	0	43	24	36	59	64	39	
66	17	61	9	47	58	31	9	39	9	16	11	23	26	61	65	
3	74	47	59	20	35	37	9	25	67	51	61	78	24	36	18	
58	42	74	67	66	20	38	57	43	32	3	5	29	79	77	70	
34	50	79	24	78	41	10	74	73	5	65	73	56	75	33	62	
9	55	30	32	61	10	73	72	32	66	62	0	51	37	9	70	
11	74	72	67	50	36	60	18	12	75	25	15	36	57	61	46	
36	14	13	5	4	0	43	23	25	2	36	30	79	0	54	20	
65	68	14	14	21	56	47	6	37	41	63	35	8	21	75	71	
31	33	11	53	10	8	49	45	27	36	58	53	67	18	55	37	
57	70	53	31	57	74	72	10	25	4	54	26	38	3	16	61	
29	5	44	20	37	57	77	12	42	27	36	40	69	2	16	29	
22	2	0	9	36	30	58	33	27	46	36	70	68	56	31	35	
2	78	3	38	72	68	21	72	9	77	38	75	39	49	21	15	
61	13	21	49	8	23	25	0	32	59	11	13	68	71	44	78	
35	0	5	31	55	15	60	7	44	60	67	18	79	21	75	16	
17	11	54	41	27	41	41	43	59	1	32	18	28	53	43	2	
68	63	38	20	22	14	7	75	56	61	48	2	32	66	21	35	
23	16	39	54	47	73	47	53	1	51	70	25	63	5	65	66	
40	63	42	7	42	52	41	72	1	5	50	61	13	42	23	46	
50	15	62	13	42	42	46	51	69	69	51	38	48	60	1	20	
51	68	68	78	21	5	38	4	26	6	26	25	76	52	38	3	
39	62	61	1	46	32	74	25	44	74	73	29	5	29	47	57	
59	49	26	76	44	54	18	1	24	37	15	57	32	17	37	38	
10	32	26	70	17	48	40	26	25	72	77	34	33	12	63	8	
1	44	46	5	3	58	66	67	14	22	67	65	77	55	8	44	
62	72	23	16	54	29	58	43	65	49	3	10	72	30	6	67	
60	7	53	13	46	21	41	0	65	28	27	5	39	26	51	25	
71	60	40	68	64	28	22	32	40	10	62	24	14	70	23	78	
45	8	34	9	65	12	59	26	52	77	11	25	65	45	27	17	
26	30	19	36	21	64	16	28	33	55	51	16	22	8	70	31	
11	1	11	27	49	50	45	5	44	28	39	18	17	36	19	23	
43	35	74	22	8	13	58	36	17	13	55	54	70	73	72	24	
7	39	34	9	64	76	18	54	60	44	3	50	74	52	15	47	
45	63	2	76	29	56	42	59	11	77	75	14	65	77	0	13	
8	30	28	54	3	13	30	1	25	3	2	15	0	16	19	15	
69	54	31	60	56	69	4	55	3	46	22	28	75	23	2	35	
16	42	28	54	47	26	37	74	70	19	41	76	7	44	4	25	
70	76	5	41	12	22	10	42	30	3	43	69	72	75	67	14	
19	31	40	77	22	38	60	36	56	17	76	45	51	61	5	66	
68	5	71	56	31	2	34	24	32	0	29	59	60	61	69	18	
70	1	34	0	45	53	70	20	19	1	46	38	40	54	75	29	
5	53	58	59	20	42	79	54	12	8	17	20	59	34	62	34	
12	20	63	65	57	28	55	78	26	24	21	28	58	60	56	47	
10	48	34	56	79	20	21	8	71	65	11	51	73	62	18	19	
42	43	19	38	12	30	3	53	33	71	51	1	61	50	50	12	
42	25	67	33	4	19	9	50	20	61	62	44	43	52	51	73	
52	28	50	17	60	15	31	14	13	69	77	27	21	45	29	71	
70	22	16	44	39	76	30	55	40	2	79	52	51	24	71	39	
45	57	15	72	11	4	46	76	18	5	23	13	39	0	11	38	
37	57	15	12	12	18	40	60	6	2	67	29	70	30	65	2	
58	39	31	15	47	33	68	20	35	27	20	11	53	47	50	74	
41	39	50	22	71	42	43	52	35	34	76	29	8	11	6	45	
62	75	38	24	58	8	54	10	68	26	25	41	20	31	21	74	
22	52	46	76	61	39	60	20	67	6	46	70	13	3	40	62	
