18	2	32	41	47	8	30	43	10	39	43	17	15	23	3	32	40	37	12	26	36	31	31	37	46	41	
29	39	10	11	8	4	27	27	3	22	39	44	19	49	8	24	30	38	8	19	23	47	10	38	7	37	
18	6	47	22	39	37	0	5	7	39	2	37	1	16	5	44	19	37	18	40	14	41	17	17	49	21	
42	41	40	29	49	25	27	32	12	13	22	33	13	43	42	16	19	19	15	39	8	41	17	30	44	30	
18	23	22	27	48	1	21	41	39	31	2	36	32	1	26	40	42	33	14	23	1	13	13	39	7	29	
31	6	22	5	36	9	33	14	36	19	26	42	15	13	49	43	39	3	17	23	4	41	16	41	3	28	
10	23	13	44	34	23	5	37	4	5	20	48	11	20	18	3	38	37	2	6	0	13	6	44	14	47	
24	19	37	39	44	14	41	27	15	6	47	13	23	42	10	36	30	6	8	39	12	19	48	17	38	9	
47	33	31	47	28	11	27	30	18	10	32	27	6	33	36	48	31	7	45	5	11	42	18	2	35	49	
36	13	16	25	26	6	25	21	15	25	11	44	28	22	4	18	34	27	21	44	41	13	41	6	49	26	
27	26	2	22	25	35	13	7	38	0	37	4	29	47	5	44	40	2	47	41	33	4	36	14	24	29	
28	40	18	39	11	24	12	16	44	11	45	7	4	10	38	37	38	26	11	36	34	44	9	47	35	24	
44	23	2	25	49	43	31	37	3	24	43	48	44	5	27	36	14	19	40	28	5	32	17	1	14	46	
27	21	48	22	14	44	9	14	47	33	10	47	47	38	11	26	20	12	43	27	28	37	47	35	46	29	
4	18	14	35	18	7	33	48	13	15	39	30	49	48	18	6	47	19	17	45	33	44	2	35	1	49	
45	11	7	26	43	38	31	24	8	17	17	15	5	11	28	7	46	0	22	1	3	16	21	24	25	29	
24	6	42	12	6	6	12	21	29	26	13	45	47	36	4	32	12	19	2	46	14	30	33	15	1	40	
38	31	28	19	22	8	23	13	6	30	18	10	16	37	12	30	40	40	28	35	16	22	37	21	15	22	
33	45	36	2	23	37	23	37	5	11	7	12	31	29	14	15	21	34	10	0	26	27	38	20	39	15	
30	30	48	4	41	29	34	29	18	5	27	32	21	39	20	19	22	6	35	43	45	37	16	25	27	45	
38	40	47	13	30	42	31	41	48	41	24	21	37	38	16	19	6	11	45	5	38	27	29	43	9	38	
29	28	12	8	27	10	10	12	3	27	2	4	24	39	28	29	39	15	38	35	15	45	13	25	35	42	
19	30	23	4	20	37	21	27	45	2	16	22	1	13	26	21	33	37	15	31	21	45	0	31	47	27	
40	16	25	46	15	46	15	47	47	38	0	34	42	19	44	34	35	24	3	28	7	39	43	38	47	22	
14	29	43	45	45	25	15	20	43	43	42	5	32	3	41	1	21	30	46	7	31	6	19	16	29	5	
44	27	14	15	33	10	34	46	11	44	26	22	19	23	34	47	10	13	30	45	29	3	36	33	31	3	
20	27	28	43	31	30	15	12	40	31	45	44	12	28	4	20	9	33	16	27	31	47	43	36	9	12	
6	29	29	27	13	6	38	32	9	2	31	13	29	12	37	13	8	41	18	23	5	39	29	3	29	33	
37	28	43	5	31	47	5	6	36	46	15	29	7	24	18	42	8	1	48	5	45	14	46	11	11	43	
