9	24	28	42	44	30	12	34	48	47	20	23	27	40	11	4	8	42	0	21	
42	29	33	18	8	23	3	17	33	34	20	46	33	37	24	49	19	36	41	38	
31	22	4	20	3	33	5	46	8	49	2	0	39	31	32	30	4	5	1	15	
30	45	18	20	22	44	43	14	42	1	44	38	38	0	13	21	24	25	8	42	
1	26	16	24	37	40	31	8	44	33	21	36	4	5	22	0	13	21	16	11	
47	8	9	27	48	46	35	2	44	23	38	6	18	29	20	4	34	33	16	43	
3	11	39	28	29	10	15	16	1	40	14	15	40	48	9	6	34	37	26	38	
5	14	44	49	13	4	36	29	36	31	27	39	20	48	0	42	3	25	8	9	
7	16	43	37	26	42	9	12	49	9	29	25	30	45	11	39	35	1	21	0	
4	35	44	13	31	28	46	37	27	37	31	24	38	46	31	13	19	35	44	28	
7	43	39	33	7	12	49	3	41	23	17	44	39	46	9	6	9	30	29	13	
1	17	0	40	11	22	4	14	22	37	28	6	7	1	4	23	1	14	36	18	
48	40	47	12	31	1	23	8	20	21	16	43	32	46	40	9	46	3	17	19	
7	15	31	10	47	39	42	41	13	14	31	27	47	46	1	45	3	25	5	16	
17	28	28	22	41	33	30	26	10	11	20	45	18	36	20	41	40	44	0	35	
31	7	15	1	11	21	27	19	12	32	40	45	3	1	19	7	22	38	6	30	
31	21	21	4	33	33	38	31	11	34	26	32	38	10	5	44	3	39	28	26	
2	35	14	23	47	3	33	44	38	30	0	15	20	43	42	20	47	47	33	48	
38	26	14	0	47	2	17	22	28	37	29	22	44	15	37	29	44	26	19	17	
34	14	17	32	49	30	23	7	10	2	43	42	40	35	31	21	4	22	25	26	
33	21	28	9	2	9	42	32	48	7	17	0	46	19	48	48	45	35	12	24	
41	9	7	6	5	35	28	40	17	42	34	49	17	37	31	44	36	34	25	19	
36	1	28	24	40	40	39	46	1	10	6	25	47	37	0	45	17	34	43	43	
42	32	45	14	29	29	9	19	47	36	15	10	6	24	45	33	30	11	33	40	
34	25	35	48	2	39	34	42	3	35	26	30	7	6	34	22	11	13	46	32	
9	8	35	30	3	25	47	35	32	41	23	10	12	5	35	0	14	34	40	33	
10	48	44	47	44	49	26	1	10	36	23	16	5	23	35	12	14	41	39	25	
2	39	15	26	5	21	18	15	19	26	17	43	33	37	45	9	47	39	29	28	
8	6	12	17	9	30	34	44	18	8	42	41	6	46	27	33	10	3	45	27	
32	48	1	25	19	24	31	2	48	7	15	22	30	47	29	36	31	22	12	19	
39	6	45	7	25	47	30	19	40	6	19	15	18	1	12	47	39	27	5	16	
11	6	14	11	32	31	45	49	5	16	19	20	40	45	21	20	30	2	15	2	
21	7	4	35	16	46	17	40	24	4	4	44	9	7	40	8	49	42	44	10	
37	4	4	47	6	17	17	0	19	16	32	39	35	0	7	9	3	0	19	17	
23	20	48	40	1	39	7	16	27	4	3	33	37	21	20	37	44	7	29	39	
3	46	36	19	17	48	30	46	33	43	14	12	19	1	15	22	1	47	5	15	
20	45	11	36	34	20	28	43	12	9	20	36	47	33	2	29	4	35	43	40	
32	22	33	14	28	23	42	21	4	13	14	38	29	32	16	38	2	27	38	29	
40	39	40	47	39	44	4	31	3	26	21	37	20	6	26	26	41	6	8	27	
34	28	6	38	36	37	46	6	28	6	16	32	19	24	43	42	42	3	12	28	
20	0	9	9	32	8	19	2	14	2	37	28	13	35	46	39	39	24	29	6	
0	28	44	1	32	32	42	31	18	33	7	45	38	44	49	43	18	47	26	21	
6	22	13	47	10	20	10	22	40	12	20	6	26	45	48	40	44	24	10	29	
9	29	8	2	35	46	19	7	43	24	47	30	29	20	49	30	43	30	45	6	
23	13	42	34	17	30	38	38	2	37	1	48	27	46	7	26	26	37	12	17	
19	0	46	41	36	0	7	27	21	37	44	49	45	6	25	32	17	22	43	0	
36	19	31	44	44	13	49	32	1	47	16	28	25	17	27	25	7	42	49	11	
36	12	49	10	4	27	45	17	43	23	19	4	6	18	15	10	46	23	31	43	
37	26	11	28	23	48	4	19	18	4	20	6	42	23	44	26	28	26	46	1	
6	6	13	21	27	23	37	46	49	42	15	49	15	28	6	17	9	24	25	40	
6	33	6	6	1	36	26	39	46	37	29	49	18	7	32	16	22	35	5	28	
17	1	25	42	10	13	20	36	5	27	41	2	37	9	45	42	39	14	30	46	
17	17	43	49	9	14	28	2	0	6	48	29	34	33	26	21	9	6	47	7	
39	48	22	34	45	45	5	40	38	3	16	16	6	20	34	37	37	37	40	18	
25	31	45	23	44	21	49	16	45	21	39	10	7	25	15	11	31	12	46	26	
39	46	13	3	7	49	49	16	18	36	44	32	4	9	48	14	47	38	16	13	
31	48	45	0	47	2	5	37	4	39	30	46	14	41	2	24	11	19	0	32	
20	22	17	46	15	36	35	7	45	28	43	4	2	11	45	1	21	47	26	35	
44	33	0	43	20	30	7	18	33	21	29	7	17	17	48	37	49	41	9	10	
6	0	35	18	43	28	17	19	17	2	8	46	39	0	42	25	3	20	6	42	
24	27	35	17	33	44	34	4	6	29	38	13	29	3	35	30	43	40	10	11	
9	10	30	22	40	11	46	42	3	47	16	45	0	16	48	25	34	10	6	38	
47	4	6	22	14	8	43	29	43	9	9	21	39	31	17	38	17	28	36	41	
41	20	6	43	49	28	33	17	39	34	34	16	41	12	46	44	10	44	0	33	
17	17	34	41	11	26	38	1	4	37	29	36	15	49	2	18	42	37	14	45	
19	23	34	40	31	23	13	41	46	14	39	47	38	38	47	22	43	24	39	21	
46	27	4	1	36	15	47	15	18	11	33	10	0	19	36	32	0	3	37	37	
28	24	40	34	32	22	39	8	42	18	46	33	21	10	29	45	9	21	16	15	
20	34	11	12	23	11	19	7	29	47	32	33	3	7	30	26	22	43	28	37	
34	41	38	26	30	37	13	36	6	21	31	9	25	26	1	49	44	18	35	46	
35	31	11	37	26	38	9	34	4	46	23	49	22	25	34	25	43	7	42	18	
47	10	32	46	46	10	19	7	6	41	23	18	43	45	30	40	23	14	31	7	
47	45	28	24	43	31	24	42	38	25	38	38	12	5	6	20	44	32	11	19	
43	17	43	30	16	11	26	24	38	46	22	5	10	34	29	13	47	6	48	4	
14	6	28	0	3	15	4	1	29	30	34	14	42	6	22	34	6	41	35	49	
5	0	24	45	14	1	37	7	43	37	14	24	27	8	17	32	8	1	32	42	
23	19	10	23	9	37	47	23	32	10	5	27	14	39	9	22	17	38	23	0	
2	11	26	44	43	36	9	32	11	44	26	37	9	0	48	0	42	23	32	20	
42	32	45	28	49	42	10	7	19	24	39	40	28	26	48	8	37	14	18	35	
22	45	47	8	39	37	20	13	45	39	36	1	9	41	4	23	16	6	48	22	
5	5	45	17	47	7	19	21	6	26	49	47	49	14	14	19	30	45	46	26	
42	16	37	35	41	47	4	9	4	4	5	30	26	5	14	49	49	25	22	35	
39	26	10	48	18	28	2	49	16	48	33	4	13	12	34	35	43	14	43	16	
20	32	39	10	12	46	6	1	10	31	29	20	9	24	35	33	19	46	37	33	
2	21	20	44	4	38	23	33	39	37	42	2	28	25	28	48	23	18	3	40	
14	20	28	4	46	29	1	44	41	42	1	0	0	12	33	29	15	3	40	24	
43	46	39	23	41	34	16	3	44	37	16	46	47	35	10	13	49	29	11	13	
42	41	31	40	39	22	36	23	18	32	41	23	30	23	7	3	22	42	1	13	
42	46	22	49	4	28	26	17	0	18	47	31	27	16	24	20	0	34	12	30	
39	38	7	48	30	44	22	17	7	38	0	47	46	33	3	3	10	26	33	38	
8	26	5	34	16	42	3	25	14	2	19	36	41	32	11	6	13	47	48	31	
9	34	22	6	26	28	15	22	1	6	39	48	6	23	7	20	10	32	28	41	
48	18	27	31	4	17	40	18	20	40	42	2	10	31	21	39	33	36	17	28	
