7	15	41	140	137	91	25	44	88	115	101	101	103	86	44	94	43	37	29	136	
130	31	74	139	112	52	60	76	132	8	96	23	153	7	30	143	88	31	74	143	
27	158	51	124	12	9	89	137	140	85	29	134	16	102	144	103	70	2	77	140	
53	145	2	18	2	52	73	117	143	159	54	0	158	20	41	51	19	156	3	16	
87	37	149	98	121	19	19	138	15	100	136	39	122	133	35	1	103	106	111	82	
146	78	1	114	133	103	74	126	30	36	45	36	47	71	106	110	127	57	120	8	
78	78	145	112	21	86	71	89	140	157	116	27	69	0	48	26	149	44	124	82	
83	149	91	124	121	111	0	0	40	13	129	119	136	84	139	27	140	154	48	45	
52	65	124	66	12	42	101	108	146	119	65	33	117	98	17	138	88	51	90	42	
86	2	20	9	128	9	28	156	34	5	4	18	99	73	11	61	75	95	39	91	
95	156	29	65	72	63	83	67	49	134	126	66	143	108	117	82	91	3	38	7	
155	10	102	124	63	139	68	95	70	84	119	92	97	143	54	37	79	65	134	59	
136	91	46	27	85	64	38	136	60	148	78	48	154	61	155	30	9	26	12	28	
65	60	155	99	155	4	142	97	48	27	109	5	64	72	143	9	110	114	77	93	
8	18	88	76	5	147	134	77	135	105	135	104	1	107	118	99	114	47	75	9	
78	1	77	22	125	63	36	97	125	52	109	37	99	143	7	78	63	159	11	61	
29	13	56	120	136	86	12	113	137	68	14	49	77	8	72	1	36	86	51	53	
70	92	10	53	48	96	1	10	108	150	142	1	143	91	69	30	27	17	97	65	
37	55	30	142	113	67	100	27	121	159	126	155	12	126	9	97	19	153	8	148	
16	75	52	78	127	37	144	48	30	110	122	70	137	91	30	114	126	71	101	152	
31	111	42	37	85	45	45	29	114	78	65	64	111	82	96	24	52	64	126	65	
54	3	154	21	58	101	113	115	24	71	141	75	26	26	59	137	68	125	58	28	
110	115	15	66	109	64	86	50	80	32	83	101	101	132	38	129	27	106	92	36	
131	119	66	42	80	84	21	90	157	3	117	147	77	92	88	143	46	104	154	49	
87	153	82	112	16	36	32	0	113	92	35	153	67	108	71	70	34	113	59	45	
36	18	33	118	83	125	30	121	118	31	145	8	78	127	32	151	156	87	110	100	
64	16	137	102	28	154	96	118	54	101	146	52	157	30	34	152	99	41	38	86	
105	56	126	77	56	69	129	140	107	50	83	97	42	26	52	32	82	51	82	140	
80	3	62	69	76	92	60	14	2	118	116	89	75	39	37	18	58	33	25	5	
131	104	84	44	22	142	70	89	41	77	128	29	51	1	35	50	117	128	52	75	
19	118	11	54	64	1	43	107	56	38	76	85	70	14	52	89	70	0	4	103	
5	92	78	28	36	49	37	17	124	124	76	100	91	95	145	98	108	57	19	141	
117	71	29	111	26	87	151	60	95	4	82	125	106	19	65	30	135	137	135	53	
69	103	43	45	157	67	136	111	147	68	1	108	86	121	114	74	129	23	33	40	
36	142	83	15	124	70	123	55	126	91	78	19	20	146	50	90	62	23	85	51	
122	85	89	60	94	113	13	23	33	35	55	82	57	49	141	49	32	10	2	122	
144	60	158	157	77	19	7	62	66	47	91	64	131	32	0	48	17	65	146	11	
157	14	155	45	68	131	98	87	24	50	26	28	31	32	154	72	84	61	13	14	
12	31	0	12	115	90	153	157	53	30	103	155	88	12	84	110	102	22	150	22	
105	147	101	113	111	123	136	9	109	5	8	157	32	91	6	138	78	54	136	22	
139	28	78	58	152	18	67	41	101	95	111	65	23	64	41	12	5	65	138	51	
156	30	157	96	99	87	114	111	57	105	18	113	58	15	44	124	32	20	78	114	
133	115	112	75	135	109	138	66	5	6	69	90	102	157	79	107	25	102	8	109	
150	102	89	127	3	42	133	53	115	69	56	124	138	100	124	138	155	15	42	71	
82	94	61	82	109	21	66	18	69	62	108	154	42	97	100	151	141	3	157	153	
87	89	101	155	86	103	56	113	121	121	143	78	144	156	117	47	22	90	122	104	
