33	40	58	24	39	5	32	17	10	36	53	24	49	58	24	27	57	10	31	46	35	38	41	27	59	11	32	41	59	45	27	57	37	24	1	51	48	5	29	23	54	44	29	17	12	11	57	56	
43	16	4	43	14	13	34	28	41	13	31	31	29	18	9	55	39	34	53	44	15	59	19	29	13	53	23	52	30	42	44	57	17	56	36	56	46	35	43	31	21	9	13	12	32	20	19	52	
34	40	50	25	40	35	51	6	18	41	34	21	43	44	6	58	31	57	11	56	21	21	15	48	1	15	39	18	48	15	21	47	27	12	52	32	19	39	55	23	38	54	36	33	11	20	34	48	
48	30	8	46	41	18	22	7	14	11	17	40	41	22	56	57	38	8	14	12	12	30	6	16	56	50	27	46	18	23	32	3	49	12	45	29	4	38	28	31	11	53	58	2	47	1	38	18	
1	42	9	18	31	1	37	33	33	42	48	18	41	32	52	35	21	8	40	18	8	42	26	49	24	0	52	36	19	41	9	1	23	43	1	40	48	34	22	29	29	10	34	23	38	35	47	39	
12	28	17	26	12	57	10	56	35	26	21	38	55	53	21	35	14	59	5	59	59	8	8	33	39	18	7	39	50	25	12	32	52	57	46	10	23	55	27	45	53	33	5	13	16	58	32	0	
50	58	11	36	44	4	19	40	3	58	45	45	17	5	19	17	10	23	49	21	11	57	26	28	40	6	54	8	34	11	40	51	8	4	33	22	35	9	0	23	26	26	17	46	0	24	57	24	
49	50	55	59	39	23	33	45	8	22	23	10	6	28	33	33	44	57	28	37	49	4	38	46	16	17	35	56	33	1	20	6	18	49	12	40	54	12	59	27	21	47	19	53	58	34	17	14	
1	45	8	1	4	32	53	29	20	37	39	5	13	8	59	46	24	26	28	20	14	56	40	54	49	34	31	24	0	8	38	57	55	35	52	26	13	21	9	27	26	20	40	35	41	6	19	14	
28	48	38	47	38	3	29	44	19	43	39	40	34	34	19	39	19	41	58	45	13	56	47	8	39	24	11	24	23	27	46	11	9	34	59	22	38	46	1	3	1	38	54	59	25	9	44	28	
45	49	48	40	50	36	42	10	59	55	44	39	37	13	15	8	9	29	19	15	46	49	36	24	55	30	37	31	2	33	2	3	36	33	51	49	49	18	26	7	53	26	55	36	13	30	50	54	
12	38	18	24	58	23	26	58	58	1	45	14	28	41	52	41	49	35	14	27	35	33	48	24	2	13	55	36	21	10	7	33	35	15	32	36	54	0	36	14	1	21	3	42	58	5	42	25	
47	4	51	6	30	45	23	36	25	40	10	53	16	4	3	44	58	9	12	51	14	28	5	8	5	32	2	10	54	17	52	37	59	16	44	58	40	11	39	36	15	19	30	9	53	24	37	41	
0	52	27	54	10	8	53	47	50	40	17	51	34	46	43	35	56	7	30	20	27	10	44	16	3	54	59	55	46	55	34	29	25	12	53	43	30	28	21	12	19	31	27	23	32	0	46	11	
11	9	1	22	25	27	19	15	50	13	23	39	38	24	16	55	54	45	42	20	58	51	7	3	37	23	21	12	19	18	29	14	35	54	37	22	24	21	15	34	51	19	8	37	24	28	5	41	
11	15	49	11	18	29	14	43	3	13	11	12	2	36	13	8	33	34	29	19	2	13	8	9	11	26	52	25	50	17	4	11	15	25	36	46	50	35	3	29	41	17	28	41	15	39	52	9	
9	20	30	33	6	2	23	47	30	28	13	19	15	30	54	43	47	13	5	40	54	44	24	29	45	59	14	2	29	54	5	28	26	58	36	8	39	36	50	41	39	3	39	20	59	33	41	51	
58	37	29	34	54	48	8	30	52	47	39	35	40	17	57	50	8	54	23	24	35	7	44	15	50	41	16	7	33	2	56	11	41	11	59	22	14	20	55	33	45	48	4	49	40	41	2	38	
48	49	30	34	17	13	30	56	44	51	18	24	39	33	28	37	27	37	41	38	35	3	29	46	37	44	36	14	57	37	3	1	50	32	55	40	37	11	54	21	29	5	22	19	4	51	10	7	
33	8	25	36	39	30	3	32	15	49	37	24	3	54	40	51	1	33	44	8	14	39	23	13	48	3	4	40	56	8	59	1	2	12	40	14	39	28	8	56	41	37	33	41	45	39	13	52	
