10	65	73	50	88	34	63	70	91	7	10	4	77	62	63	58	95	79	9	61	22	99	92	85	99	36	
56	21	62	9	76	53	34	32	41	22	18	26	67	84	91	95	98	76	23	59	7	23	0	97	98	96	
5	90	56	6	81	34	57	43	97	16	0	5	28	31	75	73	39	13	22	58	48	19	25	8	52	88	
86	55	13	45	2	44	25	98	35	74	73	30	99	53	6	36	16	45	69	73	71	50	11	75	40	65	
28	25	31	22	77	92	77	64	86	87	98	51	6	98	83	97	10	98	98	61	40	93	46	8	64	88	
56	21	14	95	79	81	71	8	84	56	15	52	59	99	56	27	54	79	16	99	80	98	73	72	13	62	
6	24	12	83	66	78	96	51	28	93	97	21	99	87	3	1	37	83	72	32	79	76	54	27	59	88	
28	58	73	14	98	36	53	12	89	78	58	72	61	58	14	25	77	74	29	47	5	9	54	33	28	62	
66	4	73	59	72	53	53	93	71	50	83	43	22	17	42	21	45	6	76	96	26	77	20	55	95	61	
86	80	16	19	32	30	65	14	17	7	53	63	82	47	74	77	28	48	93	12	45	87	47	72	89	0	
93	98	40	17	57	71	30	27	37	60	22	59	66	5	16	7	11	85	71	71	75	7	91	37	66	77	
41	77	55	86	35	57	75	58	15	76	50	30	61	21	63	41	61	18	82	15	51	28	10	23	21	5	
90	8	7	36	93	86	54	86	61	72	43	6	29	52	81	44	11	34	54	53	45	33	78	35	72	54	
25	65	91	62	71	15	2	32	11	48	74	62	65	59	58	30	45	84	45	85	92	84	75	99	58	97	
10	36	51	41	81	51	56	93	24	66	69	75	67	15	92	57	86	82	45	8	54	52	1	28	76	40	
78	9	35	60	73	64	40	39	11	38	16	54	74	78	54	65	79	93	54	5	58	91	43	20	86	36	
96	77	43	75	11	33	98	18	90	99	19	26	42	89	26	71	58	95	92	96	18	50	42	50	55	25	
32	6	58	28	28	25	76	7	2	31	24	5	64	16	17	39	43	76	88	87	57	31	86	58	34	61	
46	94	61	26	41	77	47	82	35	28	80	40	91	92	63	82	61	47	5	23	47	79	46	52	78	48	
83	64	2	95	23	6	8	59	93	25	13	39	92	40	51	11	93	16	33	81	38	59	24	68	36	15	
41	88	52	16	44	12	32	55	18	70	37	48	30	9	72	66	22	37	28	59	88	22	79	55	85	67	
