24	78	69	36	47	44	72	4	4	32	11	39	35	31	47	2	76	47	66	4	20	33	9	31	56	78	12	7	
1	29	10	6	19	47	45	74	79	55	57	28	73	9	62	14	52	14	46	48	56	65	24	62	22	9	1	74	
2	20	36	49	79	60	65	61	73	72	65	7	76	2	74	6	2	16	45	56	9	66	13	28	66	23	58	58	
70	27	59	64	3	49	59	58	36	9	10	76	47	47	52	31	40	0	78	54	67	9	44	75	39	13	48	59	
61	35	14	75	8	26	42	38	78	58	51	36	53	9	73	40	73	38	73	70	57	69	57	63	65	40	31	74	
18	70	28	49	78	42	70	5	0	27	35	31	56	67	33	5	20	79	2	37	10	66	69	64	17	54	0	22	
32	64	73	74	62	63	52	65	41	64	54	45	50	33	41	32	5	16	24	63	6	47	26	38	39	39	27	34	
70	22	22	14	35	7	31	29	16	44	76	32	65	74	68	37	34	48	32	61	40	53	14	40	79	62	20	48	
19	57	65	46	75	10	47	60	15	15	69	72	42	17	9	18	10	42	3	35	36	13	60	74	37	22	53	3	
52	79	20	38	51	76	9	42	51	21	31	68	39	45	79	48	49	35	46	42	57	36	54	10	44	75	2	26	
1	7	50	53	71	55	47	13	74	52	24	73	4	75	43	25	16	22	32	8	58	22	63	29	34	14	18	78	
31	79	21	50	16	76	9	16	29	41	72	25	61	5	18	31	17	1	38	49	29	76	61	20	23	76	49	31	
8	43	11	51	79	28	41	5	69	72	61	58	59	26	51	78	15	19	27	64	14	10	20	77	67	52	10	56	
29	27	38	51	79	79	36	61	1	38	66	8	20	1	20	5	51	12	68	47	5	1	54	48	30	43	74	68	
21	50	11	56	33	71	52	14	76	13	50	49	42	2	53	63	50	73	32	71	75	54	16	0	50	69	41	36	
71	55	59	40	72	10	36	25	53	67	63	4	3	43	74	49	28	51	21	45	19	21	54	67	69	57	10	7	
75	33	38	31	76	18	11	30	16	79	24	29	31	19	25	56	39	11	61	35	12	14	70	39	74	42	10	29	
7	12	54	38	52	10	65	52	17	17	14	25	64	39	76	58	33	76	40	31	77	34	50	74	79	6	61	33	
76	58	31	26	67	48	8	66	32	5	32	9	26	7	9	78	60	68	36	35	17	1	15	61	8	20	60	42	
55	79	61	14	44	10	26	60	63	11	53	62	35	36	69	34	59	41	31	1	41	76	52	44	49	39	51	69	
61	5	62	71	74	14	58	67	47	62	48	9	29	48	16	63	50	60	54	49	8	10	68	53	59	1	47	73	
55	17	54	12	47	9	29	69	42	38	24	4	24	25	34	52	3	20	62	57	17	1	36	75	53	14	29	15	
53	41	74	15	54	51	30	53	3	20	29	41	45	76	12	20	28	33	55	1	68	26	65	47	3	23	54	69	
38	42	61	35	43	38	57	48	50	2	47	69	12	26	49	38	53	35	57	8	15	57	33	4	51	55	31	54	
76	65	79	66	63	65	56	68	2	77	48	2	62	66	11	48	47	47	31	16	56	16	67	68	19	20	38	33	
22	78	27	18	50	69	2	54	36	56	2	55	78	18	35	72	0	53	8	42	0	38	9	27	25	5	78	43	
79	24	40	28	32	67	10	38	54	22	68	53	74	18	64	0	18	73	21	38	75	65	73	54	18	37	4	43	
43	57	79	34	21	71	75	26	37	11	31	39	78	23	41	19	19	36	5	34	19	70	43	0	3	74	3	41	
9	46	51	52	36	45	9	77	41	70	21	62	41	9	62	9	14	29	36	20	4	32	37	34	52	60	41	58	
43	67	24	38	10	55	12	43	71	23	33	79	64	42	72	44	32	49	59	15	41	61	11	61	49	61	21	67	
10	49	67	25	41	16	46	2	25	50	33	50	56	43	25	77	46	69	57	72	61	8	43	46	20	9	32	1	
78	60	55	59	72	71	44	47	16	37	40	17	57	20	39	63	26	12	55	11	6	60	76	70	6	18	16	74	
