47	58	8	42	47	54	15	54	64	41	26	69	47	56	44	49	63	25	3	67	
38	22	21	46	4	46	66	15	60	15	63	50	6	44	50	65	59	37	12	33	
52	6	38	53	54	62	5	62	49	28	64	8	10	48	46	56	2	41	42	34	
22	42	36	13	39	1	16	62	50	29	67	69	35	32	21	48	56	33	1	62	
62	8	2	8	53	39	8	16	27	25	19	12	35	11	30	30	65	19	59	69	
7	51	26	38	45	65	57	49	45	26	64	62	28	20	68	60	19	54	49	16	
4	41	7	25	41	41	9	50	5	31	57	44	30	43	33	65	30	13	4	14	
45	19	30	43	64	16	5	35	32	58	32	49	57	15	58	5	50	47	41	17	
32	27	48	17	43	54	42	21	33	6	66	63	24	5	11	4	24	17	36	14	
66	59	27	60	41	41	66	48	36	63	52	40	63	39	20	52	46	37	3	40	
31	60	69	44	40	53	13	45	53	60	27	25	9	22	45	18	48	34	53	54	
65	34	50	46	37	21	22	40	33	11	18	29	66	22	28	15	55	64	59	19	
67	0	20	28	3	57	43	61	29	12	19	0	25	17	43	59	33	69	33	37	
32	55	17	67	24	44	45	37	41	63	42	53	61	68	59	31	58	12	60	22	
35	18	48	4	2	43	68	66	51	36	39	20	47	2	62	66	36	64	20	69	
1	24	56	23	17	48	68	53	58	50	55	22	63	11	57	27	1	41	39	18	
25	50	22	61	1	54	16	43	52	64	56	35	29	0	61	60	0	49	23	47	
54	42	26	27	49	69	40	45	2	64	41	13	52	43	55	24	46	26	63	47	
68	64	45	39	30	11	40	32	37	39	58	18	3	2	29	50	43	32	39	10	
62	67	63	44	28	33	19	68	67	15	18	12	17	64	23	55	67	9	6	34	
69	62	28	11	51	52	48	2	24	43	49	25	46	66	29	8	23	62	2	19	
58	56	2	57	11	2	53	53	20	52	32	61	27	27	1	56	21	48	26	6	
61	10	23	44	58	30	59	19	34	12	20	23	7	0	45	45	61	69	34	44	
32	6	14	30	30	8	21	21	29	68	3	26	24	67	3	25	34	60	18	68	
43	16	15	62	39	57	59	25	69	19	28	39	10	40	48	2	51	14	55	54	
14	38	52	57	19	22	49	54	26	69	21	34	23	56	56	39	26	0	55	15	
65	36	69	18	46	28	37	19	12	38	27	3	20	35	27	63	37	33	19	42	
43	34	20	15	27	44	20	32	51	22	18	14	52	1	26	21	52	45	34	44	
51	43	1	14	40	0	25	17	23	26	6	49	26	17	44	24	44	24	51	29	
37	2	18	28	56	47	0	46	30	42	9	24	41	38	43	55	12	43	13	64	
