19	6	57	8	77	23	31	8	30	7	77	17	14	14	2	71	62	74	3	74	73	11	8	20	37	72	
55	18	41	29	30	76	9	2	9	34	28	25	52	68	47	3	75	46	18	63	29	15	64	0	14	37	
76	74	11	55	22	9	73	79	77	46	55	33	31	39	2	12	12	26	38	11	25	62	33	72	32	6	
36	15	36	26	20	59	2	19	77	31	51	3	5	35	30	15	46	24	26	59	5	26	65	64	40	49	
0	76	53	36	76	22	13	27	62	28	55	31	15	59	49	32	31	58	49	66	62	51	73	37	45	32	
73	16	47	30	47	10	74	32	25	20	74	67	27	22	36	57	12	20	7	37	43	77	78	66	31	49	
19	63	11	44	61	75	64	18	42	41	29	73	56	48	50	46	62	34	34	69	39	71	55	48	30	37	
63	27	53	62	4	50	31	70	25	16	78	0	64	53	70	52	8	18	49	15	4	4	60	6	55	59	
30	8	27	7	40	16	65	46	72	52	35	59	40	77	54	70	35	3	27	60	8	68	51	59	38	32	
50	76	56	52	61	30	10	1	30	11	73	25	6	73	26	22	50	79	0	7	54	1	49	71	53	11	
66	11	3	22	62	24	34	41	38	15	8	15	34	39	34	65	53	5	17	33	31	73	35	34	13	40	
29	54	11	18	68	22	9	64	43	72	43	44	38	48	42	28	13	5	40	76	12	78	49	39	55	57	
44	34	27	56	17	69	32	9	37	23	74	65	17	21	47	4	33	78	51	67	8	14	62	34	48	37	
79	37	47	35	43	70	21	19	46	70	34	17	1	14	69	9	44	32	30	30	35	79	5	19	76	71	
68	41	17	59	79	22	65	74	52	30	49	60	45	49	63	62	19	49	39	72	44	14	62	40	37	47	
76	13	26	79	23	33	2	2	58	51	8	35	52	65	68	75	77	31	25	64	3	70	7	56	35	60	
0	72	20	43	24	61	77	1	53	70	54	36	54	12	43	79	32	63	61	46	52	63	3	34	12	4	
15	49	4	42	75	77	69	44	33	31	12	12	10	16	10	44	14	20	69	60	74	35	11	0	16	5	
54	45	24	58	59	64	52	35	29	44	34	16	62	78	74	23	70	46	23	30	60	52	51	21	17	5	
42	35	76	25	65	11	48	58	63	26	41	74	41	0	69	33	60	41	0	2	19	39	8	57	73	14	
48	68	72	59	63	11	16	18	40	45	19	19	4	72	29	23	75	37	33	61	50	46	14	11	15	44	
48	35	24	1	3	21	73	63	67	27	51	3	46	21	2	18	75	32	23	30	68	37	37	52	63	60	
23	6	59	44	62	0	69	16	40	73	9	23	27	56	22	71	2	48	74	15	62	26	61	56	78	77	
58	56	41	61	40	3	72	77	55	13	17	2	21	64	14	21	32	71	43	4	38	37	14	55	72	21	
