45	31	40	49	47	24	54	8	29	44	71	62	73	34	61	21	66	41	67	32	22	53	17	18	
33	72	27	1	36	25	36	6	65	20	0	36	3	46	22	3	10	67	21	72	36	13	14	35	
55	3	30	20	42	12	31	10	36	46	53	42	44	56	51	56	47	24	16	69	32	73	68	70	
74	61	12	12	49	67	45	53	39	21	21	63	42	1	29	20	26	50	10	6	9	10	35	25	
11	46	61	7	44	14	34	52	33	0	1	79	70	23	46	49	23	53	42	69	74	42	61	68	
57	24	64	11	46	21	55	12	8	28	75	14	58	64	38	34	65	14	55	51	54	62	54	57	
74	37	2	58	78	43	37	61	21	52	57	77	33	45	19	22	26	4	78	31	45	36	67	3	
1	60	36	78	69	75	24	17	53	43	16	35	75	23	72	4	33	57	10	46	53	53	12	10	
6	28	25	44	43	61	13	61	51	46	10	67	55	67	72	63	27	73	58	18	19	2	11	44	
18	13	70	51	30	17	53	29	0	6	18	11	7	0	73	66	12	56	46	38	63	57	75	5	
49	20	34	77	75	65	33	59	28	67	3	1	32	38	2	35	43	7	43	15	21	64	42	38	
79	62	4	43	67	17	68	23	74	32	77	39	56	39	30	35	49	30	67	11	15	7	40	31	
75	19	40	60	73	65	68	14	64	36	48	39	54	0	39	26	27	65	46	20	28	56	38	72	
40	19	59	37	79	8	58	39	53	14	79	6	22	72	60	14	36	78	69	44	60	25	72	2	
7	59	27	40	60	41	30	79	19	23	63	35	36	30	76	28	29	76	51	49	66	24	69	10	
31	32	41	48	9	65	44	35	67	50	38	23	45	78	73	60	70	60	3	41	66	12	18	37	
22	16	23	65	16	5	19	53	52	45	78	22	49	75	22	64	3	26	52	22	49	9	27	51	
70	71	58	12	45	7	49	52	53	16	0	75	36	52	58	20	24	43	72	2	41	59	58	30	
26	6	9	7	30	48	24	23	39	76	73	62	57	34	28	46	13	47	33	66	2	73	31	27	
78	28	13	72	51	22	29	33	44	28	41	0	54	71	21	13	60	79	4	69	74	2	39	70	
67	16	16	73	46	70	21	45	43	6	79	76	68	47	2	60	30	46	7	52	63	17	53	40	
25	19	63	4	68	10	22	17	74	57	15	55	28	49	64	79	66	11	3	50	32	11	61	52	
36	66	8	39	27	34	29	46	3	30	13	79	59	62	14	19	7	12	19	61	64	46	36	68	
24	0	13	79	11	61	34	28	17	26	16	29	64	31	31	48	14	3	20	10	68	3	66	47	
46	78	64	64	46	48	54	17	1	9	33	54	25	73	6	74	74	43	3	43	0	43	1	21	
13	37	70	41	33	76	71	26	2	19	26	21	75	43	41	10	64	42	50	11	31	20	44	31	
50	25	5	36	65	27	6	47	5	58	56	33	23	29	63	8	23	15	36	46	9	36	49	66	
41	7	38	2	15	65	8	50	30	72	25	11	70	2	51	35	25	36	45	36	59	27	48	28	
2	22	20	33	45	62	51	15	1	20	47	47	30	53	47	37	65	28	4	54	35	4	10	4	
30	56	27	72	47	74	77	43	55	12	44	49	43	30	2	50	44	68	2	6	65	3	36	77	
0	73	58	40	27	70	49	7	55	26	52	0	72	28	75	57	41	37	16	50	7	71	2	34	
61	13	50	76	42	64	27	77	78	18	47	21	68	27	12	32	73	14	77	0	59	56	45	9	
44	52	70	24	38	77	39	17	40	65	53	52	31	79	8	42	16	61	54	18	17	72	61	19	
55	8	10	77	26	15	71	32	37	15	32	72	58	5	38	68	18	54	61	66	2	4	48	72	
25	44	4	17	54	32	42	19	70	60	30	57	43	55	61	2	40	8	35	36	24	18	34	30	
31	78	63	42	73	20	70	75	30	5	29	72	23	55	70	52	26	62	47	74	16	36	51	2	
8	53	3	2	37	41	63	20	66	14	46	0	54	50	14	70	19	10	37	58	24	2	54	44	
22	34	31	66	79	56	78	37	58	72	4	37	19	13	34	10	64	26	64	8	79	2	29	30	
58	48	64	27	61	20	60	77	78	43	67	39	10	58	65	14	65	6	73	65	40	34	14	67	
12	70	71	23	70	73	53	38	10	43	17	47	25	18	78	28	7	31	14	12	23	27	33	19	
34	3	24	58	54	61	23	4	59	6	24	47	1	42	76	35	21	47	13	42	50	31	48	60	
21	64	70	70	41	17	1	54	0	67	19	5	67	49	17	17	0	46	39	70	51	10	22	9	
64	48	40	17	44	79	20	50	43	67	45	7	19	16	53	75	0	42	30	4	65	51	65	61	
0	18	72	79	79	12	21	11	62	2	70	6	57	23	64	2	29	60	40	20	27	10	33	23	
53	44	31	61	70	22	26	29	46	21	14	14	27	69	47	62	19	41	10	63	30	42	23	47	
16	47	27	18	68	70	41	30	52	28	56	3	53	47	32	53	63	61	78	39	26	56	24	22	
36	57	74	47	15	61	46	46	8	16	41	52	1	5	34	68	49	0	63	26	1	64	8	24	
23	60	28	79	15	57	18	6	5	5	56	58	48	67	7	34	8	3	24	14	56	29	79	12	
47	10	69	22	0	48	5	11	73	24	28	8	16	45	51	35	9	67	56	52	53	65	8	65	
53	44	42	36	60	50	37	75	50	32	33	59	53	48	59	66	25	35	2	40	16	7	62	65	
5	69	48	66	66	74	20	61	50	47	36	74	49	7	22	52	47	36	22	30	3	71	62	32	
12	18	1	50	3	75	7	35	12	48	2	38	60	50	64	26	68	64	57	21	43	0	8	44	
10	43	39	66	32	6	35	74	22	57	30	74	13	14	67	14	19	8	36	38	5	30	63	78	
30	50	79	24	30	18	31	55	22	74	57	74	63	19	29	20	58	60	77	36	50	36	37	22	
14	65	56	21	50	33	5	11	53	74	56	6	14	0	77	73	55	35	48	76	20	33	64	65	
61	47	34	69	70	0	49	30	15	15	66	23	56	15	38	69	29	29	9	21	63	14	56	53	
50	59	79	75	35	69	48	22	66	22	16	31	29	70	75	11	61	38	8	0	25	13	23	49	
56	61	54	72	21	65	35	79	59	21	28	44	47	50	18	22	45	69	12	40	75	74	56	33	
58	42	60	68	10	46	27	35	29	47	3	52	20	44	50	61	53	71	57	1	46	29	9	71	
36	31	42	3	52	65	59	35	58	63	67	72	0	7	22	79	78	71	3	75	16	4	10	33	
69	68	43	0	3	41	9	26	72	74	14	36	44	47	8	70	34	40	17	15	45	75	12	56	
47	57	27	3	29	76	14	16	30	31	6	43	66	26	39	54	32	72	12	47	7	23	36	13	
70	27	26	28	39	31	18	67	37	25	79	14	79	9	50	61	53	78	13	8	79	37	54	13	
77	31	23	40	25	13	18	30	41	74	17	21	64	22	11	51	4	27	51	50	42	14	27	61	
45	51	38	58	14	45	74	68	6	65	36	35	6	37	70	10	31	11	43	13	30	36	12	29	
79	51	43	66	66	31	59	52	11	4	35	53	19	54	40	30	77	3	23	53	51	52	52	24	
30	48	44	57	20	62	7	5	43	68	10	18	28	49	73	37	51	3	73	14	67	37	50	1	
22	57	4	1	50	14	49	74	71	46	8	27	69	23	18	15	27	68	37	71	26	55	54	5	
24	21	59	71	32	14	62	62	54	23	14	75	8	38	0	37	16	9	19	41	39	4	48	46	
36	53	16	51	33	53	7	40	46	14	15	70	63	19	32	60	48	33	42	71	10	32	5	61	
61	69	64	69	45	24	54	23	25	76	62	28	70	64	65	49	42	18	55	30	20	59	26	77	
41	58	44	25	10	17	5	21	33	22	36	5	42	23	22	61	79	14	53	69	75	28	56	37	
64	37	40	67	19	39	50	54	21	24	40	69	13	60	3	33	49	0	67	12	20	38	38	37	
73	77	71	2	53	27	78	24	35	74	22	57	1	13	11	26	7	78	18	0	24	5	51	71	
33	6	33	47	14	72	10	67	12	30	73	39	9	36	41	13	39	55	36	20	16	1	42	78	
52	63	61	13	77	17	9	25	51	62	49	0	44	18	36	74	59	21	31	8	73	72	60	57	
1	62	40	57	21	53	18	38	15	65	62	47	66	67	10	76	14	75	56	21	17	55	26	32	
43	22	60	25	27	77	43	16	37	53	52	26	53	64	39	5	76	6	41	29	57	0	57	3	
68	32	10	0	3	27	31	70	47	36	22	47	1	39	43	69	6	30	29	29	18	67	45	32	
33	3	2	40	40	59	58	51	73	2	11	7	21	35	40	35	60	5	47	29	49	40	63	45	
25	46	70	53	33	52	40	43	31	60	29	5	17	25	33	16	66	37	47	29	43	34	23	9	
38	27	60	7	61	55	11	44	49	58	5	70	23	39	61	58	77	21	29	8	74	45	35	46	
19	30	57	6	25	29	66	28	64	28	64	17	27	21	67	5	3	4	44	68	6	62	47	0	
76	66	23	70	53	27	3	32	31	63	78	22	51	55	13	2	78	26	65	63	78	24	76	29	
2	1	48	52	20	32	51	33	67	7	47	2	72	40	6	42	10	61	66	50	29	68	10	29	
5	27	65	21	57	20	41	39	35	37	53	56	4	14	75	35	35	24	40	64	70	23	62	18	
25	11	25	29	59	73	47	17	25	1	5	8	50	11	62	8	73	35	30	6	57	14	13	8	
19	40	40	68	50	76	1	26	48	63	70	26	33	57	47	4	77	1	49	75	28	52	48	4	
25	33	33	1	25	20	77	52	21	45	65	50	34	12	2	54	34	44	15	15	20	41	47	8	
22	15	24	33	10	48	17	15	23	2	64	61	6	67	29	13	61	9	56	15	41	27	70	60	
20	21	54	31	54	76	33	1	55	79	64	32	2	69	8	12	70	73	48	14	22	63	35	69	
48	50	49	29	59	43	32	46	9	64	79	31	60	22	75	69	5	5	43	44	39	7	22	64	
58	28	53	72	12	45	2	48	2	26	15	50	44	18	36	16	22	63	16	17	42	60	16	38	
3	4	78	7	45	73	33	30	72	29	18	32	75	0	79	35	6	22	72	17	63	52	6	72	
30	71	59	27	68	66	21	72	70	34	13	6	24	15	60	59	4	65	12	8	41	44	28	2	
0	42	62	62	42	4	74	56	38	61	6	79	15	10	77	48	1	49	11	46	60	30	59	11	
1	60	7	54	57	22	15	1	53	42	22	45	64	38	21	20	33	3	18	51	45	58	60	2	
73	55	29	50	29	57	66	18	67	2	39	61	15	2	75	19	41	74	35	18	37	47	75	18	
52	14	22	10	51	38	6	66	49	22	23	70	79	36	54	3	64	55	16	17	47	18	53	61	
31	30	27	50	61	34	30	36	2	2	5	24	6	65	64	35	46	3	61	14	70	68	42	19	
