24	16	42	45	17	41	41	38	48	41	26	30	5	18	30	10	15	31	35	35	32	1	28	15	
16	36	40	39	32	13	29	34	9	15	7	21	2	49	11	20	14	16	33	5	46	46	41	16	
41	39	27	35	7	5	26	9	31	11	33	13	11	12	47	5	1	20	22	37	32	6	36	48	
30	42	9	14	13	32	15	13	29	24	41	17	20	22	45	38	8	12	40	22	44	25	39	3	
42	47	31	45	1	14	0	12	19	48	27	1	24	13	35	11	24	9	45	49	17	31	35	41	
35	27	6	44	22	47	16	25	40	17	1	22	46	16	34	33	4	41	25	23	36	27	10	41	
17	8	23	0	48	45	21	20	42	44	29	42	11	31	33	23	8	41	20	18	46	39	18	14	
44	44	11	32	31	36	49	6	3	29	25	45	14	28	18	36	36	25	1	2	25	33	13	20	
2	31	42	2	13	14	1	23	29	32	27	26	47	15	36	28	17	14	3	4	5	15	16	2	
34	32	21	15	21	26	24	33	35	39	19	14	4	34	48	9	24	37	46	14	41	25	15	32	
8	35	49	48	6	12	34	12	43	30	26	23	45	40	34	34	37	2	26	2	45	14	41	43	
21	40	1	6	17	42	15	13	31	43	17	36	41	43	11	21	4	9	26	22	38	13	7	16	
47	18	46	8	25	23	31	3	15	19	20	28	30	48	43	41	49	18	13	23	25	34	21	12	
35	9	49	30	6	41	1	10	41	3	23	18	2	47	30	12	24	18	10	49	2	13	15	5	
25	6	25	15	12	7	4	0	20	7	8	47	31	20	48	48	36	49	24	2	13	27	12	45	
17	39	43	39	21	27	7	46	36	39	45	28	3	29	39	4	44	6	27	3	11	35	19	25	
11	10	3	26	18	32	38	33	19	3	39	46	47	48	48	18	5	13	43	41	5	46	35	30	
6	34	30	26	44	48	48	14	19	40	42	27	37	4	7	22	11	32	3	37	46	43	19	38	
48	6	6	12	30	21	40	22	33	0	34	11	26	44	32	30	31	0	38	8	20	46	31	30	
32	44	11	22	44	20	2	41	24	25	28	47	10	41	44	41	5	10	22	5	1	6	22	37	
24	24	7	42	17	14	23	39	5	31	41	41	10	38	0	41	23	10	17	7	3	46	0	46	
13	32	16	46	32	8	16	16	49	3	42	44	22	16	16	6	25	39	12	20	28	5	22	3	
6	35	34	34	21	19	9	12	9	24	16	14	7	37	29	20	35	28	5	8	21	26	48	49	
33	35	23	12	33	7	22	46	49	21	26	30	16	46	5	3	23	23	45	36	33	27	15	33	
35	10	32	10	18	22	26	46	20	30	32	39	41	32	46	25	19	35	27	17	28	32	49	10	
12	39	27	9	14	30	22	40	2	33	10	18	17	13	2	14	43	32	1	27	48	26	13	9	
29	5	39	23	28	3	2	28	44	38	2	15	40	6	46	20	47	9	12	35	10	47	36	22	
17	12	17	47	15	17	28	46	10	18	14	15	5	13	28	25	5	26	21	13	6	19	15	23	
4	20	22	38	1	35	6	39	16	43	1	27	6	12	17	4	1	44	37	24	25	11	28	0	
46	33	45	36	2	34	21	8	0	30	2	38	21	18	22	4	43	11	27	49	14	34	49	14	
25	33	27	30	15	41	26	40	48	4	18	33	43	17	48	18	37	9	7	15	24	5	40	31	
18	35	17	6	44	35	24	41	31	34	32	11	24	41	20	20	24	19	34	36	0	11	20	21	
2	31	41	5	41	39	1	45	44	18	21	28	24	13	3	36	12	3	36	19	20	30	32	44	
49	32	32	29	19	41	27	34	7	24	3	2	44	2	0	49	11	22	14	37	32	43	5	44	
43	21	24	28	0	29	24	20	25	11	6	26	28	36	42	6	19	31	45	43	30	37	21	17	
8	37	33	26	42	7	42	31	3	3	5	33	28	46	32	9	12	36	9	6	23	27	27	45	
34	0	41	32	23	7	41	31	16	11	2	43	5	4	19	0	3	21	27	42	18	23	37	19	
5	9	41	11	46	18	1	8	24	23	40	47	28	31	19	22	44	48	37	14	28	1	34	13	
11	11	26	29	18	44	24	48	34	20	30	3	31	24	2	10	26	45	21	11	10	44	36	28	
9	33	23	33	40	10	27	13	20	44	48	33	38	40	25	8	37	14	1	23	38	42	5	25	
27	32	40	18	31	2	37	49	10	24	6	11	20	8	37	27	26	2	4	22	0	4	42	10	
29	21	27	17	37	37	5	40	10	8	11	32	13	42	7	5	2	3	32	14	6	37	17	17	
46	33	29	43	16	44	9	25	36	43	22	15	44	0	22	8	16	1	1	4	36	43	9	10	
32	22	32	10	10	1	31	46	36	33	19	30	38	32	34	4	13	47	20	18	24	41	21	46	
22	7	0	40	0	48	9	46	15	34	19	46	18	26	40	11	13	10	18	29	42	31	41	25	
44	15	38	6	38	33	36	42	9	16	39	4	38	40	3	35	4	31	21	34	45	36	7	33	
9	8	27	1	26	31	15	39	33	0	46	35	22	5	30	43	21	40	16	13	7	12	39	33	
