127	2	111	175	106	58	122	140	191	154	0	43	26	160	127	132	
117	140	117	123	65	7	133	16	150	113	93	10	150	19	139	87	
136	61	24	90	89	70	21	130	52	182	138	11	98	49	190	84	
53	90	120	116	102	153	83	73	94	43	177	134	130	44	150	185	
103	84	125	190	37	195	9	171	33	122	113	74	50	176	102	4	
76	77	41	144	19	79	21	0	71	86	76	92	22	110	126	53	
128	17	4	120	108	174	162	52	175	18	74	90	20	97	29	121	
103	25	197	11	60	100	15	64	101	8	108	181	152	28	102	168	
143	89	71	90	104	122	28	161	53	82	57	9	22	161	87	95	
90	146	144	114	69	116	83	158	187	115	107	134	163	90	106	13	
150	136	130	138	119	28	44	101	109	77	18	170	83	35	126	9	
64	148	102	64	114	116	199	182	102	116	30	116	106	141	158	90	
132	41	147	18	163	39	53	165	195	89	16	9	94	51	24	132	
14	171	50	24	135	71	126	51	105	111	17	17	115	24	38	40	
51	2	100	192	130	111	179	125	148	153	144	146	197	150	16	196	
159	122	66	8	72	122	76	66	104	160	159	83	57	56	79	14	
87	86	90	71	159	153	83	96	11	160	166	186	19	0	51	68	
104	79	192	99	177	160	126	159	137	35	94	5	160	72	52	182	
157	80	185	59	117	136	175	195	53	131	198	3	108	155	180	57	
196	76	128	62	31	53	191	93	69	60	48	27	52	36	138	13	
177	126	157	185	50	1	22	74	62	159	44	27	12	102	167	63	
128	103	64	115	12	54	155	145	67	175	2	154	192	41	11	134	
54	90	74	35	145	167	105	136	57	62	123	125	86	90	80	153	
191	50	186	151	125	55	119	151	132	87	167	20	130	11	181	143	
64	33	171	7	150	95	110	122	162	77	64	29	32	93	116	188	
78	2	20	23	118	82	102	18	87	106	165	31	149	140	108	185	
76	95	133	71	172	172	96	100	158	56	135	55	45	11	46	172	
32	139	104	94	116	45	4	151	86	50	38	77	85	162	130	3	
150	56	196	9	25	66	115	153	145	83	171	184	129	158	42	92	
50	137	138	48	129	100	181	65	189	52	199	108	6	113	157	119	
25	40	171	1	152	22	179	134	110	74	26	170	48	28	28	9	
71	64	32	97	10	34	174	85	193	85	124	16	84	148	136	178	
