8	7	14	4	9	6	15	10	12	16	10	16	14	10	10	15	0	5	2	16	2	7	9	11	5	18	4	13	18	7	18	17	14	4	11	19	13	7	2	11	
15	7	4	1	9	16	17	2	11	19	10	3	6	8	6	1	13	17	11	1	13	8	0	12	2	4	16	8	6	4	18	19	9	2	8	5	7	0	11	10	
17	6	1	1	6	16	18	16	6	5	9	9	14	17	3	6	15	15	10	17	14	0	7	2	13	13	2	11	15	3	0	3	18	18	15	14	10	11	18	13	
15	15	3	9	12	6	10	7	6	1	9	16	7	16	6	10	16	11	14	3	7	16	6	12	11	18	16	7	18	10	1	8	13	7	10	14	14	16	1	14	
14	5	4	3	15	14	18	1	9	2	11	13	18	12	11	2	8	4	3	15	6	12	19	8	15	9	3	11	2	2	5	12	16	9	5	12	5	18	7	15	
17	0	6	9	3	2	18	1	16	3	17	14	14	2	8	18	17	17	13	19	7	17	13	13	8	0	10	10	4	3	18	18	8	3	3	0	4	2	12	1	
8	6	6	16	10	15	5	14	17	19	6	0	13	0	1	0	5	5	0	17	6	13	2	16	17	13	10	0	4	13	4	13	3	7	6	9	19	19	5	11	
0	15	7	6	11	3	5	14	11	14	7	10	18	9	7	9	16	12	7	11	7	2	10	5	10	8	5	9	11	15	12	18	17	5	0	19	3	11	14	18	
15	1	14	7	3	2	1	11	6	18	13	16	1	5	14	3	0	10	6	5	3	2	19	6	13	17	9	0	16	19	7	13	9	11	14	18	3	0	17	4	
3	0	5	11	14	15	5	16	18	14	10	12	19	9	16	5	15	6	10	2	6	0	8	15	16	8	3	10	9	16	14	8	6	2	11	8	6	0	10	11	
11	14	17	10	12	3	13	17	9	1	2	16	9	17	6	7	8	8	5	14	1	13	8	4	19	8	7	7	13	15	5	10	4	11	19	3	16	5	18	18	
11	11	6	2	13	7	7	11	7	7	8	17	11	0	7	12	4	5	4	5	3	12	14	6	0	9	0	11	13	14	13	1	6	18	18	0	2	4	9	4	
18	9	15	12	18	12	4	8	6	15	19	17	12	11	18	3	4	15	3	2	9	2	12	18	1	19	17	10	0	11	4	13	7	18	7	4	4	2	10	15	
11	13	16	14	4	17	8	4	8	15	9	5	5	14	15	1	17	10	17	0	11	13	19	16	18	14	8	2	0	17	10	14	11	6	15	6	7	14	0	18	
3	12	14	2	2	17	16	9	18	3	8	11	15	1	1	2	2	16	18	1	6	5	6	0	6	0	8	9	13	17	19	13	17	5	2	19	2	11	13	7	
7	14	15	6	16	0	9	10	0	10	9	12	2	19	12	7	10	1	10	13	10	6	4	8	11	4	0	7	7	13	5	14	16	7	14	5	14	12	12	1	
4	6	8	13	16	14	3	13	6	10	10	11	2	1	15	4	17	7	17	10	19	7	8	0	11	10	0	12	18	4	12	15	8	5	16	4	8	14	0	18	
0	19	0	0	1	19	4	12	14	19	9	4	0	7	7	14	13	18	18	19	2	1	12	11	7	15	5	3	19	16	18	19	4	0	12	3	0	12	4	17	
15	8	8	14	5	4	9	15	16	1	8	18	3	2	16	6	19	9	19	12	19	0	13	0	19	17	17	12	1	11	18	3	11	10	17	14	17	15	14	1	
8	5	10	18	9	4	13	0	12	1	5	1	1	13	9	8	4	18	12	7	13	4	2	18	15	1	2	10	18	6	2	5	12	7	4	13	5	14	10	12	
15	3	12	4	9	19	7	13	12	15	13	16	1	12	9	13	6	17	1	5	15	13	18	2	13	8	17	1	1	0	7	15	8	17	0	8	7	6	1	4	
