93	113	18	94	92	108	8	46	25	110	17	44	100	81	1	77	
102	65	106	15	82	90	1	70	42	15	99	128	57	27	17	20	
96	113	15	63	100	8	14	112	33	7	127	104	85	101	7	105	
46	54	105	41	50	12	106	98	27	41	27	74	70	108	128	54	
74	34	65	78	41	101	30	25	71	32	109	41	28	74	85	95	
104	102	25	80	34	125	61	89	76	109	37	45	95	44	17	126	
3	4	98	113	89	30	110	15	104	100	53	99	22	27	118	35	
97	25	84	5	20	108	92	63	114	3	115	7	82	44	38	11	
81	1	128	42	76	6	62	50	15	99	80	53	102	34	95	57	
81	99	92	45	38	90	24	32	70	80	129	114	18	64	68	89	
83	25	16	51	126	117	82	50	53	96	77	100	10	102	20	111	
4	73	50	12	33	10	107	0	28	96	119	103	73	47	9	36	
100	97	91	45	21	100	84	63	48	106	0	72	101	69	108	77	
105	119	25	44	95	3	60	13	106	87	14	98	62	96	85	61	
127	39	81	122	65	24	40	94	101	82	87	31	59	122	23	123	
83	21	87	95	113	48	26	3	1	87	67	51	53	101	82	89	
102	111	40	71	47	10	19	64	50	87	92	111	72	23	99	111	
39	69	53	33	33	92	21	34	92	57	90	52	29	97	75	79	
90	17	109	26	45	87	69	41	6	53	92	54	74	128	24	1	
40	57	57	43	57	103	112	110	126	81	35	78	26	59	98	122	
11	65	94	41	24	116	95	84	69	119	86	51	4	80	28	83	
35	90	41	90	36	90	8	120	108	6	39	71	10	40	9	82	
48	20	49	41	100	109	60	115	68	39	108	117	90	63	91	21	
103	46	48	54	88	22	29	122	80	124	120	121	73	29	112	77	
65	18	35	111	80	111	72	45	41	53	42	8	67	117	52	35	
116	59	96	113	28	127	55	110	12	121	108	61	111	122	18	110	
79	65	129	124	98	77	8	51	92	63	91	1	117	91	90	3	
128	31	74	109	15	56	113	127	35	114	32	77	96	42	88	18	
49	29	105	101	2	88	60	69	72	30	30	119	84	96	38	47	
74	52	9	58	13	86	114	118	114	89	71	76	72	127	77	6	
20	46	11	45	68	37	53	106	70	82	25	107	32	54	90	84	
25	110	75	47	94	50	64	129	62	122	51	78	101	125	101	55	
125	1	46	109	118	72	62	7	89	21	104	69	100	3	104	70	
48	46	66	90	46	31	63	119	63	39	76	15	81	94	110	65	
49	56	30	108	56	92	58	49	118	123	33	19	26	129	20	121	
85	106	68	41	113	80	14	109	68	114	45	27	2	22	101	25	
3	113	104	11	128	2	84	79	60	20	43	103	47	47	53	40	
85	48	34	105	109	22	14	88	111	59	55	34	90	124	27	20	
12	102	15	60	8	73	108	123	54	45	17	120	29	82	40	8	
41	22	74	92	60	89	73	115	28	72	78	77	97	116	61	0	
79	81	121	15	48	108	4	77	112	27	47	106	114	18	0	35	
0	124	18	76	18	96	126	48	64	34	114	50	34	83	13	26	
57	123	88	128	84	6	8	74	50	126	103	95	98	115	120	50	
120	37	86	46	61	78	24	129	3	29	30	86	33	48	39	41	
33	34	90	76	6	43	125	59	17	59	26	22	94	78	111	66	
49	79	60	38	28	10	69	11	87	9	8	67	113	116	98	95	
21	14	68	0	86	96	125	57	16	99	73	99	36	63	82	54	
34	122	64	58	64	63	106	87	53	20	8	41	119	88	36	107	
36	111	92	23	88	116	81	23	32	62	92	50	75	26	4	35	
68	64	7	95	9	67	71	82	114	90	113	33	55	30	12	88	
8	97	66	57	87	96	40	5	55	79	13	104	98	49	39	17	
94	95	83	37	98	61	2	73	39	36	25	103	102	79	103	12	
52	94	8	60	65	93	110	10	64	121	44	77	115	53	112	120	
87	62	80	88	121	14	65	84	63	96	74	81	101	6	111	26	
94	53	86	24	55	9	91	64	40	46	70	79	42	124	92	63	
15	77	7	35	35	129	66	16	4	38	92	41	28	105	127	53	
79	118	40	48	88	99	12	98	54	42	62	75	85	65	111	0	
56	50	40	58	62	63	7	118	96	38	73	67	71	37	119	129	
70	99	49	8	44	34	98	27	10	57	112	63	14	91	73	39	
79	103	101	15	37	20	121	80	42	119	91	4	114	10	20	115	
28	100	95	86	94	11	93	51	115	15	126	119	57	103	85	102	
123	50	68	109	56	119	7	117	126	103	81	19	27	61	1	20	
114	115	94	127	129	31	70	101	71	57	88	23	54	107	74	26	
23	122	117	56	121	63	101	26	82	47	57	16	122	122	82	102	
33	129	107	99	37	38	82	36	65	9	113	64	85	126	59	112	
45	115	8	24	42	81	61	87	123	26	27	101	65	117	65	6	
74	108	14	50	8	63	19	17	70	25	10	117	18	62	2	123	
2	51	92	53	25	100	89	72	101	21	120	32	67	73	89	23	
8	94	23	109	8	45	115	72	36	107	77	25	14	111	61	11	
42	48	51	98	80	44	113	112	85	49	6	111	115	16	79	84	
86	59	25	126	49	53	89	112	87	112	103	88	56	107	37	3	
44	116	29	101	7	50	97	51	85	22	77	23	55	109	101	100	
21	1	41	9	19	64	116	30	56	92	10	113	92	30	109	94	
24	99	27	46	124	15	122	7	29	95	127	29	66	86	94	121	
56	53	5	75	52	122	50	126	45	64	92	1	69	105	127	50	
67	49	109	24	123	82	58	74	54	106	36	92	17	90	13	5	
40	57	19	30	65	74	76	59	78	115	64	76	76	6	79	118	
116	105	47	37	94	60	46	50	16	15	24	84	24	4	2	89	
62	64	62	48	95	62	4	80	2	84	52	82	125	98	126	59	
34	15	40	73	58	61	57	20	91	88	68	105	122	90	41	70	
116	19	41	67	76	68	0	128	25	78	113	5	35	104	11	33	
68	117	103	43	117	68	115	38	78	126	54	81	107	111	49	53	
47	19	94	40	3	116	82	49	88	53	23	83	122	67	114	71	
25	14	120	119	22	61	119	2	38	19	126	127	61	126	75	70	
69	116	19	75	66	14	9	7	129	106	42	39	38	32	54	110	
128	4	1	27	5	106	88	83	49	94	84	50	122	60	63	78	
25	47	43	106	12	13	32	72	87	77	24	108	127	91	106	40	
88	84	1	44	123	125	120	44	113	74	19	1	48	28	90	116	
117	78	60	108	21	123	78	28	18	6	19	104	121	33	46	46	
108	3	75	28	84	120	121	5	79	56	126	26	73	70	30	28	
98	80	42	89	42	67	36	116	85	22	112	34	110	29	29	67	
106	26	73	37	43	74	32	103	11	63	59	101	35	11	97	13	
111	114	0	2	105	100	78	103	15	53	76	61	26	2	49	61	
69	4	125	5	89	75	92	55	9	89	83	114	32	15	39	56	
77	26	65	45	28	2	99	47	111	4	80	24	87	17	20	25	
93	73	38	125	24	100	35	72	120	7	52	61	2	102	102	92	
99	19	113	4	91	114	105	33	36	2	54	39	25	48	124	74	
103	41	80	119	52	8	3	114	78	95	68	71	63	100	10	75	
70	114	30	21	44	10	7	51	79	109	91	128	46	74	83	110	
19	19	99	25	83	124	25	110	34	127	10	123	17	121	105	118	
