87	70	86	2	56	94	47	46	60	46	101	41	16	115	34	115	43	7	112	38	92	99	55	91	18	11	18	102	28	86	
35	64	81	104	29	55	81	22	48	52	67	93	46	16	112	71	20	84	12	67	101	83	21	7	16	30	59	5	34	69	
80	112	54	21	89	2	1	18	58	51	42	106	80	0	102	75	8	109	18	114	61	56	49	9	55	36	38	20	46	118	
75	9	77	104	39	1	108	16	95	7	62	68	75	68	82	12	89	29	76	11	31	98	67	36	49	19	30	21	115	89	
47	66	57	118	65	9	10	82	78	102	58	67	97	115	22	16	115	61	11	18	97	21	7	31	98	1	41	29	30	55	
21	24	17	45	23	88	95	8	33	49	58	56	80	16	55	36	96	103	31	63	23	102	17	62	31	47	116	20	93	107	
91	13	103	45	65	27	99	27	27	104	58	29	37	89	75	28	44	107	68	24	83	78	75	45	90	114	2	75	32	41	
9	17	65	3	5	110	26	88	103	27	113	86	112	80	26	15	16	90	36	109	54	93	115	13	49	100	86	70	84	18	
8	20	40	36	84	86	36	13	33	48	112	93	45	13	103	23	94	100	75	78	51	110	82	99	10	82	85	29	66	101	
114	78	32	9	103	110	40	113	7	87	9	54	66	20	43	25	116	30	12	78	39	84	13	25	52	70	100	39	53	30	
99	108	102	36	85	68	50	77	113	48	18	47	119	32	72	20	55	111	114	112	57	31	2	96	63	10	65	17	94	58	
68	66	100	94	15	0	115	33	37	100	115	80	106	18	46	104	112	97	101	90	61	58	8	20	38	54	99	69	4	81	
92	93	61	37	56	103	54	45	61	100	116	119	34	36	74	108	115	91	36	103	73	79	89	15	46	98	64	67	6	24	
2	73	65	93	77	116	109	68	72	32	56	96	50	34	27	41	78	24	105	78	105	58	23	81	43	84	119	59	75	42	
84	108	53	31	2	71	55	73	13	96	98	52	119	75	92	97	88	82	98	51	37	107	98	63	115	68	70	21	69	108	
45	111	82	111	107	116	90	37	97	42	46	95	0	78	103	23	118	57	78	76	67	105	99	71	85	56	26	5	31	38	
71	72	24	70	34	52	96	7	109	4	45	73	115	14	12	66	107	74	52	68	57	106	11	101	110	54	108	107	6	23	
96	34	47	93	17	35	97	64	14	18	57	79	56	44	55	65	4	19	80	86	81	16	14	32	57	100	18	67	4	67	
68	54	7	5	57	118	4	50	28	110	51	34	95	4	22	38	112	11	107	86	89	80	66	88	7	3	118	74	108	44	
105	108	40	71	111	5	3	22	37	40	45	66	18	50	14	6	107	91	89	72	21	103	59	52	115	80	58	86	0	66	
32	84	86	83	23	86	85	100	14	27	95	40	25	97	80	16	48	48	90	88	30	68	111	58	49	14	80	101	9	54	
26	57	57	102	112	114	67	110	107	7	40	95	119	6	93	102	39	93	57	40	97	79	43	12	91	50	96	26	109	41	
74	102	64	35	4	80	108	103	105	83	39	65	61	72	9	94	107	62	5	48	6	112	26	54	75	20	40	35	27	99	
29	2	15	2	31	115	28	92	68	84	54	65	101	55	8	48	25	68	113	116	45	91	74	78	82	112	12	23	71	11	
23	103	77	10	6	15	114	110	94	79	116	71	20	37	15	53	118	76	34	12	25	77	100	107	106	4	44	81	73	41	
70	28	56	41	17	47	89	32	53	15	21	14	74	43	65	11	83	46	114	112	33	51	9	76	85	27	50	95	21	21	
94	94	32	75	97	100	37	76	6	2	100	60	118	27	80	117	15	70	12	119	89	112	59	35	20	77	12	112	37	43	
90	112	63	35	57	27	62	117	12	62	71	104	44	31	52	11	3	63	84	90	103	52	70	24	17	42	21	69	85	86	
23	52	52	111	48	116	118	97	108	1	27	63	66	78	32	28	76	17	55	78	18	76	102	24	62	43	98	99	74	23	
37	48	70	118	34	92	117	92	49	57	111	66	46	109	50	17	60	0	97	51	7	87	7	119	79	64	116	55	88	26	
22	79	71	67	19	76	119	45	99	63	0	118	90	53	81	58	59	68	117	87	72	44	65	109	117	95	29	16	85	39	
9	107	37	66	87	59	44	36	94	37	12	98	7	45	34	46	8	4	72	76	102	117	44	24	15	68	42	57	5	99	
109	38	79	27	10	4	1	27	53	1	12	64	13	32	65	106	106	25	102	86	63	100	91	77	18	58	70	32	9	40	
10	118	55	25	6	68	35	103	18	32	17	6	77	90	114	53	9	24	79	98	48	76	27	72	24	116	6	15	26	37	
21	33	48	13	119	13	116	52	43	97	53	30	45	80	84	104	7	54	54	60	52	36	90	115	32	53	66	29	27	76	
6	80	28	15	19	91	18	76	115	62	70	22	38	112	60	84	7	116	40	22	9	57	110	21	16	93	90	38	44	29	
101	35	111	12	105	7	48	21	60	43	32	70	104	89	34	67	107	84	112	12	2	98	56	109	88	104	53	48	53	8	
74	72	42	81	81	84	32	75	34	95	24	22	55	88	93	110	44	19	21	61	100	75	47	77	14	58	79	0	55	110	
117	102	96	34	27	90	32	110	21	114	5	116	18	33	20	113	81	58	104	91	7	75	79	93	92	100	95	44	38	10	
16	109	30	77	91	62	6	82	8	85	11	37	30	73	88	96	50	3	56	40	59	40	85	90	4	54	110	2	16	104	
114	3	116	56	60	16	46	81	39	101	28	94	112	35	39	105	3	6	119	68	46	77	7	6	50	70	80	114	103	91	
60	66	111	69	73	100	91	91	102	46	89	95	97	107	23	117	94	34	9	73	21	87	47	92	26	104	26	66	88	86	
69	4	63	78	24	101	33	35	63	27	61	114	25	35	27	98	116	97	119	109	6	99	40	88	63	57	80	99	106	4	
45	53	18	32	70	31	17	63	34	59	12	99	17	97	58	95	70	117	19	74	60	49	45	66	6	107	2	81	51	90	
14	15	102	2	84	91	91	66	119	15	22	110	14	55	62	38	73	109	22	2	24	13	3	72	75	56	81	116	36	87	
41	11	1	62	85	51	53	114	29	26	86	24	17	34	57	84	102	46	33	67	94	76	47	61	24	31	84	66	30	111	
