91	8	62	0	64	29	4	11	11	88	
35	62	22	36	96	93	62	42	56	27	
66	31	3	30	98	78	12	52	96	45	
79	17	28	22	72	22	48	70	96	52	
27	37	83	70	24	71	81	79	20	95	
7	16	71	79	81	58	24	89	41	25	
79	61	38	22	68	28	76	31	16	97	
22	92	63	38	26	65	29	98	13	7	
74	34	89	53	74	87	95	21	19	95	
86	23	76	55	68	6	46	61	98	21	
14	50	54	38	90	77	55	95	63	24	
40	29	77	67	55	30	45	71	6	74	
11	59	21	51	19	91	74	70	63	35	
69	10	96	78	56	44	41	21	56	40	
37	90	91	92	28	50	1	63	94	59	
13	90	25	95	24	23	37	35	14	54	
66	48	30	29	88	60	1	87	4	5	
91	85	15	59	28	21	60	19	2	1	
43	56	72	5	33	5	20	25	72	38	
11	33	19	77	57	50	92	33	80	2	
86	31	17	37	69	63	10	40	68	66	
79	42	70	42	92	82	66	11	57	35	
78	81	25	4	12	15	10	25	94	64	
93	14	47	37	22	47	35	67	54	28	
49	87	1	72	85	95	28	54	53	75	
47	19	61	82	21	99	66	0	56	46	
4	10	13	63	12	20	53	1	73	10	
78	47	43	21	65	42	90	70	64	36	
49	10	65	40	42	61	21	81	35	5	
25	82	8	10	26	52	5	52	88	39	
35	37	17	58	73	6	98	76	39	76	
80	70	39	72	85	23	2	77	28	63	
95	46	35	27	8	8	58	94	57	93	
1	87	73	83	99	56	11	40	7	70	
38	99	29	86	42	1	21	6	99	70	
15	73	26	63	90	87	50	81	21	49	
88	23	57	2	7	92	32	19	78	0	
39	61	90	75	74	92	43	41	90	22	
3	4	96	30	86	19	64	69	4	12	
41	25	11	50	95	53	45	29	29	63	
50	62	19	47	50	3	51	37	17	52	
51	40	93	17	58	19	78	24	39	49	
5	53	16	93	14	42	33	11	51	25	
85	2	82	98	87	26	44	71	93	49	
21	14	57	75	12	18	25	40	16	72	
49	20	1	17	6	73	52	42	53	44	
9	37	65	18	83	92	58	29	39	67	
15	96	63	10	21	51	58	97	41	72	
16	93	20	92	43	12	81	71	90	60	
84	12	11	16	43	23	28	64	90	24	
23	92	25	25	94	66	9	56	46	33	
71	4	51	41	48	91	81	96	35	21	
87	66	46	67	69	99	17	10	54	2	
5	27	44	74	87	21	62	0	57	22	
95	63	74	56	81	42	11	39	30	40	
31	63	32	2	83	49	96	20	19	91	
92	86	44	14	49	68	26	91	28	45	
87	66	67	90	59	7	37	58	83	58	
70	5	73	15	24	30	46	47	30	30	
39	2	55	0	70	58	60	22	5	80	
84	26	61	51	69	14	52	46	87	70	
97	87	49	13	66	99	12	31	64	92	
76	86	15	18	82	67	77	97	56	25	
68	92	93	1	0	52	33	60	87	5	
8	54	73	78	23	63	25	7	79	17	
97	31	70	59	66	88	98	20	87	97	
73	16	12	67	79	31	12	99	94	48	
68	67	88	38	15	60	52	56	10	5	
58	28	81	74	81	10	60	48	10	4	
81	93	7	75	35	96	0	32	53	31	
50	40	13	65	18	9	38	63	76	43	
41	50	76	44	75	65	27	21	70	93	
79	13	63	97	70	31	64	43	93	80	
94	57	64	22	4	94	47	29	88	53	
55	65	27	89	74	37	37	94	78	15	
87	64	17	4	25	37	70	47	28	14	
84	94	20	91	52	46	24	84	58	73	
47	73	41	21	99	44	88	35	25	70	
40	17	71	64	31	53	34	14	31	76	
5	27	49	4	87	11	70	79	9	65	
88	80	55	23	6	39	85	76	65	69	
32	86	39	50	31	87	77	80	19	54	
25	89	93	79	39	25	47	99	74	9	
16	49	12	88	38	59	98	48	18	9	
45	57	9	49	21	39	77	2	4	13	
88	51	76	75	83	9	79	44	7	41	
88	89	28	65	35	63	98	53	17	31	
97	54	33	29	6	47	96	35	35	92	
84	92	41	72	57	21	8	78	1	74	
93	60	48	6	17	45	64	90	8	38	
11	17	6	16	13	75	13	88	22	2	
13	63	48	41	57	17	38	7	54	70	
23	20	83	73	38	41	43	69	88	81	
12	8	45	49	1	90	72	33	59	24	
77	33	85	56	41	75	86	54	28	22	
36	16	8	56	14	62	70	85	55	20	
74	0	2	13	85	8	63	86	71	64	
72	88	27	51	81	18	62	4	58	88	
23	65	86	9	54	15	13	72	44	66	
88	87	43	79	29	44	8	36	43	1	
