99	63	35	26	133	86	62	106	11	1	33	71	110	0	25	4	
6	74	130	18	113	3	134	55	32	48	132	105	78	24	17	50	
113	58	46	66	86	41	120	3	13	29	128	89	101	75	119	35	
82	29	78	8	32	111	16	47	49	98	21	63	0	31	4	71	
113	29	81	107	61	4	68	35	130	1	57	112	112	104	72	110	
98	76	45	2	120	19	122	81	27	74	78	61	16	107	95	6	
42	86	17	34	10	137	72	43	57	5	51	94	57	31	34	110	
30	116	127	98	68	114	95	56	49	59	44	119	132	87	126	84	
81	78	29	65	41	11	130	47	59	121	124	42	105	109	75	79	
41	73	64	46	71	16	63	94	8	3	24	130	17	28	66	37	
42	57	75	106	26	27	118	131	36	93	58	100	9	105	19	97	
116	19	19	0	115	42	139	120	95	44	117	24	112	61	46	68	
80	11	37	112	126	104	2	18	59	101	102	76	39	4	104	119	
42	102	81	74	55	48	97	97	139	71	37	123	59	74	110	102	
119	124	112	131	7	3	12	124	60	25	136	135	36	109	64	118	
80	106	118	127	131	109	131	115	11	32	10	98	19	96	50	79	
100	79	120	71	94	59	107	55	32	132	35	79	105	65	10	109	
25	87	82	120	42	81	53	35	124	79	54	17	45	38	99	26	
55	82	8	12	59	36	100	41	103	124	69	82	136	6	42	37	
74	0	4	19	58	20	13	120	5	0	113	108	99	72	100	12	
135	59	82	87	47	119	33	83	120	99	84	123	127	71	21	94	
74	31	89	69	130	43	133	67	51	103	133	4	7	111	85	85	
77	136	120	46	108	11	32	112	80	114	57	6	80	109	10	67	
50	54	77	23	26	98	92	44	74	0	4	100	55	71	51	136	
16	107	91	35	60	105	25	89	98	66	88	75	89	118	89	118	
118	78	60	84	118	100	79	78	129	34	107	95	13	19	129	22	
97	46	78	117	69	56	54	78	83	61	132	6	124	34	95	112	
125	19	18	104	14	17	104	82	52	83	122	103	47	83	59	19	
103	11	19	72	116	12	85	78	46	36	106	96	115	88	30	44	
75	82	50	11	106	57	69	76	40	89	77	51	59	43	81	86	
87	3	56	96	18	66	65	22	60	115	62	128	92	20	37	112	
41	73	65	33	126	49	86	35	77	38	67	51	52	96	28	0	
124	98	82	53	109	38	7	78	68	62	84	89	21	51	37	101	
119	29	19	123	22	69	65	20	42	132	98	136	133	6	15	72	
35	100	61	64	103	22	129	77	43	96	92	57	137	56	64	94	
80	85	48	95	90	36	80	19	71	40	136	52	116	48	58	124	
127	28	21	124	47	120	65	124	80	67	125	135	35	84	132	16	
9	107	75	35	106	34	86	123	101	70	66	81	68	62	10	113	
93	20	29	45	20	88	59	135	56	53	45	0	25	110	108	91	
57	130	38	118	46	80	131	41	72	58	123	78	40	85	118	42	
96	59	74	23	56	45	133	121	62	20	118	90	102	122	49	138	
108	65	63	12	14	73	60	53	135	120	40	127	86	0	42	133	
129	20	104	106	122	59	89	59	55	22	24	15	26	85	129	22	
64	26	2	66	78	29	100	90	95	68	14	68	105	47	42	19	
56	25	51	126	121	39	90	133	95	44	121	21	137	22	31	91	
26	15	33	122	19	121	87	93	79	30	19	29	45	35	79	35	
12	52	38	116	31	112	4	102	89	103	131	94	94	129	107	120	
61	61	46	113	87	4	118	10	128	33	15	127	34	63	8	67	
9	86	14	34	35	98	36	111	57	1	99	37	39	123	62	106	
55	81	15	136	59	59	92	0	69	119	100	128	20	124	57	40	
41	15	36	134	41	102	17	72	33	51	13	115	87	16	67	1	
128	101	58	118	11	33	49	12	131	46	64	38	55	117	115	73	
13	127	121	131	24	67	127	124	138	129	49	74	14	102	70	96	
133	98	47	23	40	71	69	18	54	100	44	128	19	122	29	4	
35	102	20	97	70	66	59	36	106	34	138	103	76	12	123	4	
5	20	60	115	120	120	41	21	49	103	64	50	44	44	27	26	
99	96	131	84	70	78	11	111	25	16	61	103	25	123	47	56	
33	26	107	39	53	68	28	138	84	76	27	112	18	51	73	62	
8	97	40	5	88	72	134	67	102	70	138	1	17	81	69	86	
65	10	85	133	37	72	30	100	0	63	39	59	9	61	136	53	
3	89	93	110	48	87	117	1	86	123	73	101	124	118	49	32	
80	43	54	23	62	43	75	116	60	24	6	41	109	60	103	75	
131	75	90	5	106	95	9	120	92	49	114	83	119	16	56	90	
38	100	126	12	86	65	64	34	18	75	97	48	78	56	110	95	
97	133	45	73	138	109	43	70	5	138	16	87	88	66	53	105	
32	115	136	115	75	91	4	94	43	108	0	111	16	96	117	30	
84	61	24	18	100	136	55	92	48	135	76	54	120	53	48	81	
6	78	69	23	67	13	91	135	105	83	18	2	91	88	29	112	
109	92	20	52	120	8	79	81	74	4	50	122	87	123	125	42	
115	102	77	25	112	121	62	138	128	107	105	89	92	33	85	76	
80	90	89	11	38	110	97	19	43	101	70	9	25	88	41	63	
64	67	100	90	12	130	0	70	27	118	123	49	17	58	129	76	
107	112	59	48	34	30	88	107	70	10	103	130	111	11	7	101	
128	61	10	39	81	125	29	76	43	138	69	20	7	128	86	81	
133	108	109	18	133	78	124	112	71	43	31	25	67	44	71	23	
35	120	70	115	122	8	18	28	107	48	82	16	70	62	31	10	
136	126	72	132	9	101	50	60	11	120	16	42	34	112	46	102	
15	116	113	114	114	127	65	110	56	61	12	128	83	28	72	113	
56	44	112	96	67	12	61	60	50	1	26	138	9	2	127	22	
10	53	43	36	67	112	0	29	113	131	109	36	100	19	98	58	
94	117	77	66	47	57	77	51	59	89	7	11	74	122	38	83	
100	35	108	133	28	110	83	6	39	43	30	100	127	10	39	110	
18	109	135	104	74	136	6	22	122	42	101	111	83	37	123	56	
78	21	47	81	137	2	128	100	17	53	111	24	134	58	29	17	
131	91	85	39	18	119	25	57	136	86	34	105	58	98	87	18	
111	121	113	17	50	18	29	20	104	56	35	96	55	90	48	139	
110	89	0	116	12	81	89	111	33	2	56	121	8	98	81	68	
40	37	6	127	19	94	25	102	51	110	71	117	12	42	6	27	
70	29	100	74	65	35	86	121	68	139	15	59	130	32	69	43	
28	38	54	21	75	76	37	89	139	26	100	98	115	63	41	74	
84	124	21	73	139	47	33	135	70	43	109	99	111	13	35	123	
128	85	57	114	8	111	79	114	4	11	131	63	58	92	104	16	
123	10	2	93	4	89	129	97	138	71	52	134	110	63	112	19	
