18	15	14	42	26	37	13	68	49	45	27	52	65	30	19	49	29	7	
37	11	35	24	34	41	57	5	21	21	39	51	54	60	59	30	67	37	
57	35	7	26	27	24	52	68	52	61	53	19	33	6	7	32	31	65	
56	2	42	62	17	28	50	61	45	45	65	26	26	68	2	37	33	18	
62	33	43	29	6	20	69	9	37	15	14	59	0	2	35	64	29	4	
8	3	64	16	5	14	59	29	53	5	45	59	38	49	15	28	16	47	
44	17	19	34	51	68	9	29	38	21	31	37	66	20	64	32	30	55	
68	27	62	68	62	13	39	15	37	16	48	25	13	11	40	16	20	21	
44	26	63	6	55	65	9	11	21	13	0	50	26	20	62	50	40	45	
10	32	58	55	20	5	3	40	49	57	39	18	55	15	60	38	42	50	
20	8	6	20	9	68	44	19	61	66	23	41	21	4	19	0	19	47	
65	23	25	1	65	33	27	11	43	50	55	36	26	1	44	41	66	18	
44	50	11	1	27	22	32	62	68	49	41	4	26	32	59	19	63	32	
35	45	48	4	40	54	28	2	38	42	49	27	69	44	5	9	50	19	
38	3	65	67	66	62	65	20	27	48	1	5	66	54	39	58	64	55	
34	0	7	43	50	41	38	66	58	28	16	30	28	13	0	2	7	2	
17	24	4	60	3	56	42	52	7	9	31	4	15	65	51	25	21	55	
14	42	69	39	64	32	18	7	50	47	63	45	51	45	45	3	62	23	
56	67	8	3	3	67	12	61	54	27	59	62	63	6	38	8	47	43	
23	15	33	48	19	65	35	29	19	35	47	57	45	49	35	33	7	13	
47	43	41	32	51	37	64	14	6	28	68	69	68	57	67	32	62	67	
48	22	60	23	3	6	14	60	58	48	37	67	46	40	7	10	40	25	
33	60	19	57	46	11	20	64	21	12	29	47	20	57	62	55	66	26	
18	16	37	10	3	26	18	19	56	28	27	38	8	20	19	10	58	34	
61	25	12	57	46	57	8	63	52	14	48	3	15	19	63	30	32	61	
58	36	60	65	15	29	20	52	17	54	17	57	50	18	0	23	10	53	
45	23	51	15	5	64	62	28	1	50	38	67	68	34	26	66	53	41	
3	62	66	66	39	25	24	19	14	69	16	23	48	53	18	62	12	50	
62	51	33	0	64	64	48	69	27	57	26	20	25	35	57	3	22	30	
13	55	62	18	26	55	64	29	30	24	39	35	63	5	4	37	36	15	
12	52	6	33	26	8	12	9	2	38	52	62	48	62	9	65	67	11	
65	61	49	23	22	10	8	29	59	8	36	53	60	24	39	47	50	52	
47	16	18	3	28	26	41	18	49	65	14	27	35	62	20	29	51	51	
19	17	33	42	67	25	39	44	8	46	39	24	26	59	21	8	29	69	
5	48	44	24	55	51	19	19	30	28	5	47	6	52	59	68	28	15	
