41	36	32	50	22	16	27	25	54	46	49	26	30	51	8	20	
5	38	47	27	52	15	35	7	45	12	56	36	16	57	40	47	
23	57	18	40	38	55	37	4	20	47	4	49	25	35	46	0	
30	26	14	7	27	9	33	5	34	27	25	15	30	14	30	29	
54	53	25	18	41	4	16	22	32	53	32	54	47	14	46	5	
37	51	33	29	34	58	38	8	51	4	14	23	52	51	13	42	
39	31	36	38	46	23	32	23	55	3	10	57	11	2	4	11	
44	1	22	23	45	50	10	13	52	55	58	19	0	13	4	34	
34	49	48	23	0	3	21	25	44	24	50	46	27	26	40	17	
3	3	46	36	52	55	2	52	43	40	43	35	21	23	11	8	
29	10	53	1	57	16	8	58	40	17	56	58	2	12	39	28	
41	27	29	29	19	34	21	40	57	43	59	27	15	2	42	5	
35	21	15	49	56	59	24	14	51	23	28	24	36	44	28	40	
27	47	3	36	11	13	39	2	21	43	7	55	26	16	38	56	
10	7	45	29	40	3	18	35	56	44	17	12	45	10	35	44	
24	20	7	51	34	3	57	30	20	50	43	8	25	32	50	14	
23	45	12	39	15	0	8	38	51	29	28	34	57	59	53	5	
33	6	2	16	57	5	9	39	45	43	46	40	46	35	46	51	
37	57	57	2	12	47	24	54	21	30	13	46	51	3	41	11	
49	6	28	1	48	34	34	22	50	1	57	5	32	7	58	11	
12	0	57	49	31	20	22	37	30	3	16	56	1	24	27	37	
17	30	49	29	16	34	41	11	23	53	56	26	31	48	43	1	
29	10	47	35	28	53	16	16	41	16	12	13	10	45	39	16	
33	18	16	0	59	10	12	49	9	56	19	15	3	53	32	17	
32	10	45	5	15	16	20	47	19	20	34	19	34	43	34	52	
0	32	35	55	55	42	9	53	43	32	2	24	8	50	30	17	
0	42	37	48	36	5	9	29	15	21	34	32	2	4	27	36	
34	27	24	44	34	24	7	18	58	42	44	22	50	12	39	19	
38	13	9	41	22	31	19	11	14	25	48	51	52	44	19	25	
8	27	36	33	21	11	3	29	38	10	38	19	18	30	17	4	
9	34	29	7	7	22	11	28	3	2	28	16	29	29	0	54	
2	15	38	17	5	28	51	10	46	16	56	33	50	29	51	19	
26	39	51	41	39	11	48	22	43	54	33	40	37	18	32	57	
35	0	48	52	29	13	2	37	30	31	50	59	55	31	58	49	
8	42	49	17	44	25	6	38	41	38	24	13	28	16	30	7	
59	55	56	42	56	25	28	25	12	57	32	9	49	43	49	10	
20	25	36	31	7	21	9	15	50	34	9	21	26	13	54	19	
47	46	35	47	48	17	22	39	5	57	41	15	20	26	24	21	
10	26	8	13	20	42	6	43	45	15	12	42	48	13	49	23	
59	10	41	59	35	24	43	18	27	10	38	33	5	47	59	23	
33	22	9	56	3	52	8	19	47	58	44	30	40	55	50	44	
6	31	57	11	23	7	55	3	22	22	43	12	58	59	19	16	
21	1	54	1	24	56	16	46	16	58	34	8	39	47	41	5	
1	41	44	2	3	13	14	50	45	3	19	39	24	0	59	35	
59	15	12	11	23	33	12	5	19	30	30	41	22	34	47	40	
15	56	47	16	26	18	13	23	17	26	20	5	20	29	35	21	
19	20	59	54	57	27	6	40	52	22	16	19	59	43	19	50	
9	4	23	53	2	3	35	49	45	39	32	56	36	43	51	26	
24	3	27	42	32	11	1	47	0	29	28	4	27	38	1	18	
22	9	43	49	30	27	16	12	2	58	16	15	57	21	24	49	
6	50	24	19	17	5	2	37	27	45	49	18	19	44	5	38	
11	50	58	40	38	15	33	6	35	15	4	19	4	0	41	55	
54	28	9	38	52	40	11	54	56	40	52	59	33	0	44	11	
48	9	3	15	42	54	29	37	41	42	11	26	43	47	38	16	
12	48	55	37	14	16	6	32	8	11	1	26	31	7	17	56	
36	52	43	56	21	44	24	54	56	55	35	30	12	50	4	19	
55	23	34	46	25	46	23	9	54	3	32	7	27	36	16	50	
59	56	2	1	45	6	50	48	35	33	38	14	17	30	34	21	
40	6	6	20	39	9	4	58	51	18	37	7	59	3	22	9	
58	54	43	29	9	47	4	32	34	58	1	41	12	2	56	49	
26	51	42	7	30	21	51	10	6	25	11	12	41	29	53	53	
