37	198	195	54	29	175	10	56	131	129	94	123	138	139	65	105	68	99	52	46	
111	54	122	155	138	50	86	46	141	114	89	168	78	108	155	194	160	131	51	21	
14	13	170	5	62	48	137	8	48	29	179	33	21	81	100	84	189	180	169	181	
185	160	178	34	79	88	66	81	187	178	151	79	186	59	45	63	122	29	5	187	
38	103	2	17	150	57	196	45	58	59	13	119	87	81	33	17	114	93	115	160	
146	9	59	44	154	63	123	197	116	119	169	60	41	108	62	179	60	19	13	170	
119	89	63	95	172	80	163	145	38	54	140	177	177	131	106	134	51	164	98	83	
198	177	145	55	70	95	124	177	132	154	147	22	197	43	171	33	125	34	123	157	
69	17	111	34	52	132	96	82	41	184	76	38	46	79	137	82	144	173	141	97	
67	83	170	94	154	6	109	25	29	130	125	43	171	88	112	150	126	49	65	75	
95	118	174	169	190	54	22	71	51	83	16	182	123	41	190	118	34	116	41	115	
47	21	150	156	133	192	149	1	173	109	34	142	57	41	140	8	188	17	147	10	
13	11	0	156	66	168	140	73	136	10	146	28	97	86	48	199	191	13	40	159	
132	173	126	47	36	71	66	71	162	53	53	24	63	98	192	151	74	53	159	68	
137	84	85	143	13	145	121	142	164	147	183	180	95	28	105	89	124	74	27	114	
150	197	7	61	48	116	21	52	113	124	44	147	8	29	22	159	81	155	77	37	
120	54	155	45	18	158	8	105	92	56	29	117	11	157	189	77	66	21	139	197	
81	95	77	185	122	99	136	114	128	39	158	74	160	114	59	52	57	56	46	91	
184	27	170	149	28	98	75	59	97	1	189	64	0	84	104	163	139	73	65	99	
93	193	162	47	80	123	122	119	25	46	63	42	62	0	63	117	95	55	149	116	
10	139	33	48	192	159	121	21	70	2	91	167	182	102	29	97	51	52	51	25	
92	122	151	27	7	139	127	104	175	121	16	155	168	169	17	121	7	3	42	186	
87	140	147	80	54	162	113	3	182	3	115	166	191	146	83	42	33	152	79	140	
8	139	143	14	56	197	74	47	72	180	177	103	115	57	61	172	25	159	180	90	
140	114	190	114	22	34	190	178	192	162	100	101	189	1	63	134	6	125	135	118	
190	111	1	64	45	158	44	189	155	75	81	154	74	167	15	10	165	77	116	72	
199	119	56	45	180	40	138	58	53	19	22	51	135	39	71	192	194	104	150	185	
175	74	156	38	115	140	156	144	129	55	25	152	99	26	191	185	64	51	150	28	
177	52	41	8	166	64	85	100	54	153	61	115	35	135	26	27	12	78	111	194	
124	61	162	21	95	22	23	142	125	151	199	145	87	196	13	163	47	127	1	80	
196	182	86	64	162	166	190	156	72	49	141	11	115	130	74	44	184	169	154	31	
7	39	159	172	27	95	110	55	110	191	190	159	49	58	116	138	88	148	28	31	
92	97	154	119	147	50	158	16	186	53	149	32	18	96	132	178	88	33	72	96	
78	37	193	166	88	107	13	86	17	68	104	46	52	162	73	98	198	186	144	143	
144	183	180	53	106	101	17	103	35	134	22	195	77	108	21	0	150	20	107	33	
41	43	31	189	34	96	199	96	113	157	198	178	118	60	59	106	123	66	2	87	
143	58	37	186	126	153	110	99	150	113	99	198	188	164	76	186	181	119	144	166	
57	0	51	8	185	30	69	43	73	156	68	197	97	73	193	155	125	39	56	121	
92	21	153	105	86	147	75	70	143	90	192	23	152	134	100	123	149	26	79	157	
136	118	58	197	92	38	70	184	142	154	176	70	70	102	104	110	108	5	65	112	
44	119	11	94	140	108	60	168	197	195	93	19	188	92	8	29	13	143	184	103	
157	15	81	7	46	166	94	153	112	149	129	194	122	88	68	41	63	37	39	131	
117	183	139	153	42	43	59	31	55	70	42	179	86	89	175	120	152	170	125	167	
183	48	103	137	146	19	105	99	191	197	161	7	130	89	92	155	172	7	165	104	
31	168	153	136	61	108	182	197	57	86	10	130	125	193	175	137	50	186	68	153	
198	41	103	80	144	164	198	21	31	130	85	99	104	178	169	83	79	53	35	169	
188	182	120	168	182	29	94	157	150	98	49	45	90	60	84	36	106	78	163	179	
47	106	68	125	71	94	38	102	94	16	49	177	142	38	133	196	23	198	79	106	
25	103	22	101	46	59	188	101	125	185	104	98	89	59	88	178	24	65	83	71	
119	191	52	144	139	162	83	162	106	131	182	195	128	29	197	187	141	41	59	168	
124	99	120	180	39	128	155	53	94	79	141	121	38	113	153	195	22	142	7	86	
52	109	8	85	118	40	179	149	93	50	190	16	68	134	161	191	78	149	76	123	
45	43	128	192	127	143	115	38	187	101	5	45	2	186	24	124	168	20	76	118	
41	115	96	58	184	31	77	166	67	127	156	56	90	147	24	72	7	111	70	196	
175	101	121	49	182	70	106	124	41	196	20	107	93	159	21	170	5	170	113	5	
104	169	89	175	97	114	16	29	32	21	86	106	38	25	110	176	101	60	82	104	
198	62	46	22	5	27	178	4	30	67	129	9	163	56	190	37	85	147	78	44	
31	43	128	60	155	116	33	189	4	0	101	5	170	156	120	116	36	138	170	163	
96	142	176	124	126	63	159	93	3	12	148	95	177	88	63	54	43	163	102	108	
13	39	126	110	18	140	76	154	40	184	9	51	143	127	91	12	39	130	161	165	
94	95	95	100	40	141	167	107	9	130	137	73	78	156	9	168	98	176	70	115	
156	74	51	138	133	57	199	107	48	182	111	143	3	121	139	14	97	56	181	159	
137	62	165	64	194	35	146	103	157	109	172	19	60	163	37	186	97	146	125	47	
135	142	85	71	157	46	99	1	121	149	4	160	81	17	168	6	52	169	150	150	
71	95	128	38	68	32	90	0	53	180	28	59	6	95	191	2	145	43	12	177	
50	39	144	176	82	167	188	62	2	97	176	90	21	34	175	72	184	44	78	7	
54	61	47	195	155	44	162	12	122	66	10	195	170	114	61	83	3	158	77	155	
86	184	189	71	27	2	61	110	4	59	94	172	175	71	193	196	121	81	105	17	
165	175	17	25	107	170	160	47	126	153	1	51	198	185	95	56	124	35	126	75	
68	130	61	83	124	31	127	144	147	35	176	132	197	128	37	17	91	141	172	166	
15	140	131	9	101	81	124	18	101	65	22	26	124	196	7	39	138	17	85	85	
