30	185	111	168	49	115	180	150	2	107	10	176	126	13	126	173	
71	143	55	168	186	82	55	54	53	152	115	175	66	163	58	31	
31	29	155	13	58	67	120	149	66	38	1	68	187	183	41	76	
184	152	64	181	151	56	22	90	165	60	82	153	102	170	73	121	
167	158	29	29	69	54	152	48	57	21	145	163	183	30	85	156	
123	12	134	79	62	125	24	60	54	26	108	90	9	157	73	37	
96	152	104	5	51	187	45	66	139	167	79	92	186	59	168	118	
82	62	165	189	92	62	23	109	109	78	21	145	165	37	58	131	
89	48	96	173	108	39	93	162	16	168	55	101	159	22	16	175	
4	70	159	21	69	104	17	54	94	116	171	163	160	57	138	36	
169	150	3	121	13	124	59	75	177	132	28	38	34	140	53	58	
93	30	114	163	93	44	75	19	152	40	145	167	85	99	71	77	
115	142	132	48	44	169	74	103	51	172	52	179	110	46	65	109	
22	42	25	56	184	161	74	12	57	174	97	122	158	60	167	27	
172	28	55	184	21	165	94	101	136	157	79	125	161	47	167	117	
3	184	111	0	20	119	40	72	42	149	54	110	22	162	62	84	
174	132	158	103	163	22	12	104	168	67	82	126	91	96	60	119	
11	19	126	129	146	21	64	82	138	79	62	59	119	95	35	69	
127	25	44	170	122	109	188	110	2	7	126	70	74	122	24	75	
29	11	98	126	43	140	163	109	26	15	83	53	157	165	64	157	
152	35	184	117	29	90	184	54	64	111	73	166	49	85	109	24	
38	103	83	1	159	93	185	176	82	66	79	147	141	128	166	28	
164	14	32	56	110	16	96	91	184	21	129	138	100	58	91	31	
180	185	18	68	21	101	155	107	90	27	48	156	173	29	74	109	
188	176	74	144	11	147	184	128	19	96	55	184	58	98	4	158	
89	37	176	100	36	62	171	38	175	180	21	177	98	162	36	135	
180	113	143	184	128	3	78	113	65	144	171	99	126	91	52	128	
35	85	59	147	130	163	69	32	166	138	49	178	11	4	80	124	
119	73	137	111	98	61	143	168	155	4	174	59	164	31	172	40	
74	42	21	63	66	141	7	15	147	13	51	181	74	128	139	37	
178	47	155	182	9	187	72	142	125	143	34	32	138	167	188	142	
147	147	33	19	42	87	91	31	88	36	6	102	145	181	108	53	
22	161	177	158	48	39	15	55	139	0	117	105	6	181	49	25	
21	110	50	19	104	96	135	42	114	180	126	0	174	20	158	164	
83	13	17	132	106	46	58	147	168	126	80	88	178	118	178	4	
157	189	134	31	141	32	124	165	110	159	129	155	129	39	3	127	
164	171	50	185	73	141	89	6	78	97	15	49	126	171	45	120	
48	38	39	142	189	142	51	81	89	6	110	155	62	19	127	143	
115	67	139	125	29	28	142	79	181	40	97	110	62	20	137	103	
53	97	59	4	1	53	110	177	69	132	127	157	135	83	181	106	
99	26	86	138	62	83	43	51	14	19	1	156	18	66	169	175	
126	177	181	53	175	142	153	185	41	117	162	41	68	18	70	131	
5	88	67	60	91	19	189	105	106	52	148	99	52	46	33	153	
148	4	132	153	41	186	52	100	43	187	107	159	123	115	144	139	
164	1	161	177	45	60	73	165	102	129	49	175	75	105	27	59	
185	12	116	55	93	153	103	45	14	71	143	72	9	174	71	141	
59	1	36	162	87	126	157	150	3	90	29	181	136	102	18	5	
83	183	73	21	21	178	172	102	136	22	9	120	3	154	127	154	
48	134	184	168	124	15	75	91	135	32	122	51	141	50	61	105	
21	6	62	25	37	46	164	150	126	38	149	21	149	100	52	74	
144	41	92	92	128	152	163	12	49	163	158	67	189	16	164	183	
15	111	165	4	106	16	133	76	131	10	86	128	176	3	128	189	
77	48	161	154	121	125	171	188	155	5	71	120	87	118	173	85	
27	25	78	90	180	25	168	138	92	94	156	77	158	114	92	146	
146	171	171	88	29	53	181	178	174	82	149	16	159	171	13	101	
46	27	188	63	62	148	120	113	176	179	111	16	53	9	92	108	
2	38	60	20	47	123	128	156	141	40	20	177	138	88	165	83	
9	176	98	68	140	179	53	10	118	65	124	73	126	25	51	24	
38	37	109	7	11	20	80	67	37	172	104	160	164	32	143	41	
15	67	38	57	84	1	76	147	115	53	78	21	41	120	30	81	
142	169	28	0	68	118	12	24	178	72	18	17	35	86	114	103	
147	62	18	100	103	115	14	41	170	184	155	44	47	48	125	133	
97	29	173	156	36	130	25	156	15	96	110	174	77	60	55	187	
132	130	149	104	149	38	185	165	118	54	35	166	28	117	57	174	
26	185	188	91	82	56	57	73	177	140	24	42	100	35	180	123	
43	43	140	119	17	159	41	142	186	127	183	146	126	93	65	111	
170	144	41	77	82	10	81	69	83	110	145	179	138	102	1	99	
154	125	63	37	104	134	155	112	65	46	159	96	9	47	97	91	
72	71	72	152	108	12	118	144	22	167	45	159	163	94	107	123	
128	142	80	162	32	94	24	125	37	11	185	36	97	177	125	141	
35	156	163	100	90	142	10	83	21	3	94	75	21	10	27	164	
45	69	136	69	39	178	124	149	27	145	74	125	4	130	140	54	
177	20	74	22	102	187	153	6	84	71	92	47	88	64	103	6	
170	138	19	175	115	33	105	27	63	46	177	75	72	133	161	120	
142	40	127	81	110	49	62	121	39	42	97	107	144	89	54	61	
81	94	161	125	30	170	88	115	78	148	124	188	104	186	106	26	
16	76	56	53	104	5	107	133	0	181	87	3	187	180	9	160	
169	120	39	73	36	40	70	65	68	45	115	175	0	64	155	9	
111	86	55	50	6	44	135	69	71	41	17	158	139	46	128	174	
118	115	68	82	89	49	185	120	74	14	151	64	127	77	131	77	
48	64	115	118	102	59	79	12	169	144	133	128	77	154	49	67	
139	156	84	173	21	126	18	59	156	96	32	119	173	111	103	79	
96	52	58	141	12	109	67	159	73	67	55	167	105	50	51	14	
26	177	27	178	58	26	182	73	72	9	148	86	102	12	116	114	
58	143	182	122	146	10	134	130	24	64	112	160	86	119	39	76	
112	55	111	163	3	93	3	85	79	21	68	48	87	102	126	76	
95	183	80	133	128	99	166	179	142	45	152	143	163	120	59	46	
162	172	45	74	163	50	72	113	59	182	47	94	76	22	61	10	
42	110	153	76	148	29	44	135	40	107	173	32	76	18	174	59	
59	8	8	147	30	49	93	52	22	68	101	179	118	12	112	85	
117	112	153	116	55	169	115	183	170	22	172	48	156	80	35	73	
26	124	32	75	103	35	6	2	54	90	136	71	146	105	114	63	
105	86	120	11	43	160	29	8	149	97	92	63	34	14	114	80	
16	122	67	51	58	32	37	24	73	170	101	101	50	50	173	41	
31	38	88	160	135	174	126	59	27	119	135	55	96	55	143	69	
30	165	106	131	38	12	182	77	152	26	38	128	54	118	27	10	
64	74	176	1	18	88	39	72	101	91	113	125	176	25	1	50	
88	182	98	124	15	74	157	121	49	102	182	60	50	40	30	54	
38	134	183	66	130	57	1	168	121	162	137	103	18	172	75	21	
1	86	137	71	6	34	129	27	108	136	10	25	8	188	6	126	
