13	62	198	159	55	117	196	32	94	67	177	39	10	157	67	97	94	30	106	168	122	85	105	17	
32	31	0	174	52	82	175	188	12	19	37	3	103	156	61	29	58	6	82	133	13	190	49	190	
53	87	93	117	2	85	49	188	120	193	45	107	11	118	115	117	156	126	4	45	9	97	52	139	
48	12	116	142	179	34	142	151	15	66	50	136	70	172	31	32	5	193	86	29	168	46	144	108	
162	140	56	199	96	128	75	99	85	122	148	45	112	164	44	121	137	33	134	199	195	47	145	3	
50	34	159	14	126	7	34	182	153	57	165	79	146	92	192	100	156	148	86	23	184	104	25	168	
182	169	37	197	163	65	114	142	148	186	179	68	49	180	139	174	141	66	47	128	162	105	127	72	
193	38	30	22	63	147	168	79	43	142	19	126	155	174	30	152	167	75	63	178	93	161	57	145	
75	96	98	102	172	36	82	76	137	164	71	167	25	168	94	35	155	12	100	150	56	171	162	27	
198	170	127	44	158	107	63	179	39	154	113	37	12	176	47	52	184	129	150	63	90	180	21	168	
155	119	11	146	196	12	9	4	157	67	46	6	152	117	97	104	84	147	57	58	110	169	49	27	
185	35	63	1	22	162	83	57	111	130	149	164	13	3	23	199	49	194	170	101	95	60	36	35	
191	135	118	23	54	100	164	22	185	180	6	9	1	182	52	123	18	187	134	82	85	151	89	175	
174	67	53	187	103	11	155	192	123	145	172	66	40	181	109	16	3	74	191	43	15	165	162	130	
168	156	178	126	10	185	9	185	95	2	60	30	157	71	178	197	117	151	175	166	184	38	143	79	
108	111	189	179	116	58	35	113	158	67	60	166	142	39	61	64	112	91	59	49	3	139	190	76	
104	51	106	127	90	126	158	76	71	144	45	6	172	138	18	61	96	74	9	6	167	4	97	97	
142	74	53	112	38	99	49	74	73	186	10	73	138	158	22	126	1	34	27	110	52	48	12	153	
9	198	85	24	191	45	7	72	149	178	159	55	130	76	33	194	68	89	171	160	140	172	68	167	
14	103	83	193	158	8	115	74	102	84	180	121	28	93	13	25	80	113	53	43	115	9	2	65	
164	130	193	153	100	139	123	172	97	52	40	170	175	199	109	76	58	190	153	78	137	137	190	63	
156	65	179	54	30	166	46	83	197	2	15	55	150	128	151	128	30	180	71	173	28	73	158	11	
90	65	162	82	161	52	23	119	76	160	173	110	133	64	3	11	116	181	170	77	38	62	173	56	
130	197	44	30	175	56	0	170	145	72	97	112	74	122	99	52	61	176	190	134	45	171	37	46	
165	190	6	105	193	58	192	64	97	90	123	34	109	154	161	142	156	25	171	23	71	160	190	35	
162	62	108	138	99	25	166	48	171	91	15	30	89	135	76	68	54	158	136	43	35	3	44	178	
134	119	187	112	12	105	164	144	128	174	33	102	81	33	100	4	106	79	97	105	139	153	174	159	
173	191	166	151	27	94	101	11	172	101	119	176	20	122	178	78	66	4	169	86	101	132	186	127	
135	85	87	4	52	45	72	190	51	79	26	89	179	15	81	61	137	73	153	188	189	198	18	50	
61	28	114	118	113	144	172	92	198	19	190	61	30	6	32	148	172	28	96	117	13	83	59	20	
114	109	134	142	170	57	3	72	109	153	190	27	35	169	151	1	90	187	162	111	14	81	130	110	
11	120	196	135	119	45	87	123	106	151	10	92	31	152	198	92	44	81	114	96	85	89	38	72	
112	154	71	198	81	65	128	64	93	160	82	19	3	57	186	126	166	81	48	113	16	62	193	73	
73	167	122	17	133	119	157	77	171	61	64	158	129	98	24	181	21	80	157	110	71	92	199	43	
194	32	142	129	145	56	23	155	118	198	98	10	37	140	0	110	104	86	90	3	180	129	61	162	
72	124	82	155	165	177	34	36	25	48	142	185	118	185	124	176	168	67	125	143	19	6	188	60	
2	10	73	185	92	114	115	51	65	88	125	29	91	101	191	134	112	45	69	131	187	125	172	114	
66	163	145	172	170	121	20	126	110	4	137	109	127	79	111	3	37	199	81	82	188	147	43	156	
