97	27	140	133	55	73	9	83	51	102	
2	145	82	129	77	12	80	10	24	27	
75	138	57	38	33	139	7	64	24	43	
138	131	68	139	148	119	59	42	91	23	
20	1	98	94	36	116	77	91	10	47	
99	39	57	26	121	93	76	96	35	41	
61	58	34	14	147	89	121	27	90	90	
123	72	101	99	34	33	123	149	107	138	
42	80	109	101	85	113	94	52	35	145	
70	68	138	69	22	14	115	33	21	13	
57	118	90	138	3	62	122	47	27	9	
140	69	143	92	35	147	141	52	71	42	
46	116	81	105	58	96	64	106	79	108	
101	13	93	13	87	4	135	88	132	133	
139	123	45	102	40	103	135	68	84	12	
68	25	16	33	62	86	42	81	79	32	
48	19	100	138	40	25	147	125	128	112	
103	14	119	125	10	43	109	56	29	108	
2	42	43	28	21	27	135	116	32	134	
128	129	77	26	104	108	75	13	56	146	
1	16	40	4	35	144	68	16	131	1	
91	5	112	17	49	122	14	114	28	69	
101	118	101	2	3	96	103	13	144	90	
58	95	41	88	47	128	109	99	99	125	
55	23	31	115	146	81	5	59	59	38	
84	135	46	17	24	21	77	44	18	143	
5	101	30	122	73	56	44	73	2	98	
85	5	118	97	19	75	133	147	133	106	
27	143	40	15	131	114	146	109	1	122	
120	63	99	109	112	28	104	10	139	51	
133	124	100	145	138	43	108	61	53	132	
125	98	108	113	88	5	126	2	2	77	
101	82	69	40	6	8	99	5	149	50	
59	142	36	73	138	143	9	105	42	131	
4	131	139	134	143	73	6	85	87	92	
6	124	26	56	93	24	21	33	142	1	
93	68	101	117	137	146	93	14	52	86	
125	118	34	109	33	46	129	77	107	143	
50	4	122	6	106	14	100	87	100	7	
59	26	68	15	145	81	82	73	14	4	
147	111	54	94	138	28	79	135	25	141	
35	68	137	83	121	100	95	13	105	107	
11	49	105	112	25	53	65	43	127	8	
74	142	50	122	37	3	121	149	138	132	
96	69	56	48	142	21	42	149	40	43	
119	2	116	134	100	27	26	68	30	108	
83	100	141	61	145	80	114	98	113	69	
3	27	61	137	107	119	136	82	18	61	
63	136	84	28	81	42	64	43	125	59	
39	13	71	21	39	139	88	42	97	149	
116	77	128	87	7	99	139	8	90	3	
93	62	23	12	14	76	114	114	32	92	
19	54	92	99	35	148	112	71	84	74	
108	128	5	104	121	63	137	15	66	55	
122	145	49	75	5	130	14	3	27	61	
89	34	134	58	109	4	118	75	88	62	
95	69	77	30	43	34	111	57	56	92	
56	74	3	148	39	50	126	56	20	53	
76	120	6	89	90	93	16	56	76	51	
49	47	137	29	130	93	64	14	81	42	
60	101	126	56	111	119	12	17	111	49	
124	142	128	44	107	91	52	59	140	38	
32	83	126	31	75	9	88	7	120	126	
136	41	8	19	144	115	65	99	99	36	
67	84	47	18	1	81	62	60	43	138	
138	140	108	115	130	8	32	36	68	98	
35	96	122	12	44	68	71	145	73	123	
6	67	85	101	14	67	38	110	85	40	
64	13	46	147	37	82	145	56	5	25	
37	135	142	30	105	86	5	55	110	3	
60	60	105	16	26	66	139	80	109	47	
28	3	114	92	36	55	63	33	145	44	
50	62	46	30	103	38	68	64	23	108	
48	61	2	93	27	5	15	26	18	52	
71	62	109	35	116	0	59	86	118	87	
107	81	68	18	122	133	128	65	82	60	
123	97	6	83	1	26	60	0	69	27	
124	3	80	27	37	119	9	99	59	61	
48	89	14	76	118	149	43	111	30	31	
63	63	55	56	89	66	109	90	7	119	
99	69	116	147	115	8	86	108	16	7	
140	81	93	23	99	78	67	31	11	64	
123	19	124	2	35	47	30	104	36	70	
131	53	78	72	88	106	129	46	51	140	
6	129	67	85	33	8	28	97	78	48	
69	4	44	122	31	6	54	126	128	39	
26	125	124	81	139	30	8	40	32	37	
47	4	25	43	57	74	94	108	83	24	
140	50	12	130	81	144	52	30	57	90	
70	104	99	46	13	97	50	90	63	66	
54	92	70	140	112	143	104	103	40	75	
119	18	65	114	144	50	38	50	1	138	
31	145	2	113	121	137	124	42	96	108	
113	128	65	104	75	87	87	135	132	27	
9	51	129	71	149	32	123	30	31	124	
80	130	81	121	43	10	86	101	108	78	
107	15	112	48	2	144	104	28	137	7	
112	92	129	14	139	81	88	102	6	97	
130	28	125	85	44	144	32	143	78	41	
101	22	148	34	113	87	146	47	85	14	
