2	14	86	91	68	27	12	106	134	135	81	8	36	104	128	67	9	64	
109	113	44	31	68	57	95	60	9	79	86	81	19	101	13	33	123	71	
84	79	120	91	136	45	107	130	110	55	101	90	65	78	90	40	77	110	
43	109	71	4	137	70	61	37	111	6	46	132	117	6	99	85	114	104	
85	116	41	139	19	5	110	30	117	15	47	115	83	109	74	132	79	3	
1	30	34	30	129	131	102	126	21	22	25	106	35	65	62	20	41	27	
5	42	46	20	129	53	64	2	6	48	54	138	37	97	66	96	77	44	
104	123	92	109	11	69	66	69	26	107	62	112	84	67	114	43	37	95	
110	49	76	22	122	56	125	30	5	109	0	62	73	4	9	119	80	15	
83	62	26	78	139	58	130	90	22	61	39	43	136	109	40	95	120	89	
3	112	69	108	126	93	27	78	28	133	114	67	32	54	73	73	133	42	
107	138	106	97	95	123	133	46	49	127	22	43	60	137	53	108	65	134	
1	107	78	63	117	108	45	126	78	96	24	119	51	96	85	10	109	132	
46	112	91	81	34	8	8	105	88	73	28	121	42	82	6	13	91	125	
25	80	9	53	114	70	49	70	121	33	93	87	28	64	136	128	32	120	
107	82	135	68	96	13	85	91	31	32	3	81	12	32	102	54	139	71	
49	77	8	16	61	60	111	45	50	106	69	23	86	137	38	6	131	54	
103	85	82	48	76	22	79	80	90	100	61	129	6	61	114	103	1	79	
112	90	52	11	139	40	97	102	131	139	65	27	111	133	34	85	36	26	
41	42	24	98	92	122	62	65	82	39	134	92	107	121	38	97	59	86	
101	47	16	127	77	23	59	55	32	135	117	14	19	137	115	61	2	3	
32	37	33	123	15	24	61	94	99	129	136	76	124	93	9	135	49	132	
107	83	41	127	17	14	60	134	32	64	45	42	46	107	32	8	102	102	
41	34	6	60	118	108	64	76	56	61	46	8	109	96	40	99	18	90	
39	63	66	3	133	139	75	42	84	34	5	41	58	139	109	138	53	122	
89	16	99	115	58	102	129	125	108	91	6	61	106	2	125	50	136	40	
59	139	41	13	139	132	3	60	67	1	75	55	119	99	15	35	30	5	
2	16	45	88	70	77	60	72	137	32	108	51	50	17	47	107	76	46	
27	89	121	111	102	40	25	67	12	33	50	119	39	117	132	106	91	32	
66	139	114	53	51	47	71	86	88	79	131	20	75	66	133	8	109	139	
27	9	65	83	111	30	59	82	68	3	29	96	134	92	1	127	40	114	
117	88	15	11	17	100	41	29	42	80	61	66	113	41	47	119	6	86	
53	64	62	83	47	68	16	88	124	86	95	71	33	35	38	7	44	2	
115	110	71	26	118	90	46	88	122	36	68	59	36	21	77	49	55	34	
122	79	121	68	13	100	48	66	103	30	91	3	24	7	100	87	11	56	
46	122	45	64	15	76	32	16	12	120	135	110	42	60	83	104	8	5	
54	43	48	16	29	134	71	101	90	37	61	113	19	102	138	124	101	3	
70	69	77	26	28	10	109	123	30	111	136	84	78	38	11	59	38	13	
127	40	34	65	24	130	26	23	133	41	98	113	47	9	49	135	125	98	
99	108	84	48	88	93	71	55	18	104	91	12	107	137	81	38	20	118	
87	116	66	46	4	96	59	93	50	62	49	110	62	3	18	134	27	45	
16	97	86	43	97	23	14	98	139	41	131	116	25	33	118	0	18	76	
27	119	116	72	99	66	86	27	118	2	55	75	24	1	57	39	68	58	
9	126	121	37	14	19	49	69	102	126	89	106	118	103	20	63	57	69	
30	65	0	116	135	14	45	120	111	46	117	3	117	44	28	110	44	133	
99	13	76	73	42	120	105	38	18	85	46	79	91	69	77	11	118	127	
51	136	8	49	65	63	90	41	72	132	113	3	10	33	84	138	94	89	
30	84	98	36	106	128	97	64	129	115	83	7	25	7	52	46	68	137	
93	39	49	65	111	130	73	52	88	79	131	62	72	32	12	62	23	128	
133	55	128	77	131	85	130	59	45	68	96	39	54	133	48	51	62	36	
25	79	35	30	89	57	29	13	106	82	18	85	77	138	28	102	9	98	
53	44	34	57	130	87	114	8	125	105	130	52	112	5	22	130	19	41	
50	109	73	84	68	12	92	82	95	22	131	94	23	104	112	79	72	2	
67	126	86	123	22	4	54	36	1	96	58	20	77	12	110	117	64	25	
18	49	28	17	14	80	30	129	86	131	43	24	124	27	17	87	115	24	
15	75	52	68	131	121	16	100	58	108	118	134	51	138	101	74	96	5	
113	3	28	1	38	1	134	12	125	58	37	77	27	54	2	118	89	132	
11	64	74	74	53	69	93	96	32	110	107	90	87	19	53	97	83	8	
87	52	34	2	12	32	128	132	125	113	46	40	57	4	92	117	115	123	
78	138	52	103	27	113	101	14	121	119	118	96	65	100	29	12	25	51	
36	5	53	124	121	2	4	70	11	95	76	1	79	114	129	100	75	63	
14	51	80	0	87	72	106	93	58	68	52	124	129	63	73	17	58	45	
47	108	123	39	20	31	73	134	98	16	7	55	117	84	71	96	62	67	
40	39	16	48	48	5	100	68	2	86	65	123	101	39	43	35	11	136	
119	111	24	94	44	96	127	98	18	106	3	121	97	97	136	119	94	125	
117	93	117	125	134	127	129	33	136	15	113	64	4	53	73	70	9	32	
46	122	9	2	3	124	138	104	71	134	44	101	36	0	27	26	135	38	
75	74	92	130	67	100	97	39	27	46	89	70	27	80	78	131	38	3	
24	64	96	115	110	130	138	93	123	101	88	98	110	115	61	65	127	17	
