12	27	83	16	37	97	48	101	96	9	48	0	94	13	20	96	39	5	9	107	99	28	90	52	35	61	27	25	59	47	24	107	30	83	25	82	10	67	54	57	3	108	97	6	98	84	
92	36	1	57	103	10	36	29	37	94	75	64	72	14	85	35	82	30	10	83	90	35	35	105	31	86	8	7	57	53	52	5	87	37	38	86	73	2	29	90	77	45	86	10	42	10	
5	34	16	44	41	5	51	35	26	89	45	89	24	70	14	61	88	25	6	9	16	17	57	51	45	78	71	77	26	19	0	43	21	104	58	60	77	101	75	46	37	71	27	70	40	27	
6	81	55	53	33	51	12	12	40	109	52	21	61	78	82	67	68	83	76	75	57	11	8	9	46	18	6	91	54	84	1	88	19	103	21	89	104	22	101	31	83	104	65	38	92	94	
106	26	15	26	108	90	34	81	27	71	13	41	99	6	50	30	26	1	104	54	73	78	34	49	80	66	94	59	39	92	87	51	99	103	49	30	53	8	62	79	21	99	86	2	89	78	
44	42	42	105	24	72	81	32	62	25	109	43	79	76	54	89	20	62	55	84	12	52	34	79	77	38	52	105	3	44	80	96	27	55	82	44	50	37	50	103	20	44	17	31	55	107	
67	36	38	90	103	13	67	60	21	12	71	96	24	60	93	67	87	33	77	40	9	74	77	86	46	21	21	6	105	8	34	93	92	64	37	71	55	32	65	85	23	76	75	20	50	78	
108	41	81	11	40	39	66	25	38	64	103	26	23	6	8	24	86	100	97	60	61	28	29	81	100	27	8	12	90	7	49	105	101	58	2	29	61	105	62	65	81	68	25	29	62	44	
6	67	4	94	22	59	77	47	54	10	76	70	92	67	104	97	62	69	25	58	3	28	75	3	75	31	85	9	64	106	6	44	105	33	27	96	84	0	18	25	20	64	14	9	107	40	
105	103	77	59	80	28	35	7	20	100	102	43	94	44	68	30	21	58	86	85	103	8	27	86	60	81	67	47	6	102	10	97	83	70	97	101	38	94	68	9	74	57	3	99	30	52	
33	100	105	13	78	105	16	48	108	91	6	52	16	47	83	15	31	33	42	103	82	47	7	102	86	39	12	30	89	99	30	26	12	100	28	104	46	49	69	97	21	90	109	24	54	101	
